Fext	FextSD	Fgen	R	RSD	Theta	ThetaSD	Time
6.57100000000000000000e+004	0.00000000000000000000e+000	6.57100000000000000000e+004	6.92403000000000018021e-005	0.00000000000000000000e+000	-6.01775999999999982037e+001	0.00000000000000000000e+000	3.36700001149438321590e+000
6.57110000000000000000e+004	0.00000000000000000000e+000	6.57110000000000000000e+004	6.91630999999999951551e-005	0.00000000000000000000e+000	-6.02819999999999964757e+001	0.00000000000000000000e+000	3.62000001140404492617e+000
6.57120000000000000000e+004	0.00000000000000000000e+000	6.57120000000000000000e+004	6.93275999999999967141e-005	0.00000000000000000000e+000	-6.02379999999999995453e+001	0.00000000000000000000e+000	3.87300001143012195826e+000
6.57130000000000000000e+004	0.00000000000000000000e+000	6.57130000000000000000e+004	6.93310000000000041694e-005	0.00000000000000000000e+000	-6.02819999999999964757e+001	0.00000000000000000000e+000	4.13400001148693263531e+000
6.57140000000000000000e+004	0.00000000000000000000e+000	6.57140000000000000000e+004	6.94418000000000031763e-005	0.00000000000000000000e+000	-6.03753999999999990678e+001	0.00000000000000000000e+000	4.38600001146551221609e+000
6.57150000000000000000e+004	0.00000000000000000000e+000	6.57150000000000000000e+004	6.92302999999999934275e-005	0.00000000000000000000e+000	-6.02271000000000000796e+001	0.00000000000000000000e+000	4.63700001139659434557e+000
6.57160000000000000000e+004	0.00000000000000000000e+000	6.57160000000000000000e+004	6.93376999999999985317e-005	0.00000000000000000000e+000	-6.03093999999999965667e+001	0.00000000000000000000e+000	4.90000001143198460340e+000
6.57170000000000000000e+004	0.00000000000000000000e+000	6.57170000000000000000e+004	6.93879999999999936286e-005	0.00000000000000000000e+000	-6.02379999999999995453e+001	0.00000000000000000000e+000	5.15600001148413866758e+000
6.57180000000000000000e+004	0.00000000000000000000e+000	6.57180000000000000000e+004	6.94685999999999941783e-005	0.00000000000000000000e+000	-6.02929999999999992610e+001	0.00000000000000000000e+000	5.40800001146271824837e+000
6.57190000000000000000e+004	0.00000000000000000000e+000	6.57190000000000000000e+004	6.93847000000000067215e-005	0.00000000000000000000e+000	-6.03644000000000033879e+001	0.00000000000000000000e+000	5.66100001148879528046e+000
6.57200000000000000000e+004	0.00000000000000000000e+000	6.57200000000000000000e+004	6.93713000000000044442e-005	0.00000000000000000000e+000	-6.02929999999999992610e+001	0.00000000000000000000e+000	5.92100001149810850620e+000
6.57210000000000000000e+004	0.00000000000000000000e+000	6.57210000000000000000e+004	6.94720000000000016335e-005	0.00000000000000000000e+000	-6.02929999999999992610e+001	0.00000000000000000000e+000	6.18100001139100641012e+000
6.57220000000000000000e+004	0.00000000000000000000e+000	6.57220000000000000000e+004	6.94585000000000059132e-005	0.00000000000000000000e+000	-6.03314000000000021373e+001	0.00000000000000000000e+000	6.44400001142639666796e+000
6.57220000000000000000e+004	0.00000000000000000000e+000	6.57230000000000000000e+004	6.93310000000000041694e-005	0.00000000000000000000e+000	-6.02490000000000023306e+001	0.00000000000000000000e+000	6.69700001145247370005e+000
6.57230000000000000000e+004	0.00000000000000000000e+000	6.57240000000000000000e+004	6.94182999999999990814e-005	0.00000000000000000000e+000	-6.03203999999999993520e+001	0.00000000000000000000e+000	6.95700001146178692579e+000
6.57250000000000000000e+004	0.00000000000000000000e+000	6.57250000000000000000e+004	6.94920999999999982732e-005	0.00000000000000000000e+000	-6.02929999999999992610e+001	0.00000000000000000000e+000	7.22100001142825931311e+000
6.57260000000000000000e+004	0.00000000000000000000e+000	6.57260000000000000000e+004	6.95391000000000064629e-005	0.00000000000000000000e+000	-6.03973000000000013188e+001	0.00000000000000000000e+000	7.48000001139007508755e+000
6.57270000000000000000e+004	0.00000000000000000000e+000	6.57270000000000000000e+004	6.95625999999999970053e-005	0.00000000000000000000e+000	-6.03423999999999978172e+001	0.00000000000000000000e+000	7.74100001144688576460e+000
6.57280000000000000000e+004	0.00000000000000000000e+000	6.57280000000000000000e+004	6.94652999999999937186e-005	0.00000000000000000000e+000	-6.03973000000000013188e+001	0.00000000000000000000e+000	8.01000001141801476479e+000
6.57290000000000000000e+004	0.00000000000000000000e+000	6.57290000000000000000e+004	6.95022000000000000908e-005	0.00000000000000000000e+000	-6.03864000000000018531e+001	0.00000000000000000000e+000	8.26600001147016882896e+000
6.57300000000000000000e+004	0.00000000000000000000e+000	6.57300000000000000000e+004	6.94920999999999982732e-005	0.00000000000000000000e+000	-6.03644000000000033879e+001	0.00000000000000000000e+000	8.51900001149624586105e+000
6.57310000000000000000e+004	0.00000000000000000000e+000	6.57310000000000000000e+004	6.95625999999999970053e-005	0.00000000000000000000e+000	-6.04358000000000004093e+001	0.00000000000000000000e+000	8.78100001148413866758e+000
6.57320000000000000000e+004	0.00000000000000000000e+000	6.57320000000000000000e+004	6.95559000000000026429e-005	0.00000000000000000000e+000	-6.03534000000000006025e+001	0.00000000000000000000e+000	9.03500001144129782915e+000
6.57330000000000000000e+004	0.00000000000000000000e+000	6.57330000000000000000e+004	6.97909000000000029340e-005	0.00000000000000000000e+000	-6.04082999999999969987e+001	0.00000000000000000000e+000	9.29100001149345189333e+000
6.57340000000000000000e+004	0.00000000000000000000e+000	6.57340000000000000000e+004	6.95726999999999988229e-005	0.00000000000000000000e+000	-6.03864000000000018531e+001	0.00000000000000000000e+000	9.55200001143384724855e+000
6.57350000000000000000e+004	0.00000000000000000000e+000	6.57350000000000000000e+004	6.94451000000000036360e-005	0.00000000000000000000e+000	-6.03753999999999990678e+001	0.00000000000000000000e+000	9.81200001144316047430e+000
6.57350000000000000000e+004	0.00000000000000000000e+000	6.57360000000000000000e+004	6.95693000000000049202e-005	0.00000000000000000000e+000	-6.03864000000000018531e+001	0.00000000000000000000e+000	1.00680000114953145385e+001
6.57370000000000000000e+004	0.00000000000000000000e+000	6.57370000000000000000e+004	6.96632999999999941946e-005	0.00000000000000000000e+000	-6.04797000000000011255e+001	0.00000000000000000000e+000	1.03260000114096328616e+001
6.57380000000000000000e+004	0.00000000000000000000e+000	6.57380000000000000000e+004	6.95726999999999988229e-005	0.00000000000000000000e+000	-6.05016999999999995907e+001	0.00000000000000000000e+000	1.05920000114711001515e+001
6.57390000000000000000e+004	0.00000000000000000000e+000	6.57390000000000000000e+004	6.96162999999999995574e-005	0.00000000000000000000e+000	-6.04688000000000016598e+001	0.00000000000000000000e+000	1.08520000114804133773e+001
6.57400000000000000000e+004	0.00000000000000000000e+000	6.57400000000000000000e+004	6.97372000000000003819e-005	0.00000000000000000000e+000	-6.05127000000000023761e+001	0.00000000000000000000e+000	1.11150000113993883133e+001
6.57410000000000000000e+004	0.00000000000000000000e+000	6.57410000000000000000e+004	6.97035999999999944694e-005	0.00000000000000000000e+000	-6.04906999999999968054e+001	0.00000000000000000000e+000	1.13740000114776194096e+001
6.57420000000000000000e+004	0.00000000000000000000e+000	6.57420000000000000000e+004	6.97303999999999990240e-005	0.00000000000000000000e+000	-6.04247999999999976239e+001	0.00000000000000000000e+000	1.16360000114655122161e+001
6.57430000000000000000e+004	0.00000000000000000000e+000	6.57430000000000000000e+004	6.97471999999999952040e-005	0.00000000000000000000e+000	-6.04358000000000004093e+001	0.00000000000000000000e+000	1.18960000114748254418e+001
6.57440000000000000000e+004	0.00000000000000000000e+000	6.57440000000000000000e+004	6.97338000000000064792e-005	0.00000000000000000000e+000	-6.05401999999999986812e+001	0.00000000000000000000e+000	1.21550000114366412163e+001
6.57450000000000000000e+004	0.00000000000000000000e+000	6.57450000000000000000e+004	6.97303999999999990240e-005	0.00000000000000000000e+000	-6.04577999999999988745e+001	0.00000000000000000000e+000	1.24150000114459544420e+001
6.57460000000000000000e+004	0.00000000000000000000e+000	6.57460000000000000000e+004	6.97506000000000026592e-005	0.00000000000000000000e+000	-6.05621000000000009322e+001	0.00000000000000000000e+000	1.26690000114031136036e+001
6.57460000000000000000e+004	0.00000000000000000000e+000	6.57470000000000000000e+004	6.98411999999999980309e-005	0.00000000000000000000e+000	-6.06171000000000006480e+001	0.00000000000000000000e+000	1.29310000113910064101e+001
6.57480000000000000000e+004	0.00000000000000000000e+000	6.57480000000000000000e+004	6.98076999999999991140e-005	0.00000000000000000000e+000	-6.04468000000000031946e+001	0.00000000000000000000e+000	1.31930000114953145385e+001
6.57490000000000000000e+004	0.00000000000000000000e+000	6.57490000000000000000e+004	6.97808000000000011164e-005	0.00000000000000000000e+000	-6.04138000000000019440e+001	0.00000000000000000000e+000	1.34510000114096328616e+001
6.57500000000000000000e+004	0.00000000000000000000e+000	6.57500000000000000000e+004	6.97775000000000006567e-005	0.00000000000000000000e+000	-6.05401999999999986812e+001	0.00000000000000000000e+000	1.37090000114403665066e+001
6.57510000000000000000e+004	0.00000000000000000000e+000	6.57510000000000000000e+004	6.99285000000000064955e-005	0.00000000000000000000e+000	-6.05236999999999980560e+001	0.00000000000000000000e+000	1.39660000114236027002e+001
6.57520000000000000000e+004	0.00000000000000000000e+000	6.57520000000000000000e+004	6.99050000000000024006e-005	0.00000000000000000000e+000	-6.05127000000000023761e+001	0.00000000000000000000e+000	1.42330000114161521196e+001
6.57530000000000000000e+004	0.00000000000000000000e+000	6.57530000000000000000e+004	6.98345000000000036685e-005	0.00000000000000000000e+000	-6.05510999999999981469e+001	0.00000000000000000000e+000	1.44940000114729627967e+001
6.57540000000000000000e+004	0.00000000000000000000e+000	6.57540000000000000000e+004	6.98143999999999934764e-005	0.00000000000000000000e+000	-6.05127000000000023761e+001	0.00000000000000000000e+000	1.47470000114990398288e+001
6.57550000000000000000e+004	0.00000000000000000000e+000	6.57550000000000000000e+004	6.97741000000000067540e-005	0.00000000000000000000e+000	-6.05292000000000030013e+001	0.00000000000000000000e+000	1.50110000114655122161e+001
6.57560000000000000000e+004	0.00000000000000000000e+000	6.57560000000000000000e+004	6.97068999999999949291e-005	0.00000000000000000000e+000	-6.06499999999999985789e+001	0.00000000000000000000e+000	1.52700000114273279905e+001
6.57570000000000000000e+004	0.00000000000000000000e+000	6.57570000000000000000e+004	6.99620999999999988554e-005	0.00000000000000000000e+000	-6.06995000000000004547e+001	0.00000000000000000000e+000	1.55230000114534050226e+001
6.57580000000000000000e+004	0.00000000000000000000e+000	6.57580000000000000000e+004	6.99083999999999963033e-005	0.00000000000000000000e+000	-6.06390000000000028990e+001	0.00000000000000000000e+000	1.57830000114627182484e+001
6.57580000000000000000e+004	0.00000000000000000000e+000	6.57590000000000000000e+004	6.99620999999999988554e-005	0.00000000000000000000e+000	-6.05016999999999995907e+001	0.00000000000000000000e+000	1.60510000113863497972e+001
6.57600000000000000000e+004	0.00000000000000000000e+000	6.57600000000000000000e+004	6.99285000000000064955e-005	0.00000000000000000000e+000	-6.06995000000000004547e+001	0.00000000000000000000e+000	1.63110000113956630230e+001
6.57610000000000000000e+004	0.00000000000000000000e+000	6.57610000000000000000e+004	7.00158000000000014075e-005	0.00000000000000000000e+000	-6.06884999999999976694e+001	0.00000000000000000000e+000	1.65700000114738941193e+001
6.57620000000000000000e+004	0.00000000000000000000e+000	6.57620000000000000000e+004	6.99990000000000052276e-005	0.00000000000000000000e+000	-6.07214000000000027057e+001	0.00000000000000000000e+000	1.68280000113882124424e+001
6.57630000000000000000e+004	0.00000000000000000000e+000	6.57630000000000000000e+004	6.99856000000000029503e-005	0.00000000000000000000e+000	-6.06884999999999976694e+001	0.00000000000000000000e+000	1.70870000114664435387e+001
6.57640000000000000000e+004	0.00000000000000000000e+000	6.57640000000000000000e+004	6.98647000000000021258e-005	0.00000000000000000000e+000	-6.07214000000000027057e+001	0.00000000000000000000e+000	1.73460000114282593131e+001
6.57650000000000000000e+004	0.00000000000000000000e+000	6.57650000000000000000e+004	6.99755000000000011327e-005	0.00000000000000000000e+000	-6.06884999999999976694e+001	0.00000000000000000000e+000	1.76010000114329159260e+001
6.57660000000000000000e+004	0.00000000000000000000e+000	6.57660000000000000000e+004	7.00964000000000019572e-005	0.00000000000000000000e+000	-6.07103999999999999204e+001	0.00000000000000000000e+000	1.78610000114422291517e+001
6.57670000000000000000e+004	0.00000000000000000000e+000	6.57670000000000000000e+004	7.00929999999999945020e-005	0.00000000000000000000e+000	-6.08532999999999972829e+001	0.00000000000000000000e+000	1.81120000114897266030e+001
6.57680000000000000000e+004	0.00000000000000000000e+000	6.57680000000000000000e+004	6.99889000000000034100e-005	0.00000000000000000000e+000	-6.08312999999999988177e+001	0.00000000000000000000e+000	1.83670000114943832159e+001
6.57690000000000000000e+004	0.00000000000000000000e+000	6.57690000000000000000e+004	7.00526999999999942272e-005	0.00000000000000000000e+000	-6.07873999999999981014e+001	0.00000000000000000000e+000	1.86280000114347785711e+001
6.57700000000000000000e+004	0.00000000000000000000e+000	6.57700000000000000000e+004	7.01433999999999965944e-005	0.00000000000000000000e+000	-6.07653999999999996362e+001	0.00000000000000000000e+000	1.88860000114655122161e+001
6.57710000000000000000e+004	0.00000000000000000000e+000	6.57710000000000000000e+004	7.00158000000000014075e-005	0.00000000000000000000e+000	-6.07214000000000027057e+001	0.00000000000000000000e+000	1.91450000114273279905e+001
6.57710000000000000000e+004	0.00000000000000000000e+000	6.57720000000000000000e+004	7.00997000000000024169e-005	0.00000000000000000000e+000	-6.08312999999999988177e+001	0.00000000000000000000e+000	1.94120000114198774099e+001
6.57720000000000000000e+004	0.00000000000000000000e+000	6.57730000000000000000e+004	7.00695000000000039597e-005	0.00000000000000000000e+000	-6.08093000000000003524e+001	0.00000000000000000000e+000	1.96680000114720314741e+001
6.57740000000000000000e+004	0.00000000000000000000e+000	6.57740000000000000000e+004	7.01400000000000026917e-005	0.00000000000000000000e+000	-6.07543999999999968509e+001	0.00000000000000000000e+000	1.99280000114813446999e+001
6.57750000000000000000e+004	0.00000000000000000000e+000	6.57750000000000000000e+004	7.01634999999999932341e-005	0.00000000000000000000e+000	-6.09247000000000014097e+001	0.00000000000000000000e+000	2.01870000114431604743e+001
6.57760000000000000000e+004	0.00000000000000000000e+000	6.57760000000000000000e+004	7.02541000000000021583e-005	0.00000000000000000000e+000	-6.07764000000000024215e+001	0.00000000000000000000e+000	2.04430000114953145385e+001
6.57770000000000000000e+004	0.00000000000000000000e+000	6.57770000000000000000e+004	7.01836000000000034263e-005	0.00000000000000000000e+000	-6.08643000000000000682e+001	0.00000000000000000000e+000	2.07040000114357098937e+001
6.57780000000000000000e+004	0.00000000000000000000e+000	6.57780000000000000000e+004	7.02037999999999935089e-005	0.00000000000000000000e+000	-6.08203000000000031378e+001	0.00000000000000000000e+000	2.09650000114925205708e+001
6.57790000000000000000e+004	0.00000000000000000000e+000	6.57790000000000000000e+004	7.02206000000000032414e-005	0.00000000000000000000e+000	-6.08751999999999995339e+001	0.00000000000000000000e+000	2.12250000115018337965e+001
6.57800000000000000000e+004	0.00000000000000000000e+000	6.57800000000000000000e+004	7.01501000000000045093e-005	0.00000000000000000000e+000	-6.08862000000000023192e+001	0.00000000000000000000e+000	2.14920000114943832159e+001
6.57810000000000000000e+004	0.00000000000000000000e+000	6.57810000000000000000e+004	7.04387999999999938000e-005	0.00000000000000000000e+000	-6.07323999999999983856e+001	0.00000000000000000000e+000	2.17480000114301219583e+001
6.57820000000000000000e+004	0.00000000000000000000e+000	6.57820000000000000000e+004	7.03547999999999993477e-005	0.00000000000000000000e+000	-6.08312999999999988177e+001	0.00000000000000000000e+000	2.20010000114561989903e+001
6.57830000000000000000e+004	0.00000000000000000000e+000	6.57830000000000000000e+004	7.02340000000000055187e-005	0.00000000000000000000e+000	-6.10236000000000018417e+001	0.00000000000000000000e+000	2.22630000114440917969e+001
6.57840000000000000000e+004	0.00000000000000000000e+000	6.57840000000000000000e+004	7.01970999999999991465e-005	0.00000000000000000000e+000	-6.09575999999999993406e+001	0.00000000000000000000e+000	2.25160000114701688290e+001
6.57840000000000000000e+004	0.00000000000000000000e+000	6.57850000000000000000e+004	7.01735999999999950517e-005	0.00000000000000000000e+000	-6.09795999999999978058e+001	0.00000000000000000000e+000	2.27800000114366412163e+001
6.57860000000000000000e+004	0.00000000000000000000e+000	6.57860000000000000000e+004	7.02138000000000018835e-005	0.00000000000000000000e+000	-6.09686000000000021259e+001	0.00000000000000000000e+000	2.30380000114673748612e+001
6.57870000000000000000e+004	0.00000000000000000000e+000	6.57870000000000000000e+004	7.03783000000000034425e-005	0.00000000000000000000e+000	-6.09906000000000005912e+001	0.00000000000000000000e+000	2.33040000114124268293e+001
6.57880000000000000000e+004	0.00000000000000000000e+000	6.57880000000000000000e+004	7.03312999999999952528e-005	0.00000000000000000000e+000	-6.10564999999999997726e+001	0.00000000000000000000e+000	2.35620000114431604743e+001
6.57890000000000000000e+004	0.00000000000000000000e+000	6.57890000000000000000e+004	7.05126000000000065443e-005	0.00000000000000000000e+000	-6.10345000000000013074e+001	0.00000000000000000000e+000	2.38160000114003196359e+001
6.57900000000000000000e+004	0.00000000000000000000e+000	6.57900000000000000000e+004	7.04052000000000014401e-005	0.00000000000000000000e+000	-6.10675000000000025580e+001	0.00000000000000000000e+000	2.40760000114096328616e+001
6.57910000000000000000e+004	0.00000000000000000000e+000	6.57910000000000000000e+004	7.04521999999999960773e-005	0.00000000000000000000e+000	-6.10454999999999969873e+001	0.00000000000000000000e+000	2.43370000114664435387e+001
6.57920000000000000000e+004	0.00000000000000000000e+000	6.57920000000000000000e+004	7.04186000000000037174e-005	0.00000000000000000000e+000	-6.10675000000000025580e+001	0.00000000000000000000e+000	2.45900000114925205708e+001
6.57930000000000000000e+004	0.00000000000000000000e+000	6.57930000000000000000e+004	7.04287000000000055350e-005	0.00000000000000000000e+000	-6.10564999999999997726e+001	0.00000000000000000000e+000	2.48500000115018337965e+001
6.57940000000000000000e+004	0.00000000000000000000e+000	6.57940000000000000000e+004	7.05160000000000004470e-005	0.00000000000000000000e+000	-6.10784999999999982379e+001	0.00000000000000000000e+000	2.51160000114468857646e+001
6.57950000000000000000e+004	0.00000000000000000000e+000	6.57950000000000000000e+004	7.03547999999999993477e-005	0.00000000000000000000e+000	-6.11664000000000029900e+001	0.00000000000000000000e+000	2.53740000114776194096e+001
6.57950000000000000000e+004	0.00000000000000000000e+000	6.57960000000000000000e+004	7.04690000000000058098e-005	0.00000000000000000000e+000	-6.10895000000000010232e+001	0.00000000000000000000e+000	2.56350000114180147648e+001
6.57960000000000000000e+004	0.00000000000000000000e+000	6.57970000000000000000e+004	7.04252999999999980798e-005	0.00000000000000000000e+000	-6.10895000000000010232e+001	0.00000000000000000000e+000	2.58880000114440917969e+001
6.57980000000000000000e+004	0.00000000000000000000e+000	6.57980000000000000000e+004	7.05629999999999950842e-005	0.00000000000000000000e+000	-6.11334000000000017394e+001	0.00000000000000000000e+000	2.61470000114059075713e+001
6.57990000000000000000e+004	0.00000000000000000000e+000	6.57990000000000000000e+004	7.05528999999999932666e-005	0.00000000000000000000e+000	-6.11443999999999974193e+001	0.00000000000000000000e+000	2.64060000114841386676e+001
6.58000000000000000000e+004	0.00000000000000000000e+000	6.58000000000000000000e+004	7.05327999999999966270e-005	0.00000000000000000000e+000	-6.13147000000000019782e+001	0.00000000000000000000e+000	2.66580000114627182484e+001
6.58010000000000000000e+004	0.00000000000000000000e+000	6.58010000000000000000e+004	7.05259999999999952691e-005	0.00000000000000000000e+000	-6.11773999999999986699e+001	0.00000000000000000000e+000	2.69190000114031136036e+001
6.58020000000000000000e+004	0.00000000000000000000e+000	6.58020000000000000000e+004	7.06367999999999942760e-005	0.00000000000000000000e+000	-6.11938000000000030809e+001	0.00000000000000000000e+000	2.71790000114124268293e+001
6.58030000000000000000e+004	0.00000000000000000000e+000	6.58030000000000000000e+004	7.04790999999999940749e-005	0.00000000000000000000e+000	-6.11884000000000014552e+001	0.00000000000000000000e+000	2.74390000114217400551e+001
6.58040000000000000000e+004	0.00000000000000000000e+000	6.58040000000000000000e+004	7.06267999999999994539e-005	0.00000000000000000000e+000	-6.12597999999999984766e+001	0.00000000000000000000e+000	2.76990000114310532808e+001
6.58050000000000000000e+004	0.00000000000000000000e+000	6.58050000000000000000e+004	7.06402000000000017312e-005	0.00000000000000000000e+000	-6.13036999999999991928e+001	0.00000000000000000000e+000	2.79560000114142894745e+001
6.58060000000000000000e+004	0.00000000000000000000e+000	6.58060000000000000000e+004	7.05831000000000052764e-005	0.00000000000000000000e+000	-6.13367000000000004434e+001	0.00000000000000000000e+000	2.82170000114711001515e+001
6.58070000000000000000e+004	0.00000000000000000000e+000	6.58070000000000000000e+004	7.06166999999999976364e-005	0.00000000000000000000e+000	-6.13036999999999991928e+001	0.00000000000000000000e+000	2.84730000114068388939e+001
6.58080000000000000000e+004	0.00000000000000000000e+000	6.58080000000000000000e+004	7.06536000000000040085e-005	0.00000000000000000000e+000	-6.13147000000000019782e+001	0.00000000000000000000e+000	2.87250000115018337965e+001
6.58090000000000000000e+004	0.00000000000000000000e+000	6.58090000000000000000e+004	7.08382000000000022072e-005	0.00000000000000000000e+000	-6.14136000000000024102e+001	0.00000000000000000000e+000	2.89840000114636495709e+001
6.58090000000000000000e+004	0.00000000000000000000e+000	6.58100000000000000000e+004	7.06737000000000006482e-005	0.00000000000000000000e+000	-6.15178999999999973625e+001	0.00000000000000000000e+000	2.92380000114208087325e+001
6.58100000000000000000e+004	0.00000000000000000000e+000	6.58110000000000000000e+004	7.08214999999999994702e-005	0.00000000000000000000e+000	-6.14025999999999996248e+001	0.00000000000000000000e+000	2.94900000113993883133e+001
6.58110000000000000000e+004	0.00000000000000000000e+000	6.58120000000000000000e+004	7.07475999999999932829e-005	0.00000000000000000000e+000	-6.14354999999999975557e+001	0.00000000000000000000e+000	2.97500000114087015390e+001
6.58130000000000000000e+004	0.00000000000000000000e+000	6.58130000000000000000e+004	7.06770999999999945508e-005	0.00000000000000000000e+000	-6.15728999999999970782e+001	0.00000000000000000000e+000	3.00100000114180147648e+001
6.58140000000000000000e+004	0.00000000000000000000e+000	6.58140000000000000000e+004	7.07946000000000014727e-005	0.00000000000000000000e+000	-6.14849999999999994316e+001	0.00000000000000000000e+000	3.02660000114701688290e+001
6.58140000000000000000e+004	0.00000000000000000000e+000	6.58150000000000000000e+004	7.07107000000000004633e-005	0.00000000000000000000e+000	-6.15838999999999998636e+001	0.00000000000000000000e+000	3.05260000114794820547e+001
6.58160000000000000000e+004	0.00000000000000000000e+000	6.58160000000000000000e+004	7.07710999999999973778e-005	0.00000000000000000000e+000	-6.15178999999999973625e+001	0.00000000000000000000e+000	3.07860000114887952805e+001
6.58170000000000000000e+004	0.00000000000000000000e+000	6.58170000000000000000e+004	7.07778000000000052927e-005	0.00000000000000000000e+000	-6.16388000000000033651e+001	0.00000000000000000000e+000	3.10460000114981085062e+001
6.58180000000000000000e+004	0.00000000000000000000e+000	6.58180000000000000000e+004	7.08415999999999961099e-005	0.00000000000000000000e+000	-6.15399000000000029331e+001	0.00000000000000000000e+000	3.13080000114860013127e+001
6.58190000000000000000e+004	0.00000000000000000000e+000	6.58190000000000000000e+004	7.07878999999999935578e-005	0.00000000000000000000e+000	-6.16278000000000005798e+001	0.00000000000000000000e+000	3.15630000114906579256e+001
6.58200000000000000000e+004	0.00000000000000000000e+000	6.58200000000000000000e+004	7.08851999999999968444e-005	0.00000000000000000000e+000	-6.16278000000000005798e+001	0.00000000000000000000e+000	3.18250000114785507321e+001
6.58210000000000000000e+004	0.00000000000000000000e+000	6.58210000000000000000e+004	7.09523999999999951168e-005	0.00000000000000000000e+000	-6.17047000000000025466e+001	0.00000000000000000000e+000	3.20850000114878639579e+001
6.58220000000000000000e+004	0.00000000000000000000e+000	6.58220000000000000000e+004	7.08549999999999983872e-005	0.00000000000000000000e+000	-6.17321999999999988518e+001	0.00000000000000000000e+000	3.23420000114711001515e+001
6.58230000000000000000e+004	0.00000000000000000000e+000	6.58230000000000000000e+004	7.09120999999999948420e-005	0.00000000000000000000e+000	-6.16167999999999977945e+001	0.00000000000000000000e+000	3.26020000114804133773e+001
6.58230000000000000000e+004	0.00000000000000000000e+000	6.58240000000000000000e+004	7.08617000000000063021e-005	0.00000000000000000000e+000	-6.17980999999999980332e+001	0.00000000000000000000e+000	3.28640000114683061838e+001
6.58250000000000000000e+004	0.00000000000000000000e+000	6.58250000000000000000e+004	7.08584000000000058424e-005	0.00000000000000000000e+000	-6.18091000000000008185e+001	0.00000000000000000000e+000	3.31300000114133581519e+001
6.58260000000000000000e+004	0.00000000000000000000e+000	6.58260000000000000000e+004	7.08752000000000020223e-005	0.00000000000000000000e+000	-6.18091000000000008185e+001	0.00000000000000000000e+000	3.33960000114748254418e+001
6.58270000000000000000e+004	0.00000000000000000000e+000	6.58270000000000000000e+004	7.09926999999999953916e-005	0.00000000000000000000e+000	-6.18969999999999984652e+001	0.00000000000000000000e+000	3.36580000114627182484e+001
6.58280000000000000000e+004	0.00000000000000000000e+000	6.58280000000000000000e+004	7.09020000000000065769e-005	0.00000000000000000000e+000	-6.18091000000000008185e+001	0.00000000000000000000e+000	3.39190000114031136036e+001
6.58290000000000000000e+004	0.00000000000000000000e+000	6.58290000000000000000e+004	7.10060999999999976689e-005	0.00000000000000000000e+000	-6.18419999999999987494e+001	0.00000000000000000000e+000	3.41790000114124268293e+001
6.58300000000000000000e+004	0.00000000000000000000e+000	6.58300000000000000000e+004	7.09858999999999940337e-005	0.00000000000000000000e+000	-6.18639999999999972147e+001	0.00000000000000000000e+000	3.44360000113956630230e+001
6.58310000000000000000e+004	0.00000000000000000000e+000	6.58310000000000000000e+004	7.08752000000000020223e-005	0.00000000000000000000e+000	-6.19189000000000007162e+001	0.00000000000000000000e+000	3.46960000114049762487e+001
