Fext	FextSD	Fgen	R	RSD	Theta	ThetaSD	Time
3.50184296879999965313e+004	0.00000000000000000000e+000	3.50180000000000000000e+004	7.45395300330000060499e-005	0.00000000000000000000e+000	3.68804664609999974800e+001	0.00000000000000000000e+000	5.44900010491255670786e+000
3.50193320309999980964e+004	0.00000000000000000000e+000	3.50190000000000000000e+004	7.44483477320000033677e-005	0.00000000000000000000e+000	3.69496994020000002479e+001	0.00000000000000000000e+000	5.69700010493397712708e+000
3.50205117190000019036e+004	0.00000000000000000000e+000	3.50200000000000000000e+004	7.45362194720000008439e-005	0.00000000000000000000e+000	3.69355964659999997934e+001	0.00000000000000000000e+000	5.94300010486040264368e+000
3.50214453120000034687e+004	0.00000000000000000000e+000	3.50210000000000000000e+004	7.44037242840000026273e-005	0.00000000000000000000e+000	3.68734474179999978105e+001	0.00000000000000000000e+000	6.19300010486040264368e+000
3.50223632809999980964e+004	0.00000000000000000000e+000	3.50220000000000000000e+004	7.45177458160000007843e-005	0.00000000000000000000e+000	3.68878669739999978106e+001	0.00000000000000000000e+000	6.43400010489858686924e+000
3.50232929690000019036e+004	0.00000000000000000000e+000	3.50230000000000000000e+004	7.44673743609999941361e-005	0.00000000000000000000e+000	3.69146995540000020242e+001	0.00000000000000000000e+000	6.67500010493677109480e+000
3.50244179690000019036e+004	0.00000000000000000000e+000	3.50240000000000000000e+004	7.46008954589999972659e-005	0.00000000000000000000e+000	3.69176826480000030983e+001	0.00000000000000000000e+000	6.92300010495819151402e+000
3.50255664059999980964e+004	0.00000000000000000000e+000	3.50250000000000000000e+004	7.44706339899999945810e-005	0.00000000000000000000e+000	3.68953742980000001239e+001	0.00000000000000000000e+000	7.17000010493211448193e+000
3.50264570309999980964e+004	0.00000000000000000000e+000	3.50260000000000000000e+004	7.45042780179999963039e-005	0.00000000000000000000e+000	3.68977622990000000414e+001	0.00000000000000000000e+000	7.41800010495353490114e+000
3.50275117190000019036e+004	0.00000000000000000000e+000	3.50270000000000000000e+004	7.44889694029999936556e-005	0.00000000000000000000e+000	3.69275093079999976453e+001	0.00000000000000000000e+000	7.65900010487530380487e+000
3.50282148440000019036e+004	0.00000000000000000000e+000	3.50280000000000000000e+004	7.46596342649999959078e-005	0.00000000000000000000e+000	3.69647712709999964886e+001	0.00000000000000000000e+000	7.90300010493956506252e+000
3.50292773440000019036e+004	0.00000000000000000000e+000	3.50290000000000000000e+004	7.46365622039999967357e-005	0.00000000000000000000e+000	3.68986434939999980998e+001	0.00000000000000000000e+000	8.14500010490883141756e+000
3.50304492190000019036e+004	0.00000000000000000000e+000	3.50300000000000000000e+004	7.45891811679999950507e-005	0.00000000000000000000e+000	3.68939476010000007022e+001	0.00000000000000000000e+000	8.39500010490883141756e+000
