Fext	FextSD	Fgen	R	RSD	Theta	ThetaSD	X	XSD	Y	YSD	Time	Interval	Round
1.01011425000000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38939149209999976246e-004	0.00000000000000000000e+000	-4.04106438160000025483e-001	0.00000000000000000000e+000	5.87475226983922389420e-004	0.00000000000000000000e+000	-2.51229166446468752880e-004	0.00000000000000000000e+000	1.44500011438503861427e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011425000000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38939032799999955675e-004	0.00000000000000000000e+000	-4.03474628930000023264e-001	0.00000000000000000000e+000	5.87633731561987911370e-004	0.00000000000000000000e+000	-2.50857898352698871578e-004	0.00000000000000000000e+000	1.55200011446140706539e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011418750000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38959463689999949618e-004	0.00000000000000000000e+000	-4.05866891150000019817e-001	0.00000000000000000000e+000	5.87050703866703730595e-004	0.00000000000000000000e+000	-2.52271019597218146453e-004	0.00000000000000000000e+000	1.65900011442136019468e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011425000000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38953642920000054045e-004	0.00000000000000000000e+000	-4.07026320699999999420e-001	0.00000000000000000000e+000	5.86752473652876315596e-004	0.00000000000000000000e+000	-2.52949189488659226862e-004	0.00000000000000000000e+000	1.76700011442881077528e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011400000000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38944562519999995076e-004	0.00000000000000000000e+000	-4.06823128460000016382e-001	0.00000000000000000000e+000	5.86795519571626372768e-004	0.00000000000000000000e+000	-2.52826367660770583851e-004	0.00000000000000000000e+000	1.87400011438876390457e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011437500000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38916622849999989685e-004	0.00000000000000000000e+000	-4.05026793479999980274e-001	0.00000000000000000000e+000	5.87223054311454746058e-004	0.00000000000000000000e+000	-2.51760869555170125993e-004	0.00000000000000000000e+000	1.98100011446513235569e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011431250000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38947414699999986787e-004	0.00000000000000000000e+000	-4.02632802720000015917e-001	0.00000000000000000000e+000	5.87852413692033898794e-004	0.00000000000000000000e+000	-2.50366408426257517055e-004	0.00000000000000000000e+000	2.09000011440366506577e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011425000000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38947240079999994981e-004	0.00000000000000000000e+000	-4.06710445879999993313e-001	0.00000000000000000000e+000	5.86826464117268090971e-004	0.00000000000000000000e+000	-2.52761303639370158922e-004	0.00000000000000000000e+000	2.20500011439435184002e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011450000000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38938858170000041972e-004	0.00000000000000000000e+000	-4.06170845030000005060e-001	0.00000000000000000000e+000	5.86955068930655678335e-004	0.00000000000000000000e+000	-2.52441303150242489159e-004	0.00000000000000000000e+000	2.31100011442322283983e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011418750000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38959347270000007149e-004	0.00000000000000000000e+000	-4.08487975599999997289e-001	0.00000000000000000000e+000	5.86387357593331094013e-004	0.00000000000000000000e+000	-2.53808814501024250510e-004	0.00000000000000000000e+000	2.41800011438317596912e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
1.01011418750000000000e+006	0.00000000000000000000e+000	0.00000000000000000000e+000	6.38930941930000045360e-004	0.00000000000000000000e+000	-4.06990468499999979990e-001	0.00000000000000000000e+000	5.86740695371675479927e-004	0.00000000000000000000e+000	-2.52919166830669120676e-004	0.00000000000000000000e+000	2.51900011440739035606e+000	1.00000000000000000000e+000	1.00000000000000000000e+000
