Fext	FextSD	Fgen	R	RSD	Theta	ThetaSD	X	XSD	Y	YSD	Time	Interval	Round
8.70930625000000000000e+004	0.00000000000000000000e+000	8.70920000000000000000e+004	1.95288288519999996603e-004	0.00000000000000000000e+000	1.09174743649999996364e+002	0.00000000000000000000e+000	-1.38695782955704731811e-004	0.00000000000000000000e+000	1.37480891120820165321e-004	0.00000000000000000000e+000	1.20080000514863058925e+001	1	1
8.70955937500000000000e+004	0.00000000000000000000e+000	8.70940000000000000000e+004	1.96508190130000010660e-004	0.00000000000000000000e+000	1.09155052190000006362e+002	0.00000000000000000000e+000	-1.36811178425038146690e-004	0.00000000000000000000e+000	1.41060874256898789725e-004	0.00000000000000000000e+000	1.22490000515244901180e+001	1	1
8.70975468750000000000e+004	0.00000000000000000000e+000	8.70960000000000000000e+004	1.96761349799999996253e-004	0.00000000000000000000e+000	1.09211517330000006609e+002	0.00000000000000000000e+000	-1.44740155673375476154e-004	0.00000000000000000000e+000	1.33286593889876984684e-004	0.00000000000000000000e+000	1.24890000515151768923e+001	1	1
8.70987421880000038072e+004	0.00000000000000000000e+000	8.70980000000000000000e+004	1.97563887919999995983e-004	0.00000000000000000000e+000	1.09255699160000006032e+002	0.00000000000000000000e+000	-1.51099632149461247195e-004	0.00000000000000000000e+000	1.27280756496666919066e-004	0.00000000000000000000e+000	1.27310000514844432473e+001	1	1
8.71012343750000000000e+004	0.00000000000000000000e+000	8.71000000000000000000e+004	1.97962013769999991761e-004	0.00000000000000000000e+000	1.09268539430000004131e+002	0.00000000000000000000e+000	-1.53029211083343053218e-004	0.00000000000000000000e+000	1.25582719556009372213e-004	0.00000000000000000000e+000	1.29730000514537096024e+001	1	1
8.71030625000000000000e+004	0.00000000000000000000e+000	8.71020000000000000000e+004	1.98726294909999992837e-004	0.00000000000000000000e+000	1.09235229489999994712e+002	0.00000000000000000000e+000	-1.49336274806638241632e-004	0.00000000000000000000e+000	1.31113757155885464088e-004	0.00000000000000000000e+000	1.32120000515133142471e+001	1	1
8.71049531250000000000e+004	0.00000000000000000000e+000	8.71040000000000000000e+004	1.98873560289999988223e-004	0.00000000000000000000e+000	1.08976814270000005536e+002	0.00000000000000000000e+000	-1.10953949167922461374e-004	0.00000000000000000000e+000	1.65045188195422220948e-004	0.00000000000000000000e+000	1.34520000515040010214e+001	1	1
8.71066406250000000000e+004	0.00000000000000000000e+000	8.71060000000000000000e+004	2.00034526640000003992e-004	0.00000000000000000000e+000	1.08993408200000004626e+002	0.00000000000000000000e+000	-1.14340911263115807832e-004	0.00000000000000000000e+000	1.64133993613782352364e-004	0.00000000000000000000e+000	1.36960000514518469572e+001	1	1
8.71083203119999961928e+004	0.00000000000000000000e+000	8.71080000000000000000e+004	2.00829308599999989795e-004	0.00000000000000000000e+000	1.08863716130000000248e+002	0.00000000000000000000e+000	-9.25195422640536874149e-005	0.00000000000000000000e+000	1.78248549761292633588e-004	0.00000000000000000000e+000	1.39390000514686107635e+001	1	1
8.71108750000000000000e+004	0.00000000000000000000e+000	8.71100000000000000000e+004	2.01753151490000005776e-004	0.00000000000000000000e+000	1.09041793819999995208e+002	0.00000000000000000000e+000	-1.23195150474943637599e-004	0.00000000000000000000e+000	1.59772616663816609869e-004	0.00000000000000000000e+000	1.41810000515542924404e+001	1	1
8.71133125000000000000e+004	0.00000000000000000000e+000	8.71120000000000000000e+004	2.02043374880000011417e-004	0.00000000000000000000e+000	1.08937202450000000908e+002	0.00000000000000000000e+000	-1.05993794743892494814e-004	0.00000000000000000000e+000	1.72008257966557536172e-004	0.00000000000000000000e+000	1.44180000515189021826e+001	1	1
8.71151953119999961928e+004	0.00000000000000000000e+000	8.71140000000000000000e+004	2.03325442269999996647e-004	0.00000000000000000000e+000	1.08791038510000007022e+002	0.00000000000000000000e+000	-8.03180532279183963251e-005	0.00000000000000000000e+000	1.86789308580465518352e-004	0.00000000000000000000e+000	1.46560000515310093760e+001	1	1
8.71167500000000000000e+004	0.00000000000000000000e+000	8.71160000000000000000e+004	2.03973497260000001920e-004	0.00000000000000000000e+000	1.08810707089999993968e+002	0.00000000000000000000e+000	-8.42438171641786084530e-005	0.00000000000000000000e+000	1.85763739341357128751e-004	0.00000000000000000000e+000	1.49000000514788553119e+001	1	1
8.71191796880000038072e+004	0.00000000000000000000e+000	8.71180000000000000000e+004	2.05177537279999994873e-004	0.00000000000000000000e+000	1.08646514890000005948e+002	0.00000000000000000000e+000	-5.30580625823008113218e-005	0.00000000000000000000e+000	1.98198546410659735568e-004	0.00000000000000000000e+000	1.51400000514695420861e+001	1	1
8.71216875000000000000e+004	0.00000000000000000000e+000	8.71200000000000000000e+004	2.05573014679999991521e-004	0.00000000000000000000e+000	1.08666824340000005122e+002	0.00000000000000000000e+000	-5.71821531043116137050e-005	0.00000000000000000000e+000	1.97460035781872985305e-004	0.00000000000000000000e+000	1.53810000515077263117e+001	1	1
8.71229921880000038072e+004	0.00000000000000000000e+000	8.71220000000000000000e+004	2.07353165019999989170e-004	0.00000000000000000000e+000	1.08660758970000003387e+002	0.00000000000000000000e+000	-5.64682265472056865783e-005	0.00000000000000000000e+000	1.99516100689705737662e-004	0.00000000000000000000e+000	1.56190000515198335052e+001	1	1
8.71245468750000000000e+004	0.00000000000000000000e+000	8.71240000000000000000e+004	2.08483965249999994703e-004	0.00000000000000000000e+000	1.08599082949999996117e+002	0.00000000000000000000e+000	-4.43036000711562297271e-005	0.00000000000000000000e+000	2.03722249121440475515e-004	0.00000000000000000000e+000	1.58620000515365973115e+001	1	1
8.71266796880000038072e+004	0.00000000000000000000e+000	8.71260000000000000000e+004	2.08778525120000013355e-004	0.00000000000000000000e+000	1.08455894470000004048e+002	0.00000000000000000000e+000	-1.47999788290160300288e-005	0.00000000000000000000e+000	2.08253290917438210446e-004	0.00000000000000000000e+000	1.61050000515533611178e+001	1	1
8.71295546880000038072e+004	0.00000000000000000000e+000	8.71280000000000000000e+004	2.10603364389999988182e-004	0.00000000000000000000e+000	1.08363281250000000000e+002	0.00000000000000000000e+000	4.56242788566094147252e-006	0.00000000000000000000e+000	2.10553939274892823637e-004	0.00000000000000000000e+000	1.63540000515058636665e+001	1	1
