Fext	FextSD	Fgen	R	RSD	Theta	ThetaSD	X	XSD	Y	YSD	Time	Interval	Round
1.01009837500000000000e+006	0.00000000000000000000e+000	1.01008400000000000000e+006	6.38630997859999981550e-004	0.00000000000000000000e+000	-3.25373113160000004829e-001	0.00000000000000000000e+000	6.05123001491023179352e-004	0.00000000000000000000e+000	-2.04146282097309914559e-004	0.00000000000000000000e+000	2.70225099992938339710e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01009925000000000000e+006	0.00000000000000000000e+000	1.01008500000000000000e+006	6.38643803539999991258e-004	0.00000000000000000000e+000	-3.25053811069999976091e-001	0.00000000000000000000e+000	6.05200290069058039789e-004	0.00000000000000000000e+000	-2.03957144273903966288e-004	0.00000000000000000000e+000	2.70252399992942810059e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01010031250000000000e+006	0.00000000000000000000e+000	1.01008600000000000000e+006	6.38675410300000036788e-004	0.00000000000000000000e+000	-3.30531626939999989556e-001	0.00000000000000000000e+000	6.04103871920456340222e-004	0.00000000000000000000e+000	-2.07279501284102517017e-004	0.00000000000000000000e+000	2.70279299992939922959e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01010137500000000000e+006	0.00000000000000000000e+000	1.01008700000000000000e+006	6.38700847049999986295e-004	0.00000000000000000000e+000	-3.30985814330000016614e-001	0.00000000000000000000e+000	6.04033721984078989312e-004	0.00000000000000000000e+000	-2.07562122576465852859e-004	0.00000000000000000000e+000	2.70306499992939643562e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01010250000000000000e+006	0.00000000000000000000e+000	1.01008800000000000000e+006	6.38751313090000008565e-004	0.00000000000000000000e+000	-3.33676934240000000464e-001	0.00000000000000000000e+000	6.03520643413331587569e-004	0.00000000000000000000e+000	-2.09203424800258780706e-004	0.00000000000000000000e+000	2.70333099992945790291e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01010325000000000000e+006	0.00000000000000000000e+000	1.01008900000000000000e+006	6.38736586549999967727e-004	0.00000000000000000000e+000	-3.39433074000000001291e-001	0.00000000000000000000e+000	6.02292561374578264838e-004	0.00000000000000000000e+000	-2.12668985774596477076e-004	0.00000000000000000000e+000	2.70360199992940761149e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01010425000000000000e+006	0.00000000000000000000e+000	1.01009000000000000000e+006	6.38774072289999988485e-004	0.00000000000000000000e+000	-3.38659554719999977834e-001	0.00000000000000000000e+000	6.02492241314899856612e-004	0.00000000000000000000e+000	-2.12215490917365976267e-004	0.00000000000000000000e+000	2.70386999992944765836e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01010525000000000000e+006	0.00000000000000000000e+000	1.01009100000000000000e+006	6.38803176119999947813e-004	0.00000000000000000000e+000	-3.44210773709999973136e-001	0.00000000000000000000e+000	6.01332306175565581632e-004	0.00000000000000000000e+000	-2.15566591499182766195e-004	0.00000000000000000000e+000	2.70413499992946162820e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01010625000000000000e+006	0.00000000000000000000e+000	1.01009200000000000000e+006	6.38807367069999963369e-004	0.00000000000000000000e+000	-3.47289502620000023470e-001	0.00000000000000000000e+000	6.00669726988061944938e-004	0.00000000000000000000e+000	-2.17418332490599273184e-004	0.00000000000000000000e+000	2.70439999992947559804e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01010731250000000000e+006	0.00000000000000000000e+000	1.01009300000000000000e+006	6.38839905149999969479e-004	0.00000000000000000000e+000	-3.52364301679999991634e-001	0.00000000000000000000e+000	5.99589181611612015085e-004	0.00000000000000000000e+000	-2.20475027398520469950e-004	0.00000000000000000000e+000	2.70467499992938246578e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
