Time1	2B
8.56058999893139116466e+002	3.05030000000000001137e+001
8.56139999893144704401e+002	3.05000000000000000000e+001
8.56218999893171712756e+002	3.05000000000000000000e+001
8.56297999893198721111e+002	3.05040000000000013358e+001
8.56378999893204309046e+002	3.05019999999999988916e+001
8.56457999893231317401e+002	3.05019999999999988916e+001
8.56537999893189407885e+002	3.05019999999999988916e+001
8.56621999893221072853e+002	3.05019999999999988916e+001
8.56700999893131665885e+002	3.05019999999999988916e+001
8.56779999893158674240e+002	3.05019999999999988916e+001
8.56859999893233180046e+002	3.05030000000000001137e+001
8.56938999893143773079e+002	3.05030000000000001137e+001
8.57018999893218278885e+002	3.05019999999999988916e+001
8.57100999893154948950e+002	3.05019999999999988916e+001
8.57179999893181957304e+002	3.05019999999999988916e+001
8.57259999893140047789e+002	3.05019999999999988916e+001
8.57340999893145635724e+002	3.05040000000000013358e+001
8.57420999893220141530e+002	3.05040000000000013358e+001
8.57499999893130734563e+002	3.05030000000000001137e+001
8.57582999893231317401e+002	3.05000000000000000000e+001
8.57661999893141910434e+002	3.05000000000000000000e+001
8.57740999893168918788e+002	3.05030000000000001137e+001
8.57819999893195927143e+002	3.05030000000000001137e+001
8.57897999893175438046e+002	3.05030000000000001137e+001
8.57976999893202446401e+002	3.05000000000000000000e+001
8.58058999893139116466e+002	3.05040000000000013358e+001
8.58137999893166124821e+002	3.05040000000000013358e+001
8.58216999893193133175e+002	3.04989999999999987779e+001
8.58302999893203377724e+002	3.05000000000000000000e+001
8.58382999893161468208e+002	3.05000000000000000000e+001
8.58461999893188476562e+002	3.05019999999999988916e+001
8.58540999893215484917e+002	3.05000000000000000000e+001
8.58619999893242493272e+002	3.05000000000000000000e+001
8.58698999893153086305e+002	3.05030000000000001137e+001
8.58781999893137253821e+002	3.04989999999999987779e+001
8.58860999893164262176e+002	3.04989999999999987779e+001
8.58939999893191270530e+002	3.05010000000000012221e+001
8.59019999893149361014e+002	3.04989999999999987779e+001
8.59098999893176369369e+002	3.04989999999999987779e+001
8.59177999893203377724e+002	3.05010000000000012221e+001
8.59258999893208965659e+002	3.05000000000000000000e+001
8.59337999893235974014e+002	3.05000000000000000000e+001
8.59416999893146567047e+002	3.05000000000000000000e+001
8.59499999893130734563e+002	3.05010000000000012221e+001
8.59578999893157742918e+002	3.05010000000000012221e+001
8.59657999893184751272e+002	3.04980000000000011084e+001
8.59738999893190339208e+002	3.05000000000000000000e+001
8.59818999893148429692e+002	3.05000000000000000000e+001
8.59897999893175438046e+002	3.05000000000000000000e+001
8.59980999893159605563e+002	3.04980000000000011084e+001
8.60060999893234111369e+002	3.04980000000000011084e+001
8.60139999893144704401e+002	3.05010000000000012221e+001
8.60220999893150292337e+002	3.04989999999999987779e+001
8.60298999893246218562e+002	3.04989999999999987779e+001
8.60377999893156811595e+002	3.05010000000000012221e+001
8.60458999893162399530e+002	3.05030000000000001137e+001
8.60537999893189407885e+002	3.05030000000000001137e+001
8.60616999893216416240e+002	3.05010000000000012221e+001
8.60698999893153086305e+002	3.05000000000000000000e+001
8.60777999893180094659e+002	3.05000000000000000000e+001
8.60856999893207103014e+002	3.05049999999999990052e+001
8.60941999893169850111e+002	3.05070000000000014495e+001
8.61020999893196858466e+002	3.05070000000000014495e+001
8.61099999893223866820e+002	3.05120000000000004547e+001
8.61178999893134459853e+002	3.05199999999999995737e+001
8.61257999893161468208e+002	3.05199999999999995737e+001
8.61336999893188476562e+002	3.05259999999999998010e+001
8.61418999893241561949e+002	3.05350000000000001421e+001
8.61497999893152154982e+002	3.05350000000000001421e+001
8.61577999893226660788e+002	3.05459999999999993747e+001
8.61658999893232248724e+002	3.05590000000000010516e+001
8.61737999893142841756e+002	3.05590000000000010516e+001
8.61816999893169850111e+002	3.05710000000000015064e+001
8.61895999893196858466e+002	3.05850000000000008527e+001
8.61975999893154948950e+002	3.05850000000000008527e+001
8.62055999893229454756e+002	3.06000000000000014211e+001
8.62137999893166124821e+002	3.06149999999999984368e+001
8.62216999893193133175e+002	3.06149999999999984368e+001
8.62296999893151223660e+002	3.06290000000000013358e+001
8.62378999893204309046e+002	3.06479999999999996874e+001
8.62458999893162399530e+002	3.06479999999999996874e+001
8.62537999893189407885e+002	3.06670000000000015916e+001
8.62619999893242493272e+002	3.06849999999999987210e+001
8.62699999893200583756e+002	3.06849999999999987210e+001
8.62778999893227592111e+002	3.07089999999999996305e+001
8.62860999893164262176e+002	3.07300000000000004263e+001
8.62939999893191270530e+002	3.07300000000000004263e+001
8.63018999893218278885e+002	3.07489999999999987779e+001
8.63102999893133528531e+002	3.07749999999999985789e+001
8.63181999893160536885e+002	3.07749999999999985789e+001
8.63261999893235042691e+002	3.07970000000000005969e+001
8.63341999893193133175e+002	3.08230000000000003979e+001
8.63420999893220141530e+002	3.08230000000000003979e+001
8.63499999893130734563e+002	3.08500000000000014211e+001
8.63579999893205240369e+002	3.08769999999999988916e+001
8.63659999893163330853e+002	3.08769999999999988916e+001
8.63738999893190339208e+002	3.09029999999999986926e+001
8.63820999893243424594e+002	3.09340000000000010516e+001
8.63899999893154017627e+002	3.09340000000000010516e+001
8.63978999893181025982e+002	3.09609999999999985221e+001
8.64062999893212690949e+002	3.09909999999999996589e+001
8.64141999893239699304e+002	3.09909999999999996589e+001
8.64221999893197789788e+002	3.10240000000000009095e+001
8.64301999893155880272e+002	3.10539999999999984936e+001
8.64381999893230386078e+002	3.10539999999999984936e+001
8.64460999893140979111e+002	3.10869999999999997442e+001
8.64540999893215484917e+002	3.11200000000000009948e+001
8.64620999893173575401e+002	3.11200000000000009948e+001
8.64699999893200583756e+002	3.11469999999999984652e+001
8.64780999893206171691e+002	3.11829999999999998295e+001
8.64859999893233180046e+002	3.11829999999999998295e+001
8.64937999893212690949e+002	3.12130000000000009663e+001
8.65018999893218278885e+002	3.12450000000000009948e+001
8.65096999893197789788e+002	3.12450000000000009948e+001
8.65175999893224798143e+002	3.12749999999999985789e+001
8.65261999893235042691e+002	3.13049999999999997158e+001
8.65340999893145635724e+002	3.13049999999999997158e+001
8.65419999893172644079e+002	3.13350000000000008527e+001
8.65499999893130734563e+002	3.13640000000000007674e+001
8.65577999893226660788e+002	3.13640000000000007674e+001
8.65657999893184751272e+002	3.13919999999999994600e+001
8.65738999893190339208e+002	3.14179999999999992610e+001
8.65817999893217347562e+002	3.14179999999999992610e+001
8.65896999893244355917e+002	3.14460000000000015064e+001
8.65977999893133528531e+002	3.14699999999999988631e+001
8.66056999893160536885e+002	3.14699999999999988631e+001
8.66135999893187545240e+002	3.14950000000000009948e+001
8.66220999893150292337e+002	3.15189999999999983515e+001
8.66300999893224798143e+002	3.15189999999999983515e+001
8.66380999893182888627e+002	3.15410000000000003695e+001
8.66460999893140979111e+002	3.15629999999999988347e+001
8.66538999893236905336e+002	3.15629999999999988347e+001
8.66617999893147498369e+002	3.15820000000000007390e+001
8.66697999893222004175e+002	3.15979999999999989768e+001
8.66776999893132597208e+002	3.15979999999999989768e+001
8.66855999893159605563e+002	3.16149999999999984368e+001
8.66937999893212690949e+002	3.16329999999999991189e+001
8.67017999893170781434e+002	3.16329999999999991189e+001
8.67096999893197789788e+002	3.16460000000000007958e+001
8.67178999893134459853e+002	3.16589999999999989200e+001
8.67258999893208965659e+002	3.16589999999999989200e+001
8.67336999893188476562e+002	3.16679999999999992610e+001
8.67419999893172644079e+002	3.16819999999999986073e+001
8.67499999893130734563e+002	3.16819999999999986073e+001
8.67579999893205240369e+002	3.16909999999999989484e+001
8.67659999893163330853e+002	3.16990000000000016200e+001
8.67738999893190339208e+002	3.16990000000000016200e+001
8.67817999893217347562e+002	3.17049999999999982947e+001
8.67897999893175438046e+002	3.17089999999999996305e+001
8.67977999893133528531e+002	3.17089999999999996305e+001
8.68057999893208034337e+002	3.17119999999999997442e+001
8.68137999893166124821e+002	3.17149999999999998579e+001
8.68216999893193133175e+002	3.17149999999999998579e+001
8.68295999893220141530e+002	3.17160000000000010800e+001
8.68377999893156811595e+002	3.17139999999999986358e+001
8.68457999893231317401e+002	3.17139999999999986358e+001
8.68536999893141910434e+002	3.17109999999999985221e+001
8.68617999893147498369e+002	3.17109999999999985221e+001
8.68696999893174506724e+002	3.17109999999999985221e+001
8.68776999893132597208e+002	3.17089999999999996305e+001
8.68857999893138185143e+002	3.17040000000000006253e+001
8.68936999893165193498e+002	3.17040000000000006253e+001
8.69015999893192201853e+002	3.16960000000000015064e+001
8.69098999893176369369e+002	3.16890000000000000568e+001
8.69178999893134459853e+002	3.16890000000000000568e+001
8.69258999893208965659e+002	3.16849999999999987210e+001
8.69337999893235974014e+002	3.16780000000000008242e+001
8.69417999893194064498e+002	3.16780000000000008242e+001
8.69497999893152154982e+002	3.16690000000000004832e+001
8.69581999893183819950e+002	3.16559999999999988063e+001
8.69660999893210828304e+002	3.16559999999999988063e+001
8.69739999893237836659e+002	3.16479999999999996874e+001
8.69819999893195927143e+002	3.16380000000000016769e+001
8.69898999893222935498e+002	3.16380000000000016769e+001
8.69978999893181025982e+002	3.16260000000000012221e+001
8.70059999893186613917e+002	3.16140000000000007674e+001
8.70138999893213622272e+002	3.16140000000000007674e+001
8.70216999893193133175e+002	3.16030000000000015348e+001
