Fext	FextSD	Fgen	R	RSD	Theta	ThetaSD	Time
5.80223000000000000000e+005	0.00000000000000000000e+000	5.80222000000000000000e+005	1.21284000000000006332e-005	0.00000000000000000000e+000	2.01929000000000016257e+001	0.00000000000000000000e+000	3.61999994853977113962e+000
5.80225000000000000000e+005	0.00000000000000000000e+000	5.80224000000000000000e+005	1.23077000000000007630e-005	0.00000000000000000000e+000	2.01929000000000016257e+001	0.00000000000000000000e+000	3.87899994850158691406e+000
5.80227000000000000000e+005	0.00000000000000000000e+000	5.80226000000000000000e+005	1.22925999999999998404e-005	0.00000000000000000000e+000	2.02257999999999995566e+001	0.00000000000000000000e+000	4.14299994846805930138e+000
5.80229000000000000000e+005	0.00000000000000000000e+000	5.80228000000000000000e+005	1.22372000000000003369e-005	0.00000000000000000000e+000	1.97918999999999982720e+001	0.00000000000000000000e+000	4.39899994852021336555e+000
5.80231000000000000000e+005	0.00000000000000000000e+000	5.80230000000000000000e+005	1.23559999999999999449e-005	0.00000000000000000000e+000	2.00445999999999990848e+001	0.00000000000000000000e+000	4.65899994852952659130e+000
5.80234000000000000000e+005	0.00000000000000000000e+000	5.80232000000000000000e+005	1.24427000000000003175e-005	0.00000000000000000000e+000	2.02148000000000003240e+001	0.00000000000000000000e+000	4.91699994844384491444e+000
5.80235000000000000000e+005	0.00000000000000000000e+000	5.80234000000000000000e+005	1.23278000000000007908e-005	0.00000000000000000000e+000	2.00665000000000013358e+001	0.00000000000000000000e+000	5.17699994845315814018e+000
5.80238000000000000000e+005	0.00000000000000000000e+000	5.80236000000000000000e+005	1.23912999999999994205e-005	0.00000000000000000000e+000	1.97918999999999982720e+001	0.00000000000000000000e+000	5.43699994846247136593e+000
5.80239000000000000000e+005	0.00000000000000000000e+000	5.80238000000000000000e+005	1.24446999999999996208e-005	0.00000000000000000000e+000	1.95941000000000009607e+001	0.00000000000000000000e+000	5.69199994846712797880e+000
5.80241000000000000000e+005	0.00000000000000000000e+000	5.80240000000000000000e+005	1.24476999999999994226e-005	0.00000000000000000000e+000	1.97918999999999982720e+001	0.00000000000000000000e+000	5.95799994852859526873e+000
5.80243000000000000000e+005	0.00000000000000000000e+000	5.80242000000000000000e+005	1.24134000000000004456e-005	0.00000000000000000000e+000	1.98192999999999983629e+001	0.00000000000000000000e+000	6.22099994844757020473e+000
5.80245000000000000000e+005	0.00000000000000000000e+000	5.80244000000000000000e+005	1.24638000000000008440e-005	0.00000000000000000000e+000	1.96819999999999986073e+001	0.00000000000000000000e+000	6.47399994847364723682e+000
5.80247000000000000000e+005	0.00000000000000000000e+000	5.80246000000000000000e+005	1.25181999999999998488e-005	0.00000000000000000000e+000	1.94347999999999991871e+001	0.00000000000000000000e+000	6.73299994855187833309e+000
5.80250000000000000000e+005	0.00000000000000000000e+000	5.80248000000000000000e+005	1.24658000000000001472e-005	0.00000000000000000000e+000	1.94347999999999991871e+001	0.00000000000000000000e+000	6.99199994851369410753e+000
5.80251000000000000000e+005	0.00000000000000000000e+000	5.80250000000000000000e+005	1.24687999999999999491e-005	0.00000000000000000000e+000	1.97423999999999999488e+001	0.00000000000000000000e+000	7.25099994847550988197e+000
5.80253000000000000000e+005	0.00000000000000000000e+000	5.80252000000000000000e+005	1.25363000000000005733e-005	0.00000000000000000000e+000	1.92755000000000009663e+001	0.00000000000000000000e+000	7.51299994846340268850e+000
5.80256000000000000000e+005	0.00000000000000000000e+000	5.80254000000000000000e+005	1.25957000000000003773e-005	0.00000000000000000000e+000	1.95227000000000003865e+001	0.00000000000000000000e+000	7.76999994844663888216e+000
5.80257000000000000000e+005	0.00000000000000000000e+000	5.80256000000000000000e+005	1.26280000000000000511e-005	0.00000000000000000000e+000	1.92260999999999988574e+001	0.00000000000000000000e+000	8.02999994845595210791e+000
5.80258000000000000000e+005	0.00000000000000000000e+000	5.80258000000000000000e+005	1.27277000000000001299e-005	0.00000000000000000000e+000	1.89404000000000003467e+001	0.00000000000000000000e+000	8.28999994846526533365e+000
5.80261000000000000000e+005	0.00000000000000000000e+000	5.80260000000000000000e+005	1.25574999999999996250e-005	0.00000000000000000000e+000	1.94952000000000005286e+001	0.00000000000000000000e+000	8.54599994851741939783e+000
5.80263000000000000000e+005	0.00000000000000000000e+000	5.80262000000000000000e+005	1.25625000000000004241e-005	0.00000000000000000000e+000	1.89898999999999986699e+001	0.00000000000000000000e+000	8.81099994853138923645e+000
5.80265000000000000000e+005	0.00000000000000000000e+000	5.80264000000000000000e+005	1.25997999999999992030e-005	0.00000000000000000000e+000	1.87865999999999999659e+001	0.00000000000000000000e+000	9.07599994854535907507e+000
5.80267000000000000000e+005	0.00000000000000000000e+000	5.80266000000000000000e+005	1.26641999999999998062e-005	0.00000000000000000000e+000	1.92260999999999988574e+001	0.00000000000000000000e+000	9.33499994850717484951e+000
5.80268000000000000000e+005	0.00000000000000000000e+000	5.80268000000000000000e+005	1.27176000000000000064e-005	0.00000000000000000000e+000	1.89898999999999986699e+001	0.00000000000000000000e+000	9.60499994852580130100e+000
5.80270000000000000000e+005	0.00000000000000000000e+000	5.80270000000000000000e+005	1.27790000000000008077e-005	0.00000000000000000000e+000	1.89404000000000003467e+001	0.00000000000000000000e+000	9.85999994853045791388e+000
5.80274000000000000000e+005	0.00000000000000000000e+000	5.80272000000000000000e+005	1.27609000000000000831e-005	0.00000000000000000000e+000	1.83472000000000008413e+001	0.00000000000000000000e+000	1.01239999484969303012e+001
5.80276000000000000000e+005	0.00000000000000000000e+000	5.80274000000000000000e+005	1.28192999999999993885e-005	0.00000000000000000000e+000	1.86876999999999995339e+001	0.00000000000000000000e+000	1.03889999485109001398e+001
5.80276000000000000000e+005	0.00000000000000000000e+000	5.80276000000000000000e+005	1.28665999999999997657e-005	0.00000000000000000000e+000	1.87482000000000006423e+001	0.00000000000000000000e+000	1.06509999484987929463e+001
5.80279000000000000000e+005	0.00000000000000000000e+000	5.80278000000000000000e+005	1.29119999999999993649e-005	0.00000000000000000000e+000	1.83472000000000008413e+001	0.00000000000000000000e+000	1.09099999484606087208e+001
5.80281000000000000000e+005	0.00000000000000000000e+000	5.80280000000000000000e+005	1.29301000000000000894e-005	0.00000000000000000000e+000	1.82702999999999988745e+001	0.00000000000000000000e+000	1.11639999485341832042e+001
5.80283000000000000000e+005	0.00000000000000000000e+000	5.80282000000000000000e+005	1.30137000000000004410e-005	0.00000000000000000000e+000	1.82427999999999990166e+001	0.00000000000000000000e+000	1.14259999485220760107e+001
5.80286000000000000000e+005	0.00000000000000000000e+000	5.80284000000000000000e+005	1.30409000000000007904e-005	0.00000000000000000000e+000	1.79297000000000004150e+001	0.00000000000000000000e+000	1.16949999484932050109e+001
5.80288000000000000000e+005	0.00000000000000000000e+000	5.80286000000000000000e+005	1.30226999999999998466e-005	0.00000000000000000000e+000	1.73199000000000005173e+001	0.00000000000000000000e+000	1.19569999484810978174e+001
5.80288000000000000000e+005	0.00000000000000000000e+000	5.80288000000000000000e+005	1.31244999999999994479e-005	0.00000000000000000000e+000	1.86712999999999986755e+001	0.00000000000000000000e+000	1.22169999484904110432e+001
5.80292000000000000000e+005	0.00000000000000000000e+000	5.80290000000000000000e+005	1.31073000000000006968e-005	0.00000000000000000000e+000	1.76879999999999988347e+001	0.00000000000000000000e+000	1.24719999484950676560e+001
5.80292000000000000000e+005	0.00000000000000000000e+000	5.80292000000000000000e+005	1.31838999999999992519e-005	0.00000000000000000000e+000	1.72429999999999985505e+001	0.00000000000000000000e+000	1.27349999485304579139e+001
5.80294000000000000000e+005	0.00000000000000000000e+000	5.80294000000000000000e+005	1.32423000000000002513e-005	0.00000000000000000000e+000	1.71002000000000009550e+001	0.00000000000000000000e+000	1.29929999484447762370e+001
5.80297000000000000000e+005	0.00000000000000000000e+000	5.80296000000000000000e+005	1.32603999999999992818e-005	0.00000000000000000000e+000	1.69848999999999996646e+001	0.00000000000000000000e+000	1.32549999485490843654e+001
5.80299000000000000000e+005	0.00000000000000000000e+000	5.80298000000000000000e+005	1.33469999999999994352e-005	0.00000000000000000000e+000	1.66553000000000004377e+001	0.00000000000000000000e+000	1.35159999484894797206e+001
5.80301000000000000000e+005	0.00000000000000000000e+000	5.80300000000000000000e+005	1.33319000000000002066e-005	0.00000000000000000000e+000	1.62817000000000007276e+001	0.00000000000000000000e+000	1.37789999485248699784e+001
5.80302000000000000000e+005	0.00000000000000000000e+000	5.80302000000000000000e+005	1.33883000000000002087e-005	0.00000000000000000000e+000	1.63695999999999983743e+001	0.00000000000000000000e+000	1.40449999484699219465e+001
5.80306000000000000000e+005	0.00000000000000000000e+000	5.80304000000000000000e+005	1.33913000000000000106e-005	0.00000000000000000000e+000	1.60895000000000010232e+001	0.00000000000000000000e+000	1.43069999484578147531e+001
5.80307000000000000000e+005	0.00000000000000000000e+000	5.80306000000000000000e+005	1.35030999999999995161e-005	0.00000000000000000000e+000	1.57158999999999995367e+001	0.00000000000000000000e+000	1.45689999484457075596e+001
5.80310000000000000000e+005	0.00000000000000000000e+000	5.80308000000000000000e+005	1.35706000000000001404e-005	0.00000000000000000000e+000	1.52324999999999999289e+001	0.00000000000000000000e+000	1.48329999485285952687e+001
5.80310000000000000000e+005	0.00000000000000000000e+000	5.80310000000000000000e+005	1.36733000000000000211e-005	0.00000000000000000000e+000	1.52161000000000008470e+001	0.00000000000000000000e+000	1.50869999484857544303e+001
5.80313000000000000000e+005	0.00000000000000000000e+000	5.80312000000000000000e+005	1.36401000000000000679e-005	0.00000000000000000000e+000	1.43810999999999999943e+001	0.00000000000000000000e+000	1.53489999484736472368e+001
5.80315000000000000000e+005	0.00000000000000000000e+000	5.80314000000000000000e+005	1.37054999999999994756e-005	0.00000000000000000000e+000	1.40570000000000003837e+001	0.00000000000000000000e+000	1.56089999484829604626e+001
5.80317000000000000000e+005	0.00000000000000000000e+000	5.80316000000000000000e+005	1.37861000000000000253e-005	0.00000000000000000000e+000	1.38977000000000003865e+001	0.00000000000000000000e+000	1.58629999485565349460e+001
5.80319000000000000000e+005	0.00000000000000000000e+000	5.80318000000000000000e+005	1.37790999999999999229e-005	0.00000000000000000000e+000	1.34032999999999997698e+001	0.00000000000000000000e+000	1.61279999484540894628e+001
5.80321000000000000000e+005	0.00000000000000000000e+000	5.80320000000000000000e+005	1.38948999999999997290e-005	0.00000000000000000000e+000	1.26233000000000004093e+001	0.00000000000000000000e+000	1.63909999484894797206e+001
5.80324000000000000000e+005	0.00000000000000000000e+000	5.80322000000000000000e+005	1.38807999999999993050e-005	0.00000000000000000000e+000	1.23980999999999994543e+001	0.00000000000000000000e+000	1.66579999484820291400e+001
5.80326000000000000000e+005	0.00000000000000000000e+000	5.80324000000000000000e+005	1.39986000000000001083e-005	0.00000000000000000000e+000	1.14696999999999995623e+001	0.00000000000000000000e+000	1.69179999484913423657e+001
5.80328000000000000000e+005	0.00000000000000000000e+000	5.80326000000000000000e+005	1.41335999999999996628e-005	0.00000000000000000000e+000	1.11072000000000006281e+001	0.00000000000000000000e+000	1.71729999484959989786e+001
5.80329000000000000000e+005	0.00000000000000000000e+000	5.80328000000000000000e+005	1.40640999999999997353e-005	0.00000000000000000000e+000	1.10137999999999998124e+001	0.00000000000000000000e+000	1.74369999484624713659e+001
5.80331000000000000000e+005	0.00000000000000000000e+000	5.80330000000000000000e+005	1.40569999999999994137e-005	0.00000000000000000000e+000	9.76684999999999980957e+000	0.00000000000000000000e+000	1.76989999484503641725e+001
5.80332000000000000000e+005	0.00000000000000000000e+000	5.80332000000000000000e+005	1.41426000000000007625e-005	0.00000000000000000000e+000	9.14611999999999980560e+000	0.00000000000000000000e+000	1.79599999485071748495e+001
5.80335000000000000000e+005	0.00000000000000000000e+000	5.80334000000000000000e+005	1.40801999999999994626e-005	0.00000000000000000000e+000	8.36608999999999980446e+000	0.00000000000000000000e+000	1.82199999485164880753e+001
5.80337000000000000000e+005	0.00000000000000000000e+000	5.80336000000000000000e+005	1.42051000000000005876e-005	0.00000000000000000000e+000	7.15758999999999989683e+000	0.00000000000000000000e+000	1.84839999484829604626e+001
5.80339000000000000000e+005	0.00000000000000000000e+000	5.80338000000000000000e+005	1.41758999999999992409e-005	0.00000000000000000000e+000	6.60278000000000009351e+000	0.00000000000000000000e+000	1.87459999484708532691e+001
5.80341000000000000000e+005	0.00000000000000000000e+000	5.80340000000000000000e+005	1.40782000000000001594e-005	0.00000000000000000000e+000	5.49866000000000010317e+000	0.00000000000000000000e+000	1.90039999485015869141e+001
5.80343000000000000000e+005	0.00000000000000000000e+000	5.80342000000000000000e+005	1.40258000000000004578e-005	0.00000000000000000000e+000	4.80651999999999990365e+000	0.00000000000000000000e+000	1.92639999485109001398e+001
5.80344000000000000000e+005	0.00000000000000000000e+000	5.80344000000000000000e+005	1.40087000000000002319e-005	0.00000000000000000000e+000	3.44420999999999999375e+000	0.00000000000000000000e+000	1.95239999485202133656e+001
5.80347000000000000000e+005	0.00000000000000000000e+000	5.80346000000000000000e+005	1.38686999999999998782e-005	0.00000000000000000000e+000	2.13134999999999985576e+000	0.00000000000000000000e+000	1.97869999485556036234e+001
5.80348000000000000000e+005	0.00000000000000000000e+000	5.80348000000000000000e+005	1.37730000000000000999e-005	0.00000000000000000000e+000	1.38976999999999994984e+000	0.00000000000000000000e+000	2.00489999485434964299e+001
5.80350000000000000000e+005	0.00000000000000000000e+000	5.80350000000000000000e+005	1.36210000000000005388e-005	0.00000000000000000000e+000	2.41698999999999997179e-001	0.00000000000000000000e+000	2.03069999484578147531e+001
5.80354000000000000000e+005	0.00000000000000000000e+000	5.80352000000000000000e+005	1.35353999999999991899e-005	0.00000000000000000000e+000	-8.34960999999999953225e-001	0.00000000000000000000e+000	2.05609999485313892365e+001
5.80355000000000000000e+005	0.00000000000000000000e+000	5.80354000000000000000e+005	1.33097999999999991815e-005	0.00000000000000000000e+000	-1.32384999999999997122e+000	0.00000000000000000000e+000	2.08239999484503641725e+001
5.80357000000000000000e+005	0.00000000000000000000e+000	5.80356000000000000000e+005	1.29793999999999997699e-005	0.00000000000000000000e+000	-2.63671999999999995268e+000	0.00000000000000000000e+000	2.10879999485332518816e+001
5.80359000000000000000e+005	0.00000000000000000000e+000	5.80358000000000000000e+005	1.29140000000000003622e-005	0.00000000000000000000e+000	-4.18578999999999989967e+000	0.00000000000000000000e+000	2.13499999485211446881e+001
5.80362000000000000000e+005	0.00000000000000000000e+000	5.80360000000000000000e+005	1.25705999999999995504e-005	0.00000000000000000000e+000	-4.50438999999999989399e+000	0.00000000000000000000e+000	2.16189999484922736883e+001
5.80363000000000000000e+005	0.00000000000000000000e+000	5.80362000000000000000e+005	1.22099999999999999875e-005	0.00000000000000000000e+000	-4.99329000000000000625e+000	0.00000000000000000000e+000	2.18819999485276639462e+001
5.80365000000000000000e+005	0.00000000000000000000e+000	5.80364000000000000000e+005	1.18424000000000003222e-005	0.00000000000000000000e+000	-5.69641000000000019554e+000	0.00000000000000000000e+000	2.21409999484894797206e+001
5.80366000000000000000e+005	0.00000000000000000000e+000	5.80366000000000000000e+005	1.16047999999999994122e-005	0.00000000000000000000e+000	-5.68541999999999969617e+000	0.00000000000000000000e+000	2.24049999484559521079e+001
5.80370000000000000000e+005	0.00000000000000000000e+000	5.80368000000000000000e+005	1.12593000000000007720e-005	0.00000000000000000000e+000	-6.52587999999999990308e+000	0.00000000000000000000e+000	2.26669999484438449144e+001
5.80371000000000000000e+005	0.00000000000000000000e+000	5.80370000000000000000e+005	1.10346999999999995681e-005	0.00000000000000000000e+000	-6.29516999999999971038e+000	0.00000000000000000000e+000	2.29309999485267326236e+001
5.80372000000000000000e+005	0.00000000000000000000e+000	5.80372000000000000000e+005	1.07044000000000003758e-005	0.00000000000000000000e+000	-6.01501000000000018986e+000	0.00000000000000000000e+000	2.31909999485360458493e+001
5.80375000000000000000e+005	0.00000000000000000000e+000	5.80374000000000000000e+005	1.05462999999999992976e-005	0.00000000000000000000e+000	-6.04248000000000029530e+000	0.00000000000000000000e+000	2.34549999485025182366e+001
5.80377000000000000000e+005	0.00000000000000000000e+000	5.80376000000000000000e+005	1.00508000000000003994e-005	0.00000000000000000000e+000	-4.52087000000000038824e+000	0.00000000000000000000e+000	2.37139999484643340111e+001
5.80380000000000000000e+005	0.00000000000000000000e+000	5.80378000000000000000e+005	9.96822000000000025155e-006	0.00000000000000000000e+000	-5.32287999999999961176e+000	0.00000000000000000000e+000	2.39799999485258013010e+001
5.80381000000000000000e+005	0.00000000000000000000e+000	5.80380000000000000000e+005	9.76176999999999988190e-006	0.00000000000000000000e+000	-4.53185999999999999943e+000	0.00000000000000000000e+000	2.42399999485351145267e+001
5.80384000000000000000e+005	0.00000000000000000000e+000	5.80382000000000000000e+005	9.66106000000000029895e-006	0.00000000000000000000e+000	-4.08690999999999959869e+000	0.00000000000000000000e+000	2.45019999485230073333e+001
5.80386000000000000000e+005	0.00000000000000000000e+000	5.80384000000000000000e+005	9.49487999999999979955e-006	0.00000000000000000000e+000	-3.16956000000000015504e+000	0.00000000000000000000e+000	2.47649999485583975911e+001
5.80387000000000000000e+005	0.00000000000000000000e+000	5.80386000000000000000e+005	9.33274999999999971029e-006	0.00000000000000000000e+000	-2.51038000000000005585e+000	0.00000000000000000000e+000	2.50299999484559521079e+001
5.80389000000000000000e+005	0.00000000000000000000e+000	5.80388000000000000000e+005	9.08198000000000075431e-006	0.00000000000000000000e+000	-1.64795000000000002593e+000	0.00000000000000000000e+000	2.52929999484913423657e+001
5.80391000000000000000e+005	0.00000000000000000000e+000	5.80390000000000000000e+005	9.01148000000000032816e-006	0.00000000000000000000e+000	-1.27991000000000010317e+000	0.00000000000000000000e+000	2.55539999485481530428e+001
5.80393000000000000000e+005	0.00000000000000000000e+000	5.80392000000000000000e+005	8.91278999999999975348e-006	0.00000000000000000000e+000	-5.98755000000000037197e-001	0.00000000000000000000e+000	2.58149999484885483980e+001
5.80395000000000000000e+005	0.00000000000000000000e+000	5.80394000000000000000e+005	8.90876000000000074243e-006	0.00000000000000000000e+000	1.49963000000000001855e+000	0.00000000000000000000e+000	2.60769999484764412045e+001
5.80397000000000000000e+005	0.00000000000000000000e+000	5.80396000000000000000e+005	8.72445999999999981342e-006	0.00000000000000000000e+000	2.08740000000000014424e+000	0.00000000000000000000e+000	2.63329999485285952687e+001
5.80399000000000000000e+005	0.00000000000000000000e+000	5.80398000000000000000e+005	8.63884999999999945910e-006	0.00000000000000000000e+000	2.92235999999999984666e+000	0.00000000000000000000e+000	2.65949999485164880753e+001
5.80402000000000000000e+005	0.00000000000000000000e+000	5.80400000000000000000e+005	8.68316999999999973949e-006	0.00000000000000000000e+000	3.31787000000000009692e+000	0.00000000000000000000e+000	2.68529999485472217202e+001
5.80404000000000000000e+005	0.00000000000000000000e+000	5.80402000000000000000e+005	8.62777999999999924152e-006	0.00000000000000000000e+000	4.47144000000000030326e+000	0.00000000000000000000e+000	2.71159999484661966562e+001
5.80405000000000000000e+005	0.00000000000000000000e+000	5.80404000000000000000e+005	8.57944000000000064963e-006	0.00000000000000000000e+000	5.25145999999999979480e+000	0.00000000000000000000e+000	2.73809999484801664948e+001
5.80407000000000000000e+005	0.00000000000000000000e+000	5.80406000000000000000e+005	8.63179999999999924708e-006	0.00000000000000000000e+000	6.31714000000000019952e+000	0.00000000000000000000e+000	2.76369999485323205590e+001
5.80409000000000000000e+005	0.00000000000000000000e+000	5.80408000000000000000e+005	8.53311000000000036646e-006	0.00000000000000000000e+000	6.71814000000000000057e+000	0.00000000000000000000e+000	2.78939999485155567527e+001
5.80410000000000000000e+005	0.00000000000000000000e+000	5.80410000000000000000e+005	8.54418999999999958953e-006	0.00000000000000000000e+000	7.31139999999999989910e+000	0.00000000000000000000e+000	2.81539999485248699784e+001
5.80413000000000000000e+005	0.00000000000000000000e+000	5.80412000000000000000e+005	8.58547999999999966346e-006	0.00000000000000000000e+000	8.34961000000000019838e+000	0.00000000000000000000e+000	2.84159999485127627850e+001
5.80415000000000000000e+005	0.00000000000000000000e+000	5.80414000000000000000e+005	8.61266999999999931334e-006	0.00000000000000000000e+000	9.03625000000000078160e+000	0.00000000000000000000e+000	2.86769999484531581402e+001
5.80418000000000000000e+005	0.00000000000000000000e+000	5.80416000000000000000e+005	8.60361000000000079261e-006	0.00000000000000000000e+000	9.72838999999999920476e+000	0.00000000000000000000e+000	2.89359999485313892365e+001
5.80419000000000000000e+005	0.00000000000000000000e+000	5.80418000000000000000e+005	8.52606000000000015444e-006	0.00000000000000000000e+000	1.05687999999999995282e+001	0.00000000000000000000e+000	2.91959999485407024622e+001
5.80422000000000000000e+005	0.00000000000000000000e+000	5.80420000000000000000e+005	8.66000000000000009516e-006	0.00000000000000000000e+000	1.09588999999999998636e+001	0.00000000000000000000e+000	2.94599999485071748495e+001
5.80424000000000000000e+005	0.00000000000000000000e+000	5.80422000000000000000e+005	8.68013999999999953303e-006	0.00000000000000000000e+000	1.12829999999999994742e+001	0.00000000000000000000e+000	2.97209999484475702047e+001
5.80426000000000000000e+005	0.00000000000000000000e+000	5.80424000000000000000e+005	8.66100999999999959930e-006	0.00000000000000000000e+000	1.19146999999999998465e+001	0.00000000000000000000e+000	2.99839999484829604626e+001
5.80428000000000000000e+005	0.00000000000000000000e+000	5.80426000000000000000e+005	9.00242000000000011336e-006	0.00000000000000000000e+000	1.37659000000000002473e+001	0.00000000000000000000e+000	3.02529999484540894628e+001
5.80429000000000000000e+005	0.00000000000000000000e+000	5.80428000000000000000e+005	8.78387999999999932244e-006	0.00000000000000000000e+000	1.27551000000000005485e+001	0.00000000000000000000e+000	3.05129999484634026885e+001
5.80431000000000000000e+005	0.00000000000000000000e+000	5.80430000000000000000e+005	8.66202000000000079749e-006	0.00000000000000000000e+000	1.34582999999999994856e+001	0.00000000000000000000e+000	3.07739999485202133656e+001
5.80433000000000000000e+005	0.00000000000000000000e+000	5.80432000000000000000e+005	8.78186000000000031418e-006	0.00000000000000000000e+000	1.35791000000000003922e+001	0.00000000000000000000e+000	3.10299999484559521079e+001
5.80436000000000000000e+005	0.00000000000000000000e+000	5.80434000000000000000e+005	8.73653999999999953513e-006	0.00000000000000000000e+000	1.40295000000000005258e+001	0.00000000000000000000e+000	3.12969999484485015273e+001
5.80437000000000000000e+005	0.00000000000000000000e+000	5.80436000000000000000e+005	8.77683000000000080449e-006	0.00000000000000000000e+000	1.46282999999999994145e+001	0.00000000000000000000e+000	3.15579999485053122044e+001
5.80439000000000000000e+005	0.00000000000000000000e+000	5.80438000000000000000e+005	8.96213000000000053807e-006	0.00000000000000000000e+000	1.47986000000000004206e+001	0.00000000000000000000e+000	3.18219999484717845917e+001
5.80441000000000000000e+005	0.00000000000000000000e+000	5.80440000000000000000e+005	8.90774999999999954423e-006	0.00000000000000000000e+000	1.55731000000000001648e+001	0.00000000000000000000e+000	3.20829999485285952687e+001
5.80443000000000000000e+005	0.00000000000000000000e+000	5.80442000000000000000e+005	8.89667000000000032117e-006	0.00000000000000000000e+000	1.52820000000000000284e+001	0.00000000000000000000e+000	3.23379999485332518816e+001
5.80446000000000000000e+005	0.00000000000000000000e+000	5.80444000000000000000e+005	8.94300000000000060434e-006	0.00000000000000000000e+000	1.53203999999999993520e+001	0.00000000000000000000e+000	3.25979999485425651073e+001
5.80447000000000000000e+005	0.00000000000000000000e+000	5.80446000000000000000e+005	8.95709999999999933432e-006	0.00000000000000000000e+000	1.62047999999999987608e+001	0.00000000000000000000e+000	3.28569999485043808818e+001
5.80449000000000000000e+005	0.00000000000000000000e+000	5.80448000000000000000e+005	8.95106000000000032049e-006	0.00000000000000000000e+000	1.59850999999999991985e+001	0.00000000000000000000e+000	3.31119999485090374947e+001
5.80451000000000000000e+005	0.00000000000000000000e+000	5.80450000000000000000e+005	8.97925000000000046903e-006	0.00000000000000000000e+000	1.60345000000000013074e+001	0.00000000000000000000e+000	3.33729999484494328499e+001
5.80453000000000000000e+005	0.00000000000000000000e+000	5.80452000000000000000e+005	9.00846000000000082125e-006	0.00000000000000000000e+000	1.65783999999999984709e+001	0.00000000000000000000e+000	3.36319999485276639462e+001
5.80455000000000000000e+005	0.00000000000000000000e+000	5.80454000000000000000e+005	9.09406000000000047602e-006	0.00000000000000000000e+000	1.67046999999999989939e+001	0.00000000000000000000e+000	3.38919999485369771719e+001
5.80458000000000000000e+005	0.00000000000000000000e+000	5.80456000000000000000e+005	9.01449999999999983507e-006	0.00000000000000000000e+000	1.77374000000000009436e+001	0.00000000000000000000e+000	3.41519999485462903976e+001
5.80458000000000000000e+005	0.00000000000000000000e+000	5.80458000000000000000e+005	9.07895000000000054784e-006	0.00000000000000000000e+000	1.74847000000000001307e+001	0.00000000000000000000e+000	3.44159999485127627850e+001
5.80461000000000000000e+005	0.00000000000000000000e+000	5.80460000000000000000e+005	9.08299000000000025844e-006	0.00000000000000000000e+000	1.71935999999999999943e+001	0.00000000000000000000e+000	3.46759999485220760107e+001
5.80464000000000000000e+005	0.00000000000000000000e+000	5.80462000000000000000e+005	9.17865999999999963215e-006	0.00000000000000000000e+000	1.76111000000000004206e+001	0.00000000000000000000e+000	3.49409999485360458493e+001
5.80465000000000000000e+005	0.00000000000000000000e+000	5.80464000000000000000e+005	9.19376000000000055483e-006	0.00000000000000000000e+000	1.76879999999999988347e+001	0.00000000000000000000e+000	3.52049999485025182366e+001
