Fext	FextSD	Fgen	R	RSD	Theta	ThetaSD	Time
5.80122000000000000000e+005	0.00000000000000000000e+000	5.80120000000000000000e+005	1.20760999999999994568e-005	0.00000000000000000000e+000	2.07697000000000002728e+001	0.00000000000000000000e+000	3.33300009917002171278e+000
5.80123000000000000000e+005	0.00000000000000000000e+000	5.80122000000000000000e+005	1.20065999999999995293e-005	0.00000000000000000000e+000	2.08301000000000016144e+001	0.00000000000000000000e+000	3.59500009915791451931e+000
5.80124000000000000000e+005	0.00000000000000000000e+000	5.80124000000000000000e+005	1.19854000000000004777e-005	0.00000000000000000000e+000	2.11541999999999994486e+001	0.00000000000000000000e+000	3.85600009921472519636e+000
5.80128000000000000000e+005	0.00000000000000000000e+000	5.80126000000000000000e+005	1.21122999999999992119e-005	0.00000000000000000000e+000	2.07915999999999989711e+001	0.00000000000000000000e+000	4.11700009915512055159e+000
5.80129000000000000000e+005	0.00000000000000000000e+000	5.80128000000000000000e+005	1.21596999999999998084e-005	0.00000000000000000000e+000	2.07915999999999989711e+001	0.00000000000000000000e+000	4.37600009923335164785e+000
5.80131000000000000000e+005	0.00000000000000000000e+000	5.80130000000000000000e+005	1.21174000000000002303e-005	0.00000000000000000000e+000	2.11707000000000000739e+001	0.00000000000000000000e+000	4.63800009922124445438e+000
5.80133000000000000000e+005	0.00000000000000000000e+000	5.80132000000000000000e+005	1.21607000000000003070e-005	0.00000000000000000000e+000	2.05718999999999994088e+001	0.00000000000000000000e+000	4.90500009921379387379e+000
5.80135000000000000000e+005	0.00000000000000000000e+000	5.80134000000000000000e+005	1.22250999999999992161e-005	0.00000000000000000000e+000	2.08521000000000000796e+001	0.00000000000000000000e+000	5.16900009918026626110e+000
5.80137000000000000000e+005	0.00000000000000000000e+000	5.80136000000000000000e+005	1.22201000000000001110e-005	0.00000000000000000000e+000	2.04510000000000005116e+001	0.00000000000000000000e+000	5.43900009919889271259e+000
5.80138000000000000000e+005	0.00000000000000000000e+000	5.80138000000000000000e+005	1.22250999999999992161e-005	0.00000000000000000000e+000	2.03137000000000007560e+001	0.00000000000000000000e+000	5.69600009918212890625e+000
5.80140000000000000000e+005	0.00000000000000000000e+000	5.80140000000000000000e+005	1.21979000000000005607e-005	0.00000000000000000000e+000	2.06323000000000007503e+001	0.00000000000000000000e+000	5.95700009923893958330e+000
5.80142000000000000000e+005	0.00000000000000000000e+000	5.80142000000000000000e+005	1.21748000000000007311e-005	0.00000000000000000000e+000	2.07587000000000010402e+001	0.00000000000000000000e+000	6.21600009920075535774e+000
5.80145000000000000000e+005	0.00000000000000000000e+000	5.80144000000000000000e+005	1.22583999999999993885e-005	0.00000000000000000000e+000	2.07091999999999991644e+001	0.00000000000000000000e+000	6.47000009915791451931e+000
5.80147000000000000000e+005	0.00000000000000000000e+000	5.80146000000000000000e+005	1.22683999999999992928e-005	0.00000000000000000000e+000	2.06817999999999990735e+001	0.00000000000000000000e+000	6.73500009917188435793e+000
5.80149000000000000000e+005	0.00000000000000000000e+000	5.80148000000000000000e+005	1.22663999999999999896e-005	0.00000000000000000000e+000	2.09509000000000007446e+001	0.00000000000000000000e+000	6.99100009922403842211e+000
5.80152000000000000000e+005	0.00000000000000000000e+000	5.80150000000000000000e+005	1.23721999999999998914e-005	0.00000000000000000000e+000	2.06488000000000013756e+001	0.00000000000000000000e+000	7.25700009916909039021e+000
5.80154000000000000000e+005	0.00000000000000000000e+000	5.80152000000000000000e+005	1.23540000000000006416e-005	0.00000000000000000000e+000	2.05225000000000008527e+001	0.00000000000000000000e+000	7.51800009922590106726e+000
5.80155000000000000000e+005	0.00000000000000000000e+000	5.80154000000000000000e+005	1.23046999999999992671e-005	0.00000000000000000000e+000	2.04126000000000011880e+001	0.00000000000000000000e+000	7.77500009920913726091e+000
5.80157000000000000000e+005	0.00000000000000000000e+000	5.80156000000000000000e+005	1.23460000000000000406e-005	0.00000000000000000000e+000	2.02916999999999987381e+001	0.00000000000000000000e+000	8.03500009921845048666e+000
5.80160000000000000000e+005	0.00000000000000000000e+000	5.80158000000000000000e+005	1.23570000000000004435e-005	0.00000000000000000000e+000	2.02642999999999986471e+001	0.00000000000000000000e+000	8.29100009915418922901e+000
5.80160000000000000000e+005	0.00000000000000000000e+000	5.80160000000000000000e+005	1.23912999999999994205e-005	0.00000000000000000000e+000	1.99895999999999993690e+001	0.00000000000000000000e+000	8.55900009919423609972e+000
5.80163000000000000000e+005	0.00000000000000000000e+000	5.80162000000000000000e+005	1.24104000000000006437e-005	0.00000000000000000000e+000	2.02148000000000003240e+001	0.00000000000000000000e+000	8.81700009922496974468e+000
5.80164000000000000000e+005	0.00000000000000000000e+000	5.80164000000000000000e+005	1.24184999999999997700e-005	0.00000000000000000000e+000	2.01269999999999988916e+001	0.00000000000000000000e+000	9.07100009918212890625e+000
5.80167000000000000000e+005	0.00000000000000000000e+000	5.80166000000000000000e+005	1.24415999999999995996e-005	0.00000000000000000000e+000	2.04510000000000005116e+001	0.00000000000000000000e+000	9.32900009921286255121e+000
5.80170000000000000000e+005	0.00000000000000000000e+000	5.80168000000000000000e+005	1.24778999999999995739e-005	0.00000000000000000000e+000	2.03412000000000006139e+001	0.00000000000000000000e+000	9.58600009919609874487e+000
5.80171000000000000000e+005	0.00000000000000000000e+000	5.80170000000000000000e+005	1.24718999999999999702e-005	0.00000000000000000000e+000	2.00445999999999990848e+001	0.00000000000000000000e+000	9.84200009913183748722e+000
5.80172000000000000000e+005	0.00000000000000000000e+000	5.80172000000000000000e+005	1.24939999999999993012e-005	0.00000000000000000000e+000	2.04894999999999996021e+001	0.00000000000000000000e+000	1.01030000991886481643e+001
5.80175000000000000000e+005	0.00000000000000000000e+000	5.80174000000000000000e+005	1.25232000000000006479e-005	0.00000000000000000000e+000	1.97808999999999990393e+001	0.00000000000000000000e+000	1.03640000991290435195e+001
5.80177000000000000000e+005	0.00000000000000000000e+000	5.80176000000000000000e+005	1.25957000000000003773e-005	0.00000000000000000000e+000	2.01050000000000004263e+001	0.00000000000000000000e+000	1.06200000991811975837e+001
5.80179000000000000000e+005	0.00000000000000000000e+000	5.80178000000000000000e+005	1.26007999999999997017e-005	0.00000000000000000000e+000	2.00445999999999990848e+001	0.00000000000000000000e+000	1.08800000991905108094e+001
5.80180000000000000000e+005	0.00000000000000000000e+000	5.80180000000000000000e+005	1.26641999999999998062e-005	0.00000000000000000000e+000	1.95611999999999994770e+001	0.00000000000000000000e+000	1.11480000992305576801e+001
5.80183000000000000000e+005	0.00000000000000000000e+000	5.80182000000000000000e+005	1.26229000000000007268e-005	0.00000000000000000000e+000	1.98797999999999994714e+001	0.00000000000000000000e+000	1.14140000991756096482e+001
5.80186000000000000000e+005	0.00000000000000000000e+000	5.80184000000000000000e+005	1.26582000000000002024e-005	0.00000000000000000000e+000	1.96819999999999986073e+001	0.00000000000000000000e+000	1.16760000991635024548e+001
5.80187000000000000000e+005	0.00000000000000000000e+000	5.80186000000000000000e+005	1.26582000000000002024e-005	0.00000000000000000000e+000	1.93963999999999998636e+001	0.00000000000000000000e+000	1.19310000991681590676e+001
5.80189000000000000000e+005	0.00000000000000000000e+000	5.80188000000000000000e+005	1.27377000000000000342e-005	0.00000000000000000000e+000	1.93249999999999992895e+001	0.00000000000000000000e+000	1.21900000991299748421e+001
5.80190000000000000000e+005	0.00000000000000000000e+000	5.80190000000000000000e+005	1.26622000000000005030e-005	0.00000000000000000000e+000	1.94952000000000005286e+001	0.00000000000000000000e+000	1.24550000991439446807e+001
5.80194000000000000000e+005	0.00000000000000000000e+000	5.80192000000000000000e+005	1.28143000000000002834e-005	0.00000000000000000000e+000	1.94843000000000010630e+001	0.00000000000000000000e+000	1.27150000991532579064e+001
5.80195000000000000000e+005	0.00000000000000000000e+000	5.80194000000000000000e+005	1.28957999999999994183e-005	0.00000000000000000000e+000	1.90009000000000014552e+001	0.00000000000000000000e+000	1.29780000991886481643e+001
5.80197000000000000000e+005	0.00000000000000000000e+000	5.80196000000000000000e+005	1.29028999999999997400e-005	0.00000000000000000000e+000	1.93084999999999986642e+001	0.00000000000000000000e+000	1.32330000991933047771e+001
5.80199000000000000000e+005	0.00000000000000000000e+000	5.80198000000000000000e+005	1.28868000000000000127e-005	0.00000000000000000000e+000	1.86876999999999995339e+001	0.00000000000000000000e+000	1.34920000991551205516e+001
5.80202000000000000000e+005	0.00000000000000000000e+000	5.80200000000000000000e+005	1.29976000000000007137e-005	0.00000000000000000000e+000	1.93579000000000007731e+001	0.00000000000000000000e+000	1.37530000992119312286e+001
5.80202000000000000000e+005	0.00000000000000000000e+000	5.80202000000000000000e+005	1.29543000000000006370e-005	0.00000000000000000000e+000	1.85999000000000016541e+001	0.00000000000000000000e+000	1.40180000992259010673e+001
5.80205000000000000000e+005	0.00000000000000000000e+000	5.80204000000000000000e+005	1.30640000000000006201e-005	0.00000000000000000000e+000	1.88524999999999991473e+001	0.00000000000000000000e+000	1.42770000991877168417e+001
5.80207000000000000000e+005	0.00000000000000000000e+000	5.80206000000000000000e+005	1.30469000000000003942e-005	0.00000000000000000000e+000	1.87756000000000007333e+001	0.00000000000000000000e+000	1.45300000992137938738e+001
5.80209000000000000000e+005	0.00000000000000000000e+000	5.80208000000000000000e+005	1.30780999999999993501e-005	0.00000000000000000000e+000	1.83087000000000017508e+001	0.00000000000000000000e+000	1.47900000992231070995e+001
5.80211000000000000000e+005	0.00000000000000000000e+000	5.80210000000000000000e+005	1.31506000000000007735e-005	0.00000000000000000000e+000	1.82702999999999988745e+001	0.00000000000000000000e+000	1.50500000992324203253e+001
5.80213000000000000000e+005	0.00000000000000000000e+000	5.80212000000000000000e+005	1.33198000000000007798e-005	0.00000000000000000000e+000	1.79297000000000004150e+001	0.00000000000000000000e+000	1.53040000991895794868e+001
5.80216000000000000000e+005	0.00000000000000000000e+000	5.80214000000000000000e+005	1.32603999999999992818e-005	0.00000000000000000000e+000	1.78033000000000001251e+001	0.00000000000000000000e+000	1.55660000991774722934e+001
5.80217000000000000000e+005	0.00000000000000000000e+000	5.80216000000000000000e+005	1.33479999999999999338e-005	0.00000000000000000000e+000	1.84954999999999998295e+001	0.00000000000000000000e+000	1.58240000992082059383e+001
5.80219000000000000000e+005	0.00000000000000000000e+000	5.80218000000000000000e+005	1.31113999999999995225e-005	0.00000000000000000000e+000	1.72045999999999992269e+001	0.00000000000000000000e+000	1.60750000991392880678e+001
5.80222000000000000000e+005	0.00000000000000000000e+000	5.80220000000000000000e+005	1.33027000000000005539e-005	0.00000000000000000000e+000	1.68201000000000000512e+001	0.00000000000000000000e+000	1.63330000991700217128e+001
5.80224000000000000000e+005	0.00000000000000000000e+000	5.80222000000000000000e+005	1.34899999999999995907e-005	0.00000000000000000000e+000	1.69739000000000004320e+001	0.00000000000000000000e+000	1.65930000991793349385e+001
5.80225000000000000000e+005	0.00000000000000000000e+000	5.80224000000000000000e+005	1.34941000000000001105e-005	0.00000000000000000000e+000	1.69080000000000012506e+001	0.00000000000000000000e+000	1.68510000992100685835e+001
5.80227000000000000000e+005	0.00000000000000000000e+000	5.80226000000000000000e+005	1.35332999999999996674e-005	0.00000000000000000000e+000	1.68584999999999993747e+001	0.00000000000000000000e+000	1.71120000991504639387e+001
5.80229000000000000000e+005	0.00000000000000000000e+000	5.80228000000000000000e+005	1.36561999999999997952e-005	0.00000000000000000000e+000	1.64465000000000003411e+001	0.00000000000000000000e+000	1.73670000991551205516e+001
5.80232000000000000000e+005	0.00000000000000000000e+000	5.80230000000000000000e+005	1.37478000000000007478e-005	0.00000000000000000000e+000	1.63585999999999991417e+001	0.00000000000000000000e+000	1.76350000991951674223e+001
5.80234000000000000000e+005	0.00000000000000000000e+000	5.80232000000000000000e+005	1.38335000000000006218e-005	0.00000000000000000000e+000	1.58971999999999997755e+001	0.00000000000000000000e+000	1.78940000991569831967e+001
5.80235000000000000000e+005	0.00000000000000000000e+000	5.80234000000000000000e+005	1.39139999999999992581e-005	0.00000000000000000000e+000	1.54027999999999991587e+001	0.00000000000000000000e+000	1.81510000991402193904e+001
5.80237000000000000000e+005	0.00000000000000000000e+000	5.80236000000000000000e+005	1.38706999999999991814e-005	0.00000000000000000000e+000	1.50348000000000006082e+001	0.00000000000000000000e+000	1.84070000991923734546e+001
5.80238000000000000000e+005	0.00000000000000000000e+000	5.80238000000000000000e+005	1.39996000000000006070e-005	0.00000000000000000000e+000	1.48369999999999997442e+001	0.00000000000000000000e+000	1.86680000991327688098e+001
5.80241000000000000000e+005	0.00000000000000000000e+000	5.80240000000000000000e+005	1.41365999999999994647e-005	0.00000000000000000000e+000	1.46282999999999994145e+001	0.00000000000000000000e+000	1.89270000992109999061e+001
5.80242000000000000000e+005	0.00000000000000000000e+000	5.80242000000000000000e+005	1.40913000000000000848e-005	0.00000000000000000000e+000	1.40130999999999996675e+001	0.00000000000000000000e+000	1.91900000991299748421e+001
5.80245000000000000000e+005	0.00000000000000000000e+000	5.80244000000000000000e+005	1.42121000000000006900e-005	0.00000000000000000000e+000	1.35791000000000003922e+001	0.00000000000000000000e+000	1.94530000991653650999e+001
5.80247000000000000000e+005	0.00000000000000000000e+000	5.80246000000000000000e+005	1.42484000000000006643e-005	0.00000000000000000000e+000	1.29419000000000004036e+001	0.00000000000000000000e+000	1.97160000992007553577e+001
5.80250000000000000000e+005	0.00000000000000000000e+000	5.80248000000000000000e+005	1.44215999999999992771e-005	0.00000000000000000000e+000	1.26122999999999994003e+001	0.00000000000000000000e+000	1.99840000991243869066e+001
5.80252000000000000000e+005	0.00000000000000000000e+000	5.80250000000000000000e+005	1.44386999999999995030e-005	0.00000000000000000000e+000	1.16344999999999991758e+001	0.00000000000000000000e+000	2.02470000991597771645e+001
5.80253000000000000000e+005	0.00000000000000000000e+000	5.80252000000000000000e+005	1.45233000000000003532e-005	0.00000000000000000000e+000	1.09753000000000007219e+001	0.00000000000000000000e+000	2.05080000992165878415e+001
5.80256000000000000000e+005	0.00000000000000000000e+000	5.80254000000000000000e+005	1.46200000000000006301e-005	0.00000000000000000000e+000	1.01897999999999999687e+001	0.00000000000000000000e+000	2.07700000992044806480e+001
5.80257000000000000000e+005	0.00000000000000000000e+000	5.80256000000000000000e+005	1.46160000000000003296e-005	0.00000000000000000000e+000	9.45922999999999980503e+000	0.00000000000000000000e+000	2.10320000991923734546e+001
5.80259000000000000000e+005	0.00000000000000000000e+000	5.80258000000000000000e+005	1.46944999999999996627e-005	0.00000000000000000000e+000	8.61327999999999960323e+000	0.00000000000000000000e+000	2.12900000992231070995e+001
5.80261000000000000000e+005	0.00000000000000000000e+000	5.80260000000000000000e+005	1.47328000000000006344e-005	0.00000000000000000000e+000	7.22900000000000009237e+000	0.00000000000000000000e+000	2.15500000992324203253e+001
5.80263000000000000000e+005	0.00000000000000000000e+000	5.80262000000000000000e+005	1.47569999999999994879e-005	0.00000000000000000000e+000	6.30065999999999970527e+000	0.00000000000000000000e+000	2.18070000992156565189e+001
5.80265000000000000000e+005	0.00000000000000000000e+000	5.80264000000000000000e+005	1.47459000000000005598e-005	0.00000000000000000000e+000	5.30640000000000000568e+000	0.00000000000000000000e+000	2.20700000991346314549e+001
5.80267000000000000000e+005	0.00000000000000000000e+000	5.80266000000000000000e+005	1.46321000000000000569e-005	0.00000000000000000000e+000	4.07042999999999999261e+000	0.00000000000000000000e+000	2.23300000991439446807e+001
5.80269000000000000000e+005	0.00000000000000000000e+000	5.80268000000000000000e+005	1.46139999999999993323e-005	0.00000000000000000000e+000	2.40601000000000020407e+000	0.00000000000000000000e+000	2.25870000991271808743e+001
5.80270000000000000000e+005	0.00000000000000000000e+000	5.80270000000000000000e+005	1.45465000000000004021e-005	0.00000000000000000000e+000	1.23595999999999994756e+000	0.00000000000000000000e+000	2.28420000991318374872e+001
5.80274000000000000000e+005	0.00000000000000000000e+000	5.80272000000000000000e+005	1.43007000000000001466e-005	0.00000000000000000000e+000	-3.73535000000000005915e-001	0.00000000000000000000e+000	2.31110000992193818092e+001
5.80275000000000000000e+005	0.00000000000000000000e+000	5.80274000000000000000e+005	1.42544000000000002681e-005	0.00000000000000000000e+000	-1.86768000000000000682e+000	0.00000000000000000000e+000	2.33750000991858541965e+001
5.80277000000000000000e+005	0.00000000000000000000e+000	5.80276000000000000000e+005	1.39563000000000005303e-005	0.00000000000000000000e+000	-3.12560999999999999943e+000	0.00000000000000000000e+000	2.36410000991309061646e+001
5.80280000000000000000e+005	0.00000000000000000000e+000	5.80278000000000000000e+005	1.36924999999999997695e-005	0.00000000000000000000e+000	-4.57580999999999971095e+000	0.00000000000000000000e+000	2.39110000991495326161e+001
5.80281000000000000000e+005	0.00000000000000000000e+000	5.80280000000000000000e+005	1.33188000000000002812e-005	0.00000000000000000000e+000	-5.89416999999999990933e+000	0.00000000000000000000e+000	2.41840000991942360997e+001
5.80282000000000000000e+005	0.00000000000000000000e+000	5.80282000000000000000e+005	1.29562999999999999402e-005	0.00000000000000000000e+000	-7.19054999999999999716e+000	0.00000000000000000000e+000	2.44420000992249697447e+001
5.80284000000000000000e+005	0.00000000000000000000e+000	5.80284000000000000000e+005	1.25555000000000003218e-005	0.00000000000000000000e+000	-7.93212999999999990308e+000	0.00000000000000000000e+000	2.46960000991821289062e+001
5.80287000000000000000e+005	0.00000000000000000000e+000	5.80286000000000000000e+005	1.22473000000000004604e-005	0.00000000000000000000e+000	-9.08019999999999960494e+000	0.00000000000000000000e+000	2.49550000991439446807e+001
5.80289000000000000000e+005	0.00000000000000000000e+000	5.80288000000000000000e+005	1.16651999999999997148e-005	0.00000000000000000000e+000	-9.19006000000000078387e+000	0.00000000000000000000e+000	2.52150000991532579064e+001
5.80290000000000000000e+005	0.00000000000000000000e+000	5.80290000000000000000e+005	1.14043000000000002307e-005	0.00000000000000000000e+000	-9.58557000000000059003e+000	0.00000000000000000000e+000	2.54690000992268323898e+001
5.80292000000000000000e+005	0.00000000000000000000e+000	5.80292000000000000000e+005	1.11022000000000001924e-005	0.00000000000000000000e+000	-9.59656000000000020123e+000	0.00000000000000000000e+000	2.57280000991886481643e+001
5.80294000000000000000e+005	0.00000000000000000000e+000	5.80294000000000000000e+005	1.07407000000000003501e-005	0.00000000000000000000e+000	-9.72289999999999920988e+000	0.00000000000000000000e+000	2.59870000991504639387e+001
5.80297000000000000000e+005	0.00000000000000000000e+000	5.80296000000000000000e+005	1.04968999999999993978e-005	0.00000000000000000000e+000	-9.36584000000000038710e+000	0.00000000000000000000e+000	2.62510000992333516479e+001
5.80300000000000000000e+005	0.00000000000000000000e+000	5.80298000000000000000e+005	1.01032000000000001010e-005	0.00000000000000000000e+000	-8.95935000000000059117e+000	0.00000000000000000000e+000	2.65120000991737470031e+001
5.80301000000000000000e+005	0.00000000000000000000e+000	5.80300000000000000000e+005	9.87455999999999918656e-006	0.00000000000000000000e+000	-8.17932000000000059003e+000	0.00000000000000000000e+000	2.67670000991784036160e+001
5.80303000000000000000e+005	0.00000000000000000000e+000	5.80302000000000000000e+005	9.66910999999999931555e-006	0.00000000000000000000e+000	-7.46520999999999990138e+000	0.00000000000000000000e+000	2.70290000991662964225e+001
5.80306000000000000000e+005	0.00000000000000000000e+000	5.80304000000000000000e+005	9.37100999999999957775e-006	0.00000000000000000000e+000	-7.55858999999999969788e+000	0.00000000000000000000e+000	2.72950000992277637124e+001
5.80306000000000000000e+005	0.00000000000000000000e+000	5.80306000000000000000e+005	9.21289999999999949405e-006	0.00000000000000000000e+000	-5.79528999999999960835e+000	0.00000000000000000000e+000	2.75550000992370769382e+001
5.80310000000000000000e+005	0.00000000000000000000e+000	5.80308000000000000000e+005	9.01148000000000032816e-006	0.00000000000000000000e+000	-4.60327000000000019497e+000	0.00000000000000000000e+000	2.78150000991299748421e+001
5.80310000000000000000e+005	0.00000000000000000000e+000	5.80310000000000000000e+005	9.08299000000000025844e-006	0.00000000000000000000e+000	-4.61425999999999980616e+000	0.00000000000000000000e+000	2.80700000991346314549e+001
5.80313000000000000000e+005	0.00000000000000000000e+000	5.80312000000000000000e+005	8.73856000000000023747e-006	0.00000000000000000000e+000	-2.69165000000000009805e+000	0.00000000000000000000e+000	2.83300000991439446807e+001
5.80315000000000000000e+005	0.00000000000000000000e+000	5.80314000000000000000e+005	8.69727000000000016354e-006	0.00000000000000000000e+000	-1.22497999999999995779e+000	0.00000000000000000000e+000	2.85940000992268323898e+001
5.80318000000000000000e+005	0.00000000000000000000e+000	5.80316000000000000000e+005	8.55324999999999980433e-006	0.00000000000000000000e+000	-2.19727000000000012581e-002	0.00000000000000000000e+000	2.88460000992054119706e+001
5.80319000000000000000e+005	0.00000000000000000000e+000	5.80318000000000000000e+005	8.44649999999999951349e-006	0.00000000000000000000e+000	1.54357999999999995211e+000	0.00000000000000000000e+000	2.91100000991718843579e+001
5.80321000000000000000e+005	0.00000000000000000000e+000	5.80320000000000000000e+005	8.43843999999999979733e-006	0.00000000000000000000e+000	1.65344000000000002082e+000	0.00000000000000000000e+000	2.93700000991811975837e+001
5.80323000000000000000e+005	0.00000000000000000000e+000	5.80322000000000000000e+005	8.50693000000000022071e-006	0.00000000000000000000e+000	2.37854000000000009862e+000	0.00000000000000000000e+000	2.96380000992212444544e+001
5.80325000000000000000e+005	0.00000000000000000000e+000	5.80324000000000000000e+005	8.40924000000000014467e-006	0.00000000000000000000e+000	4.01001000000000029644e+000	0.00000000000000000000e+000	2.99050000992137938738e+001
5.80328000000000000000e+005	0.00000000000000000000e+000	5.80326000000000000000e+005	8.36895000000000056938e-006	0.00000000000000000000e+000	4.38903999999999960835e+000	0.00000000000000000000e+000	3.01780000991420820355e+001
5.80328000000000000000e+005	0.00000000000000000000e+000	5.80328000000000000000e+005	8.50289999999999951560e-006	0.00000000000000000000e+000	6.20178000000000029246e+000	0.00000000000000000000e+000	3.04390000991988927126e+001
5.80332000000000000000e+005	0.00000000000000000000e+000	5.80330000000000000000e+005	8.40118000000000042851e-006	0.00000000000000000000e+000	6.89391999999999960380e+000	0.00000000000000000000e+000	3.06930000991560518742e+001
5.80334000000000000000e+005	0.00000000000000000000e+000	5.80332000000000000000e+005	8.35585999999999964947e-006	0.00000000000000000000e+000	7.34984999999999999432e+000	0.00000000000000000000e+000	3.09540000992128625512e+001
5.80335000000000000000e+005	0.00000000000000000000e+000	5.80334000000000000000e+005	8.28737999999999992566e-006	0.00000000000000000000e+000	8.51440000000000019043e+000	0.00000000000000000000e+000	3.12200000991579145193e+001
5.80337000000000000000e+005	0.00000000000000000000e+000	5.80336000000000000000e+005	8.49081000000000078840e-006	0.00000000000000000000e+000	8.88794000000000039563e+000	0.00000000000000000000e+000	3.14850000991718843579e+001
5.80339000000000000000e+005	0.00000000000000000000e+000	5.80338000000000000000e+005	8.45555999999999972829e-006	0.00000000000000000000e+000	9.58008000000000059515e+000	0.00000000000000000000e+000	3.17480000992072746158e+001
5.80341000000000000000e+005	0.00000000000000000000e+000	5.80340000000000000000e+005	8.33572000000000021161e-006	0.00000000000000000000e+000	1.01623999999999998778e+001	0.00000000000000000000e+000	3.20020000991644337773e+001
5.80344000000000000000e+005	0.00000000000000000000e+000	5.80342000000000000000e+005	8.46966999999999915782e-006	0.00000000000000000000e+000	1.08928999999999991388e+001	0.00000000000000000000e+000	3.22670000991784036160e+001
5.80346000000000000000e+005	0.00000000000000000000e+000	5.80344000000000000000e+005	8.61266999999999931334e-006	0.00000000000000000000e+000	1.09204000000000007731e+001	0.00000000000000000000e+000	3.25270000991877168417e+001
5.80347000000000000000e+005	0.00000000000000000000e+000	5.80346000000000000000e+005	8.47470000000000036158e-006	0.00000000000000000000e+000	1.12554999999999996163e+001	0.00000000000000000000e+000	3.27820000991923734546e+001
5.80350000000000000000e+005	0.00000000000000000000e+000	5.80348000000000000000e+005	8.61266999999999931334e-006	0.00000000000000000000e+000	1.17937999999999991729e+001	0.00000000000000000000e+000	3.30400000992231070995e+001
5.80350000000000000000e+005	0.00000000000000000000e+000	5.80350000000000000000e+005	8.60663000000000029952e-006	0.00000000000000000000e+000	1.24254999999999995453e+001	0.00000000000000000000e+000	3.33040000991895794868e+001
5.80354000000000000000e+005	0.00000000000000000000e+000	5.80352000000000000000e+005	8.68720000000000044460e-006	0.00000000000000000000e+000	1.29419000000000004036e+001	0.00000000000000000000e+000	3.35690000992035493255e+001
5.80355000000000000000e+005	0.00000000000000000000e+000	5.80354000000000000000e+005	8.60058999999999959163e-006	0.00000000000000000000e+000	1.47600999999999995538e+001	0.00000000000000000000e+000	3.38360000991960987449e+001
5.80360000000000000000e+005	0.00000000000000000000e+000	5.80356000000000000000e+005	8.54922000000000079328e-006	0.00000000000000000000e+000	1.38317999999999994287e+001	0.00000000000000000000e+000	3.40990000992314890027e+001
5.80358000000000000000e+005	0.00000000000000000000e+000	5.80358000000000000000e+005	8.90473000000000003732e-006	0.00000000000000000000e+000	1.34856999999999995765e+001	0.00000000000000000000e+000	3.43560000992147251964e+001
5.80361000000000000000e+005	0.00000000000000000000e+000	5.80360000000000000000e+005	8.81409000000000017331e-006	0.00000000000000000000e+000	1.40021000000000004349e+001	0.00000000000000000000e+000	3.46260000992333516479e+001
5.80364000000000000000e+005	0.00000000000000000000e+000	5.80362000000000000000e+005	8.79998999999999974926e-006	0.00000000000000000000e+000	1.51281999999999996476e+001	0.00000000000000000000e+000	3.48860000991262495518e+001
5.80365000000000000000e+005	0.00000000000000000000e+000	5.80364000000000000000e+005	8.87752999999999968788e-006	0.00000000000000000000e+000	1.51117000000000007987e+001	0.00000000000000000000e+000	3.51450000992044806480e+001
