TimeAll	TimeExperiment	R	Theta
1.715410e+002	3.938000e+000	6.639396e-005	-6.103758e+001
1.716500e+002	4.047000e+000	6.630117e-005	-6.113238e+001
1.717440e+002	4.141000e+000	6.644057e-005	-6.108491e+001
1.718370e+002	4.234000e+000	6.639534e-005	-6.113884e+001
1.719460e+002	4.343000e+000	6.640052e-005	-6.113329e+001
1.720560e+002	4.453000e+000	6.641522e-005	-6.104279e+001
1.721490e+002	4.546000e+000	6.633829e-005	-6.107659e+001
1.722430e+002	4.640000e+000	6.644436e-005	-6.114831e+001
1.723360e+002	4.733000e+000	6.635602e-005	-6.106995e+001
1.724460e+002	4.843000e+000	6.641106e-005	-6.114854e+001
1.725550e+002	4.952000e+000	6.627030e-005	-6.119886e+001
1.726480e+002	5.045000e+000	6.625347e-005	-6.113017e+001
1.727420e+002	5.139000e+000	6.639358e-005	-6.110728e+001
1.728510e+002	5.248000e+000	6.634677e-005	-6.129353e+001
1.729450e+002	5.342000e+000	6.630699e-005	-6.120982e+001
1.730380e+002	5.435000e+000	6.627166e-005	-6.122797e+001
1.731480e+002	5.545000e+000	6.636912e-005	-6.116489e+001
1.732570e+002	5.654000e+000	6.633989e-005	-6.130158e+001
1.733500e+002	5.747000e+000	6.620403e-005	-6.126141e+001
1.734600e+002	5.857000e+000	6.625125e-005	-6.134160e+001
1.735690e+002	5.966000e+000	6.622697e-005	-6.130685e+001
1.736780e+002	6.075000e+000	6.619000e-005	-6.136997e+001
1.737870e+002	6.184000e+000	6.625166e-005	-6.132354e+001
1.738810e+002	6.278000e+000	6.616509e-005	-6.137653e+001
1.739740e+002	6.371000e+000	6.615891e-005	-6.139804e+001
1.740840e+002	6.481000e+000	6.614248e-005	-6.130973e+001
1.741770e+002	6.574000e+000	6.610067e-005	-6.140448e+001
1.742860e+002	6.683000e+000	6.615025e-005	-6.141760e+001
1.743960e+002	6.793000e+000	6.605345e-005	-6.148415e+001
1.745050e+002	6.902000e+000	6.615575e-005	-6.147615e+001
1.746140e+002	7.011000e+000	6.607090e-005	-6.139073e+001
1.747080e+002	7.105000e+000	6.610344e-005	-6.153468e+001
1.748170e+002	7.214000e+000	6.610037e-005	-6.139083e+001
1.749260e+002	7.323000e+000	6.607369e-005	-6.154229e+001
1.750350e+002	7.432000e+000	6.600756e-005	-6.158683e+001
1.751450e+002	7.542000e+000	6.607395e-005	-6.150659e+001
1.752540e+002	7.651000e+000	6.605771e-005	-6.153209e+001
1.753470e+002	7.744000e+000	6.592717e-005	-6.155820e+001
1.754570e+002	7.854000e+000	6.590378e-005	-6.158970e+001
1.755660e+002	7.963000e+000	6.605566e-005	-6.156794e+001
1.756750e+002	8.072000e+000	6.599663e-005	-6.149020e+001
1.757690e+002	8.166000e+000	6.596983e-005	-6.155290e+001
1.758780e+002	8.275000e+000	6.589280e-005	-6.158294e+001
1.759870e+002	8.384000e+000	6.591250e-005	-6.173545e+001
1.760960e+002	8.493000e+000	6.592489e-005	-6.154598e+001
1.762050e+002	8.602000e+000	6.590687e-005	-6.162268e+001
1.763150e+002	8.712000e+000	6.588546e-005	-6.175355e+001
1.764240e+002	8.821000e+000	6.583847e-005	-6.169718e+001
1.765330e+002	8.930000e+000	6.604477e-005	-6.171459e+001
1.766420e+002	9.039000e+000	6.585776e-005	-6.163251e+001
1.767510e+002	9.148000e+000	6.587774e-005	-6.168208e+001
1.768450e+002	9.242000e+000	6.575583e-005	-6.172585e+001
1.769390e+002	9.336000e+000	6.573542e-005	-6.169754e+001
1.770480e+002	9.445000e+000	6.566727e-005	-6.174515e+001
1.771410e+002	9.538000e+000	6.568924e-005	-6.174904e+001
1.772510e+002	9.648000e+000	6.575148e-005	-6.173336e+001
1.773440e+002	9.741000e+000	6.564347e-005	-6.186042e+001
1.774380e+002	9.835000e+000	6.578992e-005	-6.180610e+001
1.775310e+002	9.928000e+000	6.561082e-005	-6.179703e+001
1.776250e+002	1.002200e+001	6.561089e-005	-6.186218e+001
1.777340e+002	1.013100e+001	6.577407e-005	-6.179012e+001
1.778280e+002	1.022500e+001	6.555473e-005	-6.183643e+001
1.779370e+002	1.033400e+001	6.558401e-005	-6.186759e+001
1.780460e+002	1.044300e+001	6.568167e-005	-6.181772e+001
1.781400e+002	1.053700e+001	6.554694e-005	-6.188199e+001
1.782490e+002	1.064600e+001	6.564633e-005	-6.192381e+001
1.783430e+002	1.074000e+001	6.555074e-005	-6.189486e+001
1.784520e+002	1.084900e+001	6.555328e-005	-6.174548e+001
1.785610e+002	1.095800e+001	6.551324e-005	-6.193804e+001
1.786550e+002	1.105200e+001	6.549994e-005	-6.188082e+001
1.787640e+002	1.116100e+001	6.542308e-005	-6.187509e+001
1.788730e+002	1.127000e+001	6.545304e-005	-6.179506e+001
1.789820e+002	1.137900e+001	6.538506e-005	-6.186961e+001
1.790910e+002	1.148800e+001	6.549107e-005	-6.203080e+001
1.792010e+002	1.159800e+001	6.551044e-005	-6.195803e+001
1.793100e+002	1.170700e+001	6.535386e-005	-6.192279e+001
1.794030e+002	1.180000e+001	6.539703e-005	-6.202105e+001
1.794970e+002	1.189400e+001	6.536367e-005	-6.200188e+001
1.796060e+002	1.200300e+001	6.526049e-005	-6.205888e+001
1.797150e+002	1.211200e+001	6.518526e-005	-6.204132e+001
1.798250e+002	1.222200e+001	6.530941e-005	-6.195045e+001
1.799340e+002	1.233100e+001	6.516003e-005	-6.201890e+001
1.800270e+002	1.242400e+001	6.519906e-005	-6.194343e+001
1.801210e+002	1.251800e+001	6.516547e-005	-6.204063e+001
1.802150e+002	1.261200e+001	6.515564e-005	-6.203875e+001
1.803240e+002	1.272100e+001	6.521731e-005	-6.199896e+001
1.804330e+002	1.283000e+001	6.516363e-005	-6.212376e+001
1.805420e+002	1.293900e+001	6.511539e-005	-6.204682e+001
1.806510e+002	1.304800e+001	6.503979e-005	-6.212756e+001
1.807450e+002	1.314200e+001	6.496171e-005	-6.203319e+001
1.808390e+002	1.323600e+001	6.501629e-005	-6.209103e+001
1.809320e+002	1.332900e+001	6.500047e-005	-6.213005e+001
1.810410e+002	1.343800e+001	6.495291e-005	-6.204102e+001
1.811510e+002	1.354800e+001	6.492020e-005	-6.205187e+001
1.812440e+002	1.364100e+001	6.493944e-005	-6.216607e+001
1.813380e+002	1.373500e+001	6.491014e-005	-6.211510e+001
1.814470e+002	1.384400e+001	6.481183e-005	-6.202253e+001
1.815410e+002	1.393800e+001	6.488874e-005	-6.209487e+001
1.816340e+002	1.403100e+001	6.486756e-005	-6.211860e+001
1.817430e+002	1.414000e+001	6.489665e-005	-6.210464e+001
1.818530e+002	1.425000e+001	6.479751e-005	-6.211481e+001
1.819460e+002	1.434300e+001	6.483055e-005	-6.215374e+001
1.820550e+002	1.445200e+001	6.478735e-005	-6.217633e+001
1.821650e+002	1.456200e+001	6.489873e-005	-6.217130e+001
1.822740e+002	1.467100e+001	6.477415e-005	-6.219903e+001
1.823670e+002	1.476400e+001	6.470185e-005	-6.215603e+001
1.824770e+002	1.487400e+001	6.476128e-005	-6.212037e+001
1.825860e+002	1.498300e+001	6.476542e-005	-6.220321e+001
1.826790e+002	1.507600e+001	6.469662e-005	-6.219340e+001
1.827730e+002	1.517000e+001	6.455890e-005	-6.218070e+001
1.828670e+002	1.526400e+001	6.453541e-005	-6.220825e+001
1.829760e+002	1.537300e+001	6.459703e-005	-6.226688e+001
1.830850e+002	1.548200e+001	6.466411e-005	-6.222779e+001
1.831790e+002	1.557600e+001	6.454278e-005	-6.220278e+001
1.832880e+002	1.568500e+001	6.461272e-005	-6.215549e+001
1.833970e+002	1.579400e+001	6.459223e-005	-6.217443e+001
1.834910e+002	1.588800e+001	6.432815e-005	-6.215357e+001
1.836000e+002	1.599700e+001	6.458261e-005	-6.217369e+001
1.836930e+002	1.609000e+001	6.448536e-005	-6.223493e+001
1.838030e+002	1.620000e+001	6.448905e-005	-6.222570e+001
1.838960e+002	1.629300e+001	6.439536e-005	-6.219921e+001
1.839900e+002	1.638700e+001	6.431748e-005	-6.224143e+001
1.840830e+002	1.648000e+001	6.434248e-005	-6.209695e+001
1.841770e+002	1.657400e+001	6.442293e-005	-6.220331e+001
1.842710e+002	1.666800e+001	6.423570e-005	-6.216982e+001
1.843800e+002	1.677700e+001	6.421380e-005	-6.228286e+001
1.844890e+002	1.688600e+001	6.432345e-005	-6.216779e+001
1.845980e+002	1.699500e+001	6.416120e-005	-6.222525e+001
1.847070e+002	1.710400e+001	6.425428e-005	-6.227314e+001
1.848170e+002	1.721400e+001	6.426132e-005	-6.217068e+001
1.849100e+002	1.730700e+001	6.426506e-005	-6.208177e+001
1.850040e+002	1.740100e+001	6.410058e-005	-6.233722e+001
1.850970e+002	1.749400e+001	6.417528e-005	-6.222363e+001
1.852070e+002	1.760400e+001	6.414297e-005	-6.221652e+001
1.853000e+002	1.769700e+001	6.416212e-005	-6.223637e+001
1.854090e+002	1.780600e+001	6.393976e-005	-6.226222e+001
1.855030e+002	1.790000e+001	6.404988e-005	-6.224304e+001
1.856120e+002	1.800900e+001	6.410020e-005	-6.206019e+001
1.857210e+002	1.811800e+001	6.397316e-005	-6.218111e+001
1.858310e+002	1.822800e+001	6.397998e-005	-6.217865e+001
1.859240e+002	1.832100e+001	6.405680e-005	-6.218374e+001
1.860180e+002	1.841500e+001	6.400013e-005	-6.226565e+001
1.861110e+002	1.850800e+001	6.395779e-005	-6.218045e+001
1.862210e+002	1.861800e+001	6.387594e-005	-6.229291e+001
1.863300e+002	1.872700e+001	6.396975e-005	-6.212004e+001
1.864390e+002	1.883600e+001	6.386636e-005	-6.228475e+001
1.865330e+002	1.893000e+001	6.391700e-005	-6.216288e+001
1.866260e+002	1.902300e+001	6.394443e-005	-6.224831e+001
1.867200e+002	1.911700e+001	6.380337e-005	-6.215953e+001
1.868130e+002	1.921000e+001	6.381112e-005	-6.218448e+001
1.869230e+002	1.932000e+001	6.376925e-005	-6.222606e+001
1.870320e+002	1.942900e+001	6.379985e-005	-6.222360e+001
1.871410e+002	1.953800e+001	6.369188e-005	-6.215589e+001
1.872500e+002	1.964700e+001	6.369704e-005	-6.218156e+001
1.873440e+002	1.974100e+001	6.375206e-005	-6.208632e+001
1.874370e+002	1.983400e+001	6.359646e-005	-6.221720e+001
1.875310e+002	1.992800e+001	6.367151e-005	-6.217294e+001
1.876250e+002	2.002200e+001	6.355839e-005	-6.219395e+001
1.877340e+002	2.013100e+001	6.359360e-005	-6.218754e+001
1.878430e+002	2.024000e+001	6.359052e-005	-6.213604e+001
1.879520e+002	2.034900e+001	6.348463e-005	-6.212634e+001
1.880610e+002	2.045800e+001	6.360628e-005	-6.218189e+001
1.881710e+002	2.056800e+001	6.364006e-005	-6.217982e+001
1.882640e+002	2.066100e+001	6.352534e-005	-6.219390e+001
1.883580e+002	2.075500e+001	6.357618e-005	-6.219833e+001
1.884670e+002	2.086400e+001	6.338849e-005	-6.218369e+001
1.885610e+002	2.095800e+001	6.345219e-005	-6.221378e+001
1.886700e+002	2.106700e+001	6.353197e-005	-6.220665e+001
1.887790e+002	2.117600e+001	6.342481e-005	-6.222110e+001
1.888730e+002	2.127000e+001	6.334479e-005	-6.211664e+001
1.889660e+002	2.136300e+001	6.336001e-005	-6.221698e+001
1.890600e+002	2.145700e+001	6.336377e-005	-6.220592e+001
1.891530e+002	2.155000e+001	6.330483e-005	-6.212856e+001
1.892630e+002	2.166000e+001	6.332749e-005	-6.213075e+001
1.893560e+002	2.175300e+001	6.317927e-005	-6.213837e+001
1.894500e+002	2.184700e+001	6.339155e-005	-6.219790e+001
1.895590e+002	2.195600e+001	6.328257e-005	-6.218771e+001
1.896530e+002	2.205000e+001	6.324350e-005	-6.215865e+001
1.897620e+002	2.215900e+001	6.327516e-005	-6.204616e+001
1.898710e+002	2.226800e+001	6.322614e-005	-6.206630e+001
1.899650e+002	2.236200e+001	6.316917e-005	-6.212271e+001
1.900580e+002	2.245500e+001	6.318589e-005	-6.212156e+001
1.901520e+002	2.254900e+001	6.320736e-005	-6.204907e+001
1.902450e+002	2.264200e+001	6.324227e-005	-6.213669e+001
1.903390e+002	2.273600e+001	6.309381e-005	-6.192230e+001
1.904330e+002	2.283000e+001	6.316939e-005	-6.200331e+001
1.905260e+002	2.292300e+001	6.313395e-005	-6.201604e+001
1.906360e+002	2.303300e+001	6.310909e-005	-6.197150e+001
1.907290e+002	2.312600e+001	6.305119e-005	-6.199741e+001
1.908230e+002	2.322000e+001	6.305896e-005	-6.195011e+001
1.909320e+002	2.332900e+001	6.310194e-005	-6.193824e+001
