TimeAll	TimeExperiment	R	Theta
2.007950e+002	9.614000e+000	6.580668e-005	-6.162202e+001
2.009040e+002	9.723000e+000	6.576938e-005	-6.152657e+001
2.010130e+002	9.832000e+000	6.579186e-005	-6.175183e+001
2.011220e+002	9.941000e+000	6.576243e-005	-6.153462e+001
2.012310e+002	1.005000e+001	6.572562e-005	-6.156213e+001
2.013250e+002	1.014400e+001	6.569248e-005	-6.157003e+001
2.014340e+002	1.025300e+001	6.574916e-005	-6.157531e+001
2.015280e+002	1.034700e+001	6.563611e-005	-6.167105e+001
2.016210e+002	1.044000e+001	6.567859e-005	-6.165697e+001
2.017310e+002	1.055000e+001	6.572395e-005	-6.177689e+001
2.018240e+002	1.064300e+001	6.561304e-005	-6.180528e+001
2.019330e+002	1.075200e+001	6.556958e-005	-6.170052e+001
2.020430e+002	1.086200e+001	6.566099e-005	-6.165633e+001
2.021360e+002	1.095500e+001	6.570556e-005	-6.170378e+001
2.022300e+002	1.104900e+001	6.564355e-005	-6.167390e+001
2.023230e+002	1.114200e+001	6.561025e-005	-6.171893e+001
2.024330e+002	1.125200e+001	6.552454e-005	-6.158769e+001
2.025260e+002	1.134500e+001	6.555263e-005	-6.179850e+001
2.026350e+002	1.145400e+001	6.544808e-005	-6.175433e+001
2.027290e+002	1.154800e+001	6.559654e-005	-6.163567e+001
2.028380e+002	1.165700e+001	6.549637e-005	-6.174494e+001
2.029470e+002	1.176600e+001	6.554845e-005	-6.176975e+001
2.030570e+002	1.187600e+001	6.561718e-005	-6.177039e+001
2.031500e+002	1.196900e+001	6.540475e-005	-6.176374e+001
2.032590e+002	1.207800e+001	6.547291e-005	-6.178202e+001
2.033690e+002	1.218800e+001	6.551282e-005	-6.180888e+001
2.034620e+002	1.228100e+001	6.557785e-005	-6.179942e+001
2.035710e+002	1.239000e+001	6.541207e-005	-6.181583e+001
2.036650e+002	1.248400e+001	6.535897e-005	-6.183858e+001
2.037740e+002	1.259300e+001	6.546434e-005	-6.187500e+001
2.038680e+002	1.268700e+001	6.544196e-005	-6.176062e+001
2.039770e+002	1.279600e+001	6.540319e-005	-6.183530e+001
2.040860e+002	1.290500e+001	6.543577e-005	-6.181995e+001
2.041960e+002	1.301500e+001	6.541769e-005	-6.191388e+001
2.043050e+002	1.312400e+001	6.536576e-005	-6.179440e+001
2.043980e+002	1.321700e+001	6.535675e-005	-6.179201e+001
2.044920e+002	1.331100e+001	6.523827e-005	-6.177030e+001
2.045860e+002	1.340500e+001	6.534960e-005	-6.174620e+001
2.046790e+002	1.349800e+001	6.524289e-005	-6.189545e+001
2.047730e+002	1.359200e+001	6.529265e-005	-6.190622e+001
2.048820e+002	1.370100e+001	6.533276e-005	-6.184015e+001
2.049760e+002	1.379500e+001	6.521137e-005	-6.186874e+001
2.050850e+002	1.390400e+001	6.521597e-005	-6.184124e+001
2.051940e+002	1.401300e+001	6.530320e-005	-6.187529e+001
2.052880e+002	1.410700e+001	6.507178e-005	-6.178706e+001
2.053810e+002	1.420000e+001	6.504817e-005	-6.187517e+001
2.054900e+002	1.430900e+001	6.512036e-005	-6.194560e+001
2.055840e+002	1.440300e+001	6.528886e-005	-6.194714e+001
2.056780e+002	1.449700e+001	6.509759e-005	-6.194442e+001
2.057710e+002	1.459000e+001	6.512106e-005	-6.189666e+001
2.058800e+002	1.469900e+001	6.506341e-005	-6.189191e+001
2.059740e+002	1.479300e+001	6.518988e-005	-6.194283e+001
2.060680e+002	1.488700e+001	6.504360e-005	-6.194603e+001
2.061770e+002	1.499600e+001	6.500510e-005	-6.193214e+001
2.062700e+002	1.508900e+001	6.499161e-005	-6.199120e+001
2.063800e+002	1.519900e+001	6.504436e-005	-6.195390e+001
2.064890e+002	1.530800e+001	6.502061e-005	-6.203896e+001
2.065980e+002	1.541700e+001	6.500785e-005	-6.186007e+001
2.067070e+002	1.552600e+001	6.491919e-005	-6.198712e+001
2.068010e+002	1.562000e+001	6.498275e-005	-6.207012e+001
2.068940e+002	1.571300e+001	6.492205e-005	-6.193901e+001
2.069880e+002	1.580700e+001	6.497736e-005	-6.198885e+001
2.070820e+002	1.590100e+001	6.490598e-005	-6.199239e+001
2.071910e+002	1.601000e+001	6.496424e-005	-6.202490e+001
2.072840e+002	1.610300e+001	6.482987e-005	-6.203223e+001
2.073940e+002	1.621300e+001	6.485457e-005	-6.192854e+001
2.075030e+002	1.632200e+001	6.481790e-005	-6.209254e+001
2.075960e+002	1.641500e+001	6.480896e-005	-6.201630e+001
2.076900e+002	1.650900e+001	6.487584e-005	-6.204405e+001
2.077840e+002	1.660300e+001	6.484702e-005	-6.208407e+001
2.078930e+002	1.671200e+001	6.483069e-005	-6.201343e+001
2.079860e+002	1.680500e+001	6.476028e-005	-6.209047e+001
2.080800e+002	1.689900e+001	6.470032e-005	-6.199119e+001
2.081890e+002	1.700800e+001	6.477867e-005	-6.205822e+001
2.082980e+002	1.711700e+001	6.478794e-005	-6.214365e+001
2.084080e+002	1.722700e+001	6.473966e-005	-6.208590e+001
2.085170e+002	1.733600e+001	6.475602e-005	-6.205867e+001
2.086260e+002	1.744500e+001	6.476853e-005	-6.201553e+001
2.087200e+002	1.753900e+001	6.475651e-005	-6.207724e+001
2.088290e+002	1.764800e+001	6.460524e-005	-6.202077e+001
2.089380e+002	1.775700e+001	6.470115e-005	-6.210658e+001
2.090470e+002	1.786600e+001	6.456007e-005	-6.211418e+001
2.091560e+002	1.797500e+001	6.470349e-005	-6.213266e+001
2.092660e+002	1.808500e+001	6.459136e-005	-6.202784e+001
2.093590e+002	1.817800e+001	6.463139e-005	-6.206115e+001
2.094680e+002	1.828700e+001	6.450284e-005	-6.204437e+001
2.095620e+002	1.838100e+001	6.454519e-005	-6.202181e+001
2.096560e+002	1.847500e+001	6.449893e-005	-6.202012e+001
2.097650e+002	1.858400e+001	6.446906e-005	-6.204761e+001
2.098580e+002	1.867700e+001	6.449303e-005	-6.207404e+001
2.099520e+002	1.877100e+001	6.439119e-005	-6.202605e+001
2.100610e+002	1.888000e+001	6.459821e-005	-6.210161e+001
2.101550e+002	1.897400e+001	6.445127e-005	-6.200467e+001
2.102480e+002	1.906700e+001	6.448054e-005	-6.202649e+001
2.103420e+002	1.916100e+001	6.445039e-005	-6.213338e+001
2.104360e+002	1.925500e+001	6.440297e-005	-6.208337e+001
2.105290e+002	1.934800e+001	6.430579e-005	-6.211034e+001
2.106230e+002	1.944200e+001	6.442512e-005	-6.209232e+001
2.107320e+002	1.955100e+001	6.445643e-005	-6.211104e+001
2.108410e+002	1.966000e+001	6.428277e-005	-6.211387e+001
2.109500e+002	1.976900e+001	6.437483e-005	-6.205222e+001
2.110440e+002	1.986300e+001	6.432051e-005	-6.211632e+001
2.111530e+002	1.997200e+001	6.436121e-005	-6.217155e+001
2.112470e+002	2.006600e+001	6.432819e-005	-6.214224e+001
2.113560e+002	2.017500e+001	6.417801e-005	-6.217716e+001
2.114500e+002	2.026900e+001	6.422684e-005	-6.211082e+001
2.115430e+002	2.036200e+001	6.437859e-005	-6.221711e+001
2.116520e+002	2.047100e+001	6.420970e-005	-6.212911e+001
2.117460e+002	2.056500e+001	6.414964e-005	-6.210081e+001
2.118550e+002	2.067400e+001	6.423825e-005	-6.213383e+001
2.119640e+002	2.078300e+001	6.411705e-005	-6.210320e+001
2.120580e+002	2.087700e+001	6.424147e-005	-6.209292e+001
2.121520e+002	2.097100e+001	6.415375e-005	-6.215180e+001
2.122610e+002	2.108000e+001	6.411160e-005	-6.212020e+001
2.123700e+002	2.118900e+001	6.416576e-005	-6.208607e+001
2.124790e+002	2.129800e+001	6.399207e-005	-6.209703e+001
2.125880e+002	2.140700e+001	6.408692e-005	-6.206826e+001
2.126980e+002	2.151700e+001	6.402423e-005	-6.213003e+001
2.128070e+002	2.162600e+001	6.397675e-005	-6.203738e+001
2.129000e+002	2.171900e+001	6.403206e-005	-6.207713e+001
2.129940e+002	2.181300e+001	6.398370e-005	-6.211386e+001
2.130880e+002	2.190700e+001	6.412318e-005	-6.210969e+001
2.131810e+002	2.200000e+001	6.392434e-005	-6.207141e+001
2.132900e+002	2.210900e+001	6.390059e-005	-6.202551e+001
2.134000e+002	2.221900e+001	6.402446e-005	-6.206767e+001
2.135090e+002	2.232800e+001	6.390145e-005	-6.210424e+001
2.136180e+002	2.243700e+001	6.399977e-005	-6.209992e+001
2.137120e+002	2.253100e+001	6.389590e-005	-6.212554e+001
2.138050e+002	2.262400e+001	6.389014e-005	-6.212465e+001
2.139140e+002	2.273300e+001	6.385599e-005	-6.207534e+001
2.140080e+002	2.282700e+001	6.386040e-005	-6.211332e+001
2.141170e+002	2.293600e+001	6.390269e-005	-6.210656e+001
2.142110e+002	2.303000e+001	6.381450e-005	-6.211706e+001
2.143200e+002	2.313900e+001	6.383950e-005	-6.209747e+001
2.144140e+002	2.323300e+001	6.385293e-005	-6.209558e+001
2.145070e+002	2.332600e+001	6.381373e-005	-6.213786e+001
2.146160e+002	2.343500e+001	6.384308e-005	-6.207929e+001
2.147260e+002	2.354500e+001	6.372847e-005	-6.213957e+001
2.148350e+002	2.365400e+001	6.371877e-005	-6.197796e+001
2.149280e+002	2.374700e+001	6.374180e-005	-6.211251e+001
2.150380e+002	2.385700e+001	6.373780e-005	-6.210929e+001
2.151310e+002	2.395000e+001	6.371310e-005	-6.216837e+001
2.152400e+002	2.405900e+001	6.368900e-005	-6.206469e+001
2.153500e+002	2.416900e+001	6.363610e-005	-6.204431e+001
2.154430e+002	2.426200e+001	6.361710e-005	-6.209702e+001
2.155520e+002	2.437100e+001	6.371331e-005	-6.210805e+001
2.156460e+002	2.446500e+001	6.363383e-005	-6.203857e+001
2.157400e+002	2.455900e+001	6.368263e-005	-6.203593e+001
2.158330e+002	2.465200e+001	6.357391e-005	-6.211148e+001
2.159270e+002	2.474600e+001	6.366744e-005	-6.207536e+001
2.160360e+002	2.485500e+001	6.360665e-005	-6.210095e+001
2.161450e+002	2.496400e+001	6.363224e-005	-6.206174e+001
2.162540e+002	2.507300e+001	6.357762e-005	-6.198082e+001
2.163640e+002	2.518300e+001	6.366850e-005	-6.197136e+001
2.164730e+002	2.529200e+001	6.347350e-005	-6.200027e+001
2.165660e+002	2.538500e+001	6.348977e-005	-6.214908e+001
2.166600e+002	2.547900e+001	6.363325e-005	-6.202025e+001
2.167690e+002	2.558800e+001	6.347648e-005	-6.203162e+001
2.168780e+002	2.569700e+001	6.350278e-005	-6.195779e+001
2.169880e+002	2.580700e+001	6.352306e-005	-6.194538e+001
2.170970e+002	2.591600e+001	6.331567e-005	-6.206673e+001
2.172060e+002	2.602500e+001	6.350955e-005	-6.195263e+001
2.173150e+002	2.613400e+001	6.351990e-005	-6.189542e+001
2.174090e+002	2.622800e+001	6.339226e-005	-6.203049e+001
2.175020e+002	2.632100e+001	6.333793e-005	-6.193856e+001
2.176120e+002	2.643100e+001	6.331056e-005	-6.206150e+001
2.177050e+002	2.652400e+001	6.329154e-005	-6.206318e+001
2.177990e+002	2.661800e+001	6.339850e-005	-6.193364e+001
2.179080e+002	2.672700e+001	6.332259e-005	-6.202017e+001
2.180170e+002	2.683600e+001	6.329046e-005	-6.197066e+001
2.181260e+002	2.694500e+001	6.335092e-005	-6.194842e+001
2.182360e+002	2.705500e+001	6.321019e-005	-6.200228e+001
2.183450e+002	2.716400e+001	6.328194e-005	-6.193262e+001
2.184540e+002	2.727300e+001	6.324788e-005	-6.189371e+001
2.185630e+002	2.738200e+001	6.311521e-005	-6.193063e+001
2.186310e+002	2.745000e+001	6.310244e-005	-6.199043e+001
