TimeAll	TimeExperiment	R	Theta
2.640540e+002	1.006100e+001	6.613157e-005	-6.113987e+001
2.641470e+002	1.015400e+001	6.614836e-005	-6.111779e+001
2.642570e+002	1.026400e+001	6.616548e-005	-6.118319e+001
2.643500e+002	1.035700e+001	6.609516e-005	-6.122749e+001
2.644440e+002	1.045100e+001	6.612841e-005	-6.120860e+001
2.645370e+002	1.054400e+001	6.609281e-005	-6.107185e+001
2.646470e+002	1.065400e+001	6.600178e-005	-6.118899e+001
2.647560e+002	1.076300e+001	6.612475e-005	-6.116332e+001
2.648310e+002	1.083800e+001	6.606927e-005	-6.109159e+001
2.649220e+002	1.092900e+001	6.610525e-005	-6.111935e+001
2.650160e+002	1.102300e+001	6.613955e-005	-6.110156e+001
2.651080e+002	1.111500e+001	6.618723e-005	-6.117753e+001
2.651990e+002	1.120600e+001	6.601599e-005	-6.114538e+001
2.652900e+002	1.129700e+001	6.610883e-005	-6.114586e+001
2.653810e+002	1.138800e+001	6.608658e-005	-6.116008e+001
2.654760e+002	1.148300e+001	6.596670e-005	-6.129816e+001
2.655700e+002	1.157700e+001	6.608995e-005	-6.119730e+001
2.656600e+002	1.166700e+001	6.604956e-005	-6.115811e+001
2.657520e+002	1.175900e+001	6.610232e-005	-6.119534e+001
2.658430e+002	1.185000e+001	6.606294e-005	-6.120156e+001
2.659370e+002	1.194400e+001	6.611197e-005	-6.128325e+001
2.660300e+002	1.203700e+001	6.599667e-005	-6.120850e+001
2.661580e+002	1.216500e+001	6.601543e-005	-6.124466e+001
2.662510e+002	1.225800e+001	6.603107e-005	-6.136227e+001
2.663610e+002	1.236800e+001	6.602747e-005	-6.124632e+001
2.664700e+002	1.247700e+001	6.606388e-005	-6.117651e+001
2.665630e+002	1.257000e+001	6.602603e-005	-6.133693e+001
2.666570e+002	1.266400e+001	6.590969e-005	-6.131781e+001
2.667510e+002	1.275800e+001	6.603697e-005	-6.130704e+001
2.668440e+002	1.285100e+001	6.594128e-005	-6.128177e+001
2.669530e+002	1.296000e+001	6.597973e-005	-6.132530e+001
2.670470e+002	1.305400e+001	6.608061e-005	-6.123085e+001
2.671410e+002	1.314800e+001	6.597249e-005	-6.130460e+001
2.672340e+002	1.324100e+001	6.593336e-005	-6.136598e+001
2.673430e+002	1.335000e+001	6.591927e-005	-6.119557e+001
2.674530e+002	1.346000e+001	6.594472e-005	-6.126334e+001
2.675620e+002	1.356900e+001	6.598909e-005	-6.128524e+001
2.676550e+002	1.366200e+001	6.593112e-005	-6.130597e+001
2.677490e+002	1.375600e+001	6.590463e-005	-6.136542e+001
2.678430e+002	1.385000e+001	6.589873e-005	-6.134662e+001
2.679360e+002	1.394300e+001	6.584648e-005	-6.135610e+001
2.680300e+002	1.403700e+001	6.599713e-005	-6.123988e+001
2.681390e+002	1.414600e+001	6.590968e-005	-6.134973e+001
2.682480e+002	1.425500e+001	6.593584e-005	-6.130458e+001
2.683570e+002	1.436400e+001	6.595968e-005	-6.132449e+001
2.684670e+002	1.447400e+001	6.593750e-005	-6.136036e+001
2.685600e+002	1.456700e+001	6.592811e-005	-6.141286e+001
2.686540e+002	1.466100e+001	6.592143e-005	-6.136855e+001
2.687630e+002	1.477000e+001	6.588606e-005	-6.145301e+001
2.688720e+002	1.487900e+001	6.592921e-005	-6.142629e+001
2.689810e+002	1.498800e+001	6.584557e-005	-6.135258e+001
2.690750e+002	1.508200e+001	6.586624e-005	-6.140598e+001
2.691690e+002	1.517600e+001	6.603072e-005	-6.125612e+001
2.692620e+002	1.526900e+001	6.588049e-005	-6.138492e+001
2.693560e+002	1.536300e+001	6.579737e-005	-6.138993e+001
2.694490e+002	1.545600e+001	6.591150e-005	-6.137012e+001
2.695590e+002	1.556600e+001	6.585674e-005	-6.143504e+001
2.696680e+002	1.567500e+001	6.587923e-005	-6.142281e+001
2.697770e+002	1.578400e+001	6.574559e-005	-6.143045e+001
2.698710e+002	1.587800e+001	6.600258e-005	-6.148755e+001
2.699800e+002	1.598700e+001	6.592802e-005	-6.133065e+001
2.700730e+002	1.608000e+001	6.573786e-005	-6.144627e+001
2.701830e+002	1.619000e+001	6.588046e-005	-6.142760e+001
2.702760e+002	1.628300e+001	6.589959e-005	-6.139834e+001
2.703850e+002	1.639200e+001	6.580435e-005	-6.149212e+001
2.704950e+002	1.650200e+001	6.585805e-005	-6.151290e+001
2.706040e+002	1.661100e+001	6.578962e-005	-6.142107e+001
2.707130e+002	1.672000e+001	6.592771e-005	-6.141410e+001
2.708070e+002	1.681400e+001	6.575568e-005	-6.148886e+001
2.709000e+002	1.690700e+001	6.571491e-005	-6.142730e+001
2.710090e+002	1.701600e+001	6.576906e-005	-6.149570e+001
2.711190e+002	1.712600e+001	6.572772e-005	-6.149329e+001
2.712120e+002	1.721900e+001	6.576866e-005	-6.141344e+001
2.713060e+002	1.731300e+001	6.573296e-005	-6.144884e+001
2.714150e+002	1.742200e+001	6.574539e-005	-6.154584e+001
2.715240e+002	1.753100e+001	6.579840e-005	-6.155577e+001
2.716180e+002	1.762500e+001	6.576082e-005	-6.148616e+001
2.717110e+002	1.771800e+001	6.571855e-005	-6.154986e+001
2.718050e+002	1.781200e+001	6.573448e-005	-6.148765e+001
2.719140e+002	1.792100e+001	6.579902e-005	-6.153118e+001
2.720230e+002	1.803000e+001	6.579699e-005	-6.146847e+001
2.721330e+002	1.814000e+001	6.579252e-005	-6.149501e+001
2.722420e+002	1.824900e+001	6.577602e-005	-6.148785e+001
2.723510e+002	1.835800e+001	6.564805e-005	-6.158709e+001
2.724600e+002	1.846700e+001	6.574517e-005	-6.162142e+001
2.725540e+002	1.856100e+001	6.569681e-005	-6.156889e+001
2.726630e+002	1.867000e+001	6.575198e-005	-6.150338e+001
2.727720e+002	1.877900e+001	6.564034e-005	-6.142400e+001
2.728660e+002	1.887300e+001	6.583521e-005	-6.153825e+001
2.729590e+002	1.896600e+001	6.564761e-005	-6.166402e+001
2.730690e+002	1.907600e+001	6.573106e-005	-6.153088e+001
2.731780e+002	1.918500e+001	6.578166e-005	-6.153814e+001
2.732870e+002	1.929400e+001	6.560497e-005	-6.149202e+001
2.733810e+002	1.938800e+001	6.565406e-005	-6.158170e+001
2.734740e+002	1.948100e+001	6.567300e-005	-6.155019e+001
2.735830e+002	1.959000e+001	6.565738e-005	-6.148424e+001
2.736930e+002	1.970000e+001	6.567984e-005	-6.160084e+001
2.738020e+002	1.980900e+001	6.563437e-005	-6.167454e+001
2.738950e+002	1.990200e+001	6.559827e-005	-6.155353e+001
2.739890e+002	1.999600e+001	6.562135e-005	-6.166814e+001
2.740980e+002	2.010500e+001	6.557399e-005	-6.163446e+001
2.741920e+002	2.019900e+001	6.558581e-005	-6.159517e+001
2.743010e+002	2.030800e+001	6.562853e-005	-6.161610e+001
2.743950e+002	2.040200e+001	6.560813e-005	-6.156133e+001
2.745040e+002	2.051100e+001	6.563812e-005	-6.170356e+001
2.745970e+002	2.060400e+001	6.564129e-005	-6.165919e+001
2.746910e+002	2.069800e+001	6.558045e-005	-6.161587e+001
2.747850e+002	2.079200e+001	6.560612e-005	-6.162632e+001
2.748780e+002	2.088500e+001	6.556491e-005	-6.153396e+001
2.749720e+002	2.097900e+001	6.554714e-005	-6.154718e+001
2.750810e+002	2.108800e+001	6.553598e-005	-6.161600e+001
2.751900e+002	2.119700e+001	6.553269e-005	-6.157912e+001
2.752840e+002	2.129100e+001	6.558828e-005	-6.172360e+001
2.753770e+002	2.138400e+001	6.548058e-005	-6.163350e+001
2.754710e+002	2.147800e+001	6.553480e-005	-6.169172e+001
2.755650e+002	2.157200e+001	6.551508e-005	-6.172640e+001
2.756580e+002	2.166500e+001	6.555003e-005	-6.160181e+001
2.757670e+002	2.177400e+001	6.561194e-005	-6.170037e+001
2.758770e+002	2.188400e+001	6.557598e-005	-6.167624e+001
2.759860e+002	2.199300e+001	6.560797e-005	-6.169428e+001
2.760790e+002	2.208600e+001	6.553732e-005	-6.166782e+001
2.761890e+002	2.219600e+001	6.558592e-005	-6.168964e+001
2.762820e+002	2.228900e+001	6.555973e-005	-6.166519e+001
2.763910e+002	2.239800e+001	6.553336e-005	-6.164031e+001
2.765010e+002	2.250800e+001	6.544596e-005	-6.172471e+001
2.765940e+002	2.260100e+001	6.550518e-005	-6.168077e+001
2.767040e+002	2.271100e+001	6.557202e-005	-6.172511e+001
2.768130e+002	2.282000e+001	6.544404e-005	-6.177143e+001
2.769060e+002	2.291300e+001	6.539047e-005	-6.167762e+001
2.770160e+002	2.302300e+001	6.549025e-005	-6.164514e+001
2.771250e+002	2.313200e+001	6.546908e-005	-6.157977e+001
2.772180e+002	2.322500e+001	6.551322e-005	-6.173571e+001
2.773280e+002	2.333500e+001	6.549554e-005	-6.164614e+001
2.774210e+002	2.342800e+001	6.545355e-005	-6.169313e+001
2.775150e+002	2.352200e+001	6.533608e-005	-6.183165e+001
2.776240e+002	2.363100e+001	6.538218e-005	-6.165224e+001
2.777330e+002	2.374000e+001	6.534168e-005	-6.182442e+001
2.778420e+002	2.384900e+001	6.551866e-005	-6.177928e+001
2.779360e+002	2.394300e+001	6.537912e-005	-6.176471e+001
2.780300e+002	2.403700e+001	6.543836e-005	-6.167318e+001
2.781230e+002	2.413000e+001	6.540713e-005	-6.170474e+001
2.782170e+002	2.422400e+001	6.526988e-005	-6.168249e+001
2.783100e+002	2.431700e+001	6.543157e-005	-6.173103e+001
2.784040e+002	2.441100e+001	6.539848e-005	-6.169891e+001
2.785130e+002	2.452000e+001	6.533507e-005	-6.179878e+001
2.786220e+002	2.462900e+001	6.527802e-005	-6.167781e+001
2.787160e+002	2.472300e+001	6.536882e-005	-6.177158e+001
2.788250e+002	2.483200e+001	6.527503e-005	-6.172053e+001
2.789340e+002	2.494100e+001	6.527727e-005	-6.173173e+001
2.790280e+002	2.503500e+001	6.540570e-005	-6.187409e+001
2.791220e+002	2.512900e+001	6.535334e-005	-6.179639e+001
2.792310e+002	2.523800e+001	6.534709e-005	-6.184773e+001
2.793240e+002	2.533100e+001	6.518246e-005	-6.181055e+001
2.794340e+002	2.544100e+001	6.520277e-005	-6.181819e+001
2.795270e+002	2.553400e+001	6.519123e-005	-6.179026e+001
2.796360e+002	2.564300e+001	6.524151e-005	-6.172735e+001
2.797300e+002	2.573700e+001	6.525955e-005	-6.183568e+001
2.798390e+002	2.584600e+001	6.518746e-005	-6.177090e+001
2.799480e+002	2.595500e+001	6.529462e-005	-6.172728e+001
2.800420e+002	2.604900e+001	6.524126e-005	-6.183009e+001
2.801510e+002	2.615800e+001	6.521055e-005	-6.179745e+001
2.802600e+002	2.626700e+001	6.515043e-005	-6.174285e+001
2.803540e+002	2.636100e+001	6.521068e-005	-6.179993e+001
2.804630e+002	2.647000e+001	6.521212e-005	-6.183930e+001
2.805570e+002	2.656400e+001	6.510111e-005	-6.180460e+001
2.806660e+002	2.667300e+001	6.513573e-005	-6.182158e+001
2.807600e+002	2.676700e+001	6.524405e-005	-6.187288e+001
2.808530e+002	2.686000e+001	6.511863e-005	-6.183117e+001
2.809620e+002	2.696900e+001	6.525664e-005	-6.184999e+001
2.810560e+002	2.706300e+001	6.518490e-005	-6.176536e+001
2.811500e+002	2.715700e+001	6.505400e-005	-6.180959e+001
2.812590e+002	2.726600e+001	6.521302e-005	-6.185688e+001
2.813520e+002	2.735900e+001	6.522090e-005	-6.179429e+001
2.814460e+002	2.745300e+001	6.507021e-005	-6.186575e+001
2.815550e+002	2.756200e+001	6.512110e-005	-6.184000e+001
2.816640e+002	2.767100e+001	6.507187e-005	-6.189449e+001
2.817740e+002	2.778100e+001	6.527207e-005	-6.186751e+001
2.818670e+002	2.787400e+001	6.520418e-005	-6.186306e+001
2.819760e+002	2.798300e+001	6.506705e-005	-6.181050e+001
2.820700e+002	2.807700e+001	6.505905e-005	-6.187265e+001
2.821790e+002	2.818600e+001	6.504849e-005	-6.189421e+001
2.822880e+002	2.829500e+001	6.502996e-005	-6.183686e+001
2.823820e+002	2.838900e+001	6.518186e-005	-6.184943e+001
2.824910e+002	2.849800e+001	6.503615e-005	-6.187239e+001
2.826000e+002	2.860700e+001	6.509158e-005	-6.194913e+001
2.827100e+002	2.871700e+001	6.506868e-005	-6.186213e+001
2.828190e+002	2.882600e+001	6.513579e-005	-6.188957e+001
2.829120e+002	2.891900e+001	6.511043e-005	-6.191828e+001
2.830060e+002	2.901300e+001	6.504387e-005	-6.187278e+001
2.831150e+002	2.912200e+001	6.507674e-005	-6.192164e+001
2.832240e+002	2.923100e+001	6.502916e-005	-6.191311e+001
2.833340e+002	2.934100e+001	6.505648e-005	-6.190311e+001
2.834270e+002	2.943400e+001	6.501964e-005	-6.185319e+001
2.835210e+002	2.952800e+001	6.491578e-005	-6.190208e+001
2.836300e+002	2.963700e+001	6.491528e-005	-6.188402e+001
2.837240e+002	2.973100e+001	6.493284e-005	-6.187367e+001
2.838330e+002	2.984000e+001	6.492145e-005	-6.187590e+001
2.839260e+002	2.993300e+001	6.501300e-005	-6.190941e+001
2.840360e+002	3.004300e+001	6.492404e-005	-6.190572e+001
2.841450e+002	3.015200e+001	6.484309e-005	-6.189308e+001
2.842380e+002	3.024500e+001	6.492834e-005	-6.183467e+001
2.843320e+002	3.033900e+001	6.493938e-005	-6.186141e+001
2.844410e+002	3.044800e+001	6.503370e-005	-6.178984e+001
2.845350e+002	3.054200e+001	6.489566e-005	-6.194368e+001
2.846440e+002	3.065100e+001	6.495143e-005	-6.200567e+001
2.847530e+002	3.076000e+001	6.491500e-005	-6.192736e+001
2.848470e+002	3.085400e+001	6.497150e-005	-6.203975e+001
2.849560e+002	3.096300e+001	6.491598e-005	-6.190896e+001
2.850650e+002	3.107200e+001	6.490912e-005	-6.195861e+001
2.851590e+002	3.116600e+001	6.497346e-005	-6.197494e+001
2.852680e+002	3.127500e+001	6.495685e-005	-6.188630e+001
2.853770e+002	3.138400e+001	6.481267e-005	-6.194225e+001
2.854710e+002	3.147800e+001	6.489555e-005	-6.191786e+001
2.855640e+002	3.157100e+001	6.484150e-005	-6.194369e+001
2.856740e+002	3.168100e+001	6.488871e-005	-6.196163e+001
2.857670e+002	3.177400e+001	6.484498e-005	-6.194856e+001
2.858610e+002	3.186800e+001	6.485561e-005	-6.198389e+001
2.859700e+002	3.197700e+001	6.473532e-005	-6.188999e+001
2.860790e+002	3.208600e+001	6.475524e-005	-6.190238e+001
2.861880e+002	3.219500e+001	6.490223e-005	-6.191091e+001
2.862820e+002	3.228900e+001	6.480125e-005	-6.190541e+001
2.863910e+002	3.239800e+001	6.480182e-005	-6.193894e+001
2.864850e+002	3.249200e+001	6.482542e-005	-6.196138e+001
2.865780e+002	3.258500e+001	6.484839e-005	-6.195305e+001
2.866880e+002	3.269500e+001	6.472786e-005	-6.201862e+001
2.867810e+002	3.278800e+001	6.479273e-005	-6.194934e+001
2.868750e+002	3.288200e+001	6.473230e-005	-6.194899e+001
2.869840e+002	3.299100e+001	6.476975e-005	-6.196177e+001
2.870930e+002	3.310000e+001	6.480545e-005	-6.197196e+001
2.872020e+002	3.320900e+001	6.477533e-005	-6.195198e+001
2.873120e+002	3.331900e+001	6.468748e-005	-6.185517e+001
2.874210e+002	3.342800e+001	6.460057e-005	-6.195554e+001
2.875140e+002	3.352100e+001	6.474475e-005	-6.197509e+001
2.876080e+002	3.361500e+001	6.472258e-005	-6.198110e+001
2.877170e+002	3.372400e+001	6.465570e-005	-6.189713e+001
2.878110e+002	3.381800e+001	6.462282e-005	-6.195291e+001
2.879200e+002	3.392700e+001	6.470571e-005	-6.195289e+001
2.880290e+002	3.403600e+001	6.465962e-005	-6.193420e+001
2.881380e+002	3.414500e+001	6.460459e-005	-6.197706e+001
2.882480e+002	3.425500e+001	6.463505e-005	-6.187896e+001
2.883570e+002	3.436400e+001	6.468769e-005	-6.194328e+001
2.884660e+002	3.447300e+001	6.463548e-005	-6.200397e+001
2.885600e+002	3.456700e+001	6.470461e-005	-6.199953e+001
2.886530e+002	3.466000e+001	6.459076e-005	-6.202726e+001
2.887470e+002	3.475400e+001	6.464797e-005	-6.199148e+001
2.888400e+002	3.484700e+001	6.462575e-005	-6.192617e+001
2.889500e+002	3.495700e+001	6.463163e-005	-6.204134e+001
2.890590e+002	3.506600e+001	6.462616e-005	-6.198809e+001
2.891680e+002	3.517500e+001	6.456055e-005	-6.199333e+001
2.892770e+002	3.528400e+001	6.457374e-005	-6.206060e+001
2.893710e+002	3.537800e+001	6.462275e-005	-6.198917e+001
2.894800e+002	3.548700e+001	6.454386e-005	-6.200468e+001
2.895740e+002	3.558100e+001	6.458844e-005	-6.198343e+001
2.896670e+002	3.567400e+001	6.461638e-005	-6.211401e+001
2.897760e+002	3.578300e+001	6.451062e-005	-6.202570e+001
2.898700e+002	3.587700e+001	6.455388e-005	-6.193401e+001
2.899640e+002	3.597100e+001	6.455286e-005	-6.206117e+001
2.900570e+002	3.606400e+001	6.459347e-005	-6.196206e+001
2.901660e+002	3.617300e+001	6.455383e-005	-6.202402e+001
2.902760e+002	3.628300e+001	6.462292e-005	-6.201427e+001
2.903850e+002	3.639200e+001	6.463365e-005	-6.196426e+001
2.904940e+002	3.650100e+001	6.453085e-005	-6.205324e+001
2.905880e+002	3.659500e+001	6.449606e-005	-6.206098e+001
2.906810e+002	3.668800e+001	6.449775e-005	-6.202022e+001
2.907900e+002	3.679700e+001	6.454870e-005	-6.193971e+001
2.908840e+002	3.689100e+001	6.449523e-005	-6.196066e+001
2.909780e+002	3.698500e+001	6.447141e-005	-6.203652e+001
2.910710e+002	3.707800e+001	6.453321e-005	-6.196561e+001
2.911800e+002	3.718700e+001	6.445376e-005	-6.195947e+001
2.912740e+002	3.728100e+001	6.444115e-005	-6.204470e+001
2.913830e+002	3.739000e+001	6.441096e-005	-6.203731e+001
2.914770e+002	3.748400e+001	6.439458e-005	-6.199218e+001
2.915860e+002	3.759300e+001	6.442488e-005	-6.196071e+001
2.916800e+002	3.768700e+001	6.442577e-005	-6.197285e+001
2.917890e+002	3.779600e+001	6.438466e-005	-6.199973e+001
2.918820e+002	3.788900e+001	6.442472e-005	-6.200832e+001
2.919760e+002	3.798300e+001	6.440091e-005	-6.205754e+001
2.920850e+002	3.809200e+001	6.438149e-005	-6.196725e+001
2.921790e+002	3.818600e+001	6.444795e-005	-6.203224e+001
2.922730e+002	3.828000e+001	6.434247e-005	-6.204022e+001
2.923660e+002	3.837300e+001	6.439829e-005	-6.199555e+001
2.924600e+002	3.846700e+001	6.433639e-005	-6.201583e+001
2.925690e+002	3.857600e+001	6.441856e-005	-6.199443e+001
2.926780e+002	3.868500e+001	6.433782e-005	-6.200809e+001
2.927870e+002	3.879400e+001	6.425925e-005	-6.203160e+001
2.928970e+002	3.890400e+001	6.431639e-005	-6.195686e+001
2.929900e+002	3.899700e+001	6.446998e-005	-6.196936e+001
2.930990e+002	3.910600e+001	6.433774e-005	-6.198391e+001
2.931930e+002	3.920000e+001	6.429360e-005	-6.202218e+001
2.932870e+002	3.929400e+001	6.426682e-005	-6.199868e+001
2.933800e+002	3.938700e+001	6.418586e-005	-6.205454e+001
2.934890e+002	3.949600e+001	6.421447e-005	-6.206372e+001
2.935830e+002	3.959000e+001	6.427336e-005	-6.215385e+001
2.936770e+002	3.968400e+001	6.426527e-005	-6.195827e+001
2.937860e+002	3.979300e+001	6.429480e-005	-6.204635e+001
2.938790e+002	3.988600e+001	6.426708e-005	-6.198082e+001
2.939730e+002	3.998000e+001	6.428020e-005	-6.199645e+001
2.940670e+002	4.007400e+001	6.428334e-005	-6.206626e+001
2.941760e+002	4.018300e+001	6.424602e-005	-6.203343e+001
2.942690e+002	4.027600e+001	6.428291e-005	-6.199488e+001
2.943790e+002	4.038600e+001	6.421396e-005	-6.202002e+001
2.944880e+002	4.049500e+001	6.414124e-005	-6.199025e+001
2.945810e+002	4.058800e+001	6.412134e-005	-6.200965e+001
2.946910e+002	4.069800e+001	6.415632e-005	-6.195647e+001
2.948000e+002	4.080700e+001	6.418841e-005	-6.204335e+001
2.948930e+002	4.090000e+001	6.425029e-005	-6.210089e+001
2.950030e+002	4.101000e+001	6.419651e-005	-6.203524e+001
2.951120e+002	4.111900e+001	6.417813e-005	-6.201147e+001
2.952050e+002	4.121200e+001	6.413870e-005	-6.193644e+001
2.953150e+002	4.132200e+001	6.409726e-005	-6.192484e+001
2.954240e+002	4.143100e+001	6.413244e-005	-6.201976e+001
2.955170e+002	4.152400e+001	6.417803e-005	-6.196423e+001
2.956270e+002	4.163400e+001	6.414433e-005	-6.201440e+001
2.957360e+002	4.174300e+001	6.410168e-005	-6.205794e+001
2.958450e+002	4.185200e+001	6.416630e-005	-6.202126e+001
2.959390e+002	4.194600e+001	6.414411e-005	-6.202433e+001
2.960320e+002	4.203900e+001	6.414090e-005	-6.205242e+001
2.961410e+002	4.214800e+001	6.412746e-005	-6.207155e+001
2.962510e+002	4.225800e+001	6.404053e-005	-6.210140e+001
2.963600e+002	4.236700e+001	6.407497e-005	-6.200240e+001
2.964690e+002	4.247600e+001	6.418971e-005	-6.203712e+001
