TimeAll	TimeExperiment	R	Theta
1.123960e+002	8.955000e+000	6.483476e-005	-6.244306e+001
1.124890e+002	9.048000e+000	6.477341e-005	-6.254882e+001
1.125830e+002	9.142000e+000	6.474245e-005	-6.253062e+001
1.126920e+002	9.251000e+000	6.472638e-005	-6.256565e+001
1.127860e+002	9.345000e+000	6.462343e-005	-6.241467e+001
1.128790e+002	9.438000e+000	6.460251e-005	-6.252769e+001
1.129890e+002	9.548000e+000	6.453951e-005	-6.250288e+001
1.130820e+002	9.641000e+000	6.443551e-005	-6.251954e+001
1.131910e+002	9.750000e+000	6.448943e-005	-6.246760e+001
1.133010e+002	9.860000e+000	6.437180e-005	-6.255018e+001
1.133940e+002	9.953000e+000	6.436588e-005	-6.251505e+001
1.134880e+002	1.004700e+001	6.431424e-005	-6.249576e+001
1.135810e+002	1.014000e+001	6.421637e-005	-6.251759e+001
1.136750e+002	1.023400e+001	6.418066e-005	-6.255058e+001
1.137690e+002	1.032800e+001	6.420093e-005	-6.255399e+001
1.138620e+002	1.042100e+001	6.418698e-005	-6.259602e+001
1.139710e+002	1.053000e+001	6.405555e-005	-6.254959e+001
1.140810e+002	1.064000e+001	6.401948e-005	-6.253741e+001
1.141900e+002	1.074900e+001	6.394833e-005	-6.246424e+001
1.142830e+002	1.084200e+001	6.391743e-005	-6.247345e+001
1.143930e+002	1.095200e+001	6.390046e-005	-6.252256e+001
1.144860e+002	1.104500e+001	6.379136e-005	-6.257986e+001
1.145800e+002	1.113900e+001	6.371122e-005	-6.252605e+001
1.146730e+002	1.123200e+001	6.377032e-005	-6.244584e+001
1.147670e+002	1.132600e+001	6.372360e-005	-6.250451e+001
1.148610e+002	1.142000e+001	6.364378e-005	-6.252851e+001
1.149540e+002	1.151300e+001	6.346938e-005	-6.256489e+001
1.150630e+002	1.162200e+001	6.359788e-005	-6.250414e+001
1.151730e+002	1.173200e+001	6.341241e-005	-6.257661e+001
1.152660e+002	1.182500e+001	6.342363e-005	-6.260360e+001
1.153750e+002	1.193400e+001	6.340619e-005	-6.249851e+001
1.154690e+002	1.202800e+001	6.331063e-005	-6.249306e+001
1.155780e+002	1.213700e+001	6.332700e-005	-6.245557e+001
1.156870e+002	1.224600e+001	6.320576e-005	-6.249447e+001
1.157810e+002	1.234000e+001	6.330222e-005	-6.252285e+001
1.158750e+002	1.243400e+001	6.313455e-005	-6.244110e+001
1.159680e+002	1.252700e+001	6.309354e-005	-6.241287e+001
1.160620e+002	1.262100e+001	6.307306e-005	-6.241887e+001
1.161710e+002	1.273000e+001	6.299899e-005	-6.237988e+001
1.162800e+002	1.283900e+001	6.295741e-005	-6.234161e+001
1.163740e+002	1.293300e+001	6.300131e-005	-6.226904e+001
1.164670e+002	1.302600e+001	6.285093e-005	-6.225944e+001
1.165770e+002	1.313600e+001	6.284819e-005	-6.233919e+001
1.166700e+002	1.322900e+001	6.279514e-005	-6.229140e+001
1.167370e+002	1.329600e+001	6.287297e-005	-6.226590e+001
