TimeAll	TimeExperiment	R	Theta
6.180000e+000	5.936000e+000	6.689460e-005	-6.095782e+001
6.273000e+000	6.029000e+000	6.687255e-005	-6.093530e+001
6.367000e+000	6.123000e+000	6.688164e-005	-6.096734e+001
6.460000e+000	6.216000e+000	6.689327e-005	-6.091264e+001
6.570000e+000	6.326000e+000	6.684276e-005	-6.098198e+001
6.679000e+000	6.435000e+000	6.683845e-005	-6.095158e+001
6.788000e+000	6.544000e+000	6.681225e-005	-6.090902e+001
6.897000e+000	6.653000e+000	6.678666e-005	-6.086659e+001
7.006000e+000	6.762000e+000	6.682478e-005	-6.102472e+001
7.116000e+000	6.872000e+000	6.694006e-005	-6.094273e+001
7.225000e+000	6.981000e+000	6.699545e-005	-6.100177e+001
7.334000e+000	7.090000e+000	6.683024e-005	-6.096860e+001
7.443000e+000	7.199000e+000	6.685948e-005	-6.096782e+001
7.537000e+000	7.293000e+000	6.693244e-005	-6.093231e+001
7.630000e+000	7.386000e+000	6.684018e-005	-6.086775e+001
7.724000e+000	7.480000e+000	6.692999e-005	-6.092560e+001
7.833000e+000	7.589000e+000	6.691286e-005	-6.089425e+001
7.942000e+000	7.698000e+000	6.687178e-005	-6.099327e+001
8.036000e+000	7.792000e+000	6.680263e-005	-6.091083e+001
8.145000e+000	7.901000e+000	6.691855e-005	-6.100617e+001
8.254000e+000	8.010000e+000	6.688199e-005	-6.099469e+001
8.364000e+000	8.120000e+000	6.691849e-005	-6.098798e+001
8.457000e+000	8.213000e+000	6.688506e-005	-6.090723e+001
8.551000e+000	8.307000e+000	6.686452e-005	-6.099097e+001
8.660000e+000	8.416000e+000	6.685658e-005	-6.091269e+001
8.769000e+000	8.525000e+000	6.685949e-005	-6.089783e+001
8.878000e+000	8.634000e+000	6.682153e-005	-6.097321e+001
8.972000e+000	8.728000e+000	6.684891e-005	-6.098161e+001
9.081000e+000	8.837000e+000	6.690204e-005	-6.081038e+001
9.175000e+000	8.931000e+000	6.687457e-005	-6.090081e+001
9.268000e+000	9.024000e+000	6.695346e-005	-6.100562e+001
9.378000e+000	9.134000e+000	6.695228e-005	-6.085858e+001
9.471000e+000	9.227000e+000	6.691721e-005	-6.097538e+001
9.580000e+000	9.336000e+000	6.686930e-005	-6.094636e+001
9.690000e+000	9.446000e+000	6.688511e-005	-6.099666e+001
9.783000e+000	9.539000e+000	6.672941e-005	-6.091610e+001
9.877000e+000	9.633000e+000	6.684247e-005	-6.095589e+001
9.970000e+000	9.726000e+000	6.686773e-005	-6.093578e+001
1.006400e+001	9.820000e+000	6.692091e-005	-6.096984e+001
1.017300e+001	9.929000e+000	6.682110e-005	-6.089714e+001
1.028200e+001	1.003800e+001	6.696032e-005	-6.092861e+001
1.037600e+001	1.013200e+001	6.688917e-005	-6.093103e+001
1.047000e+001	1.022600e+001	6.686239e-005	-6.088470e+001
1.056300e+001	1.031900e+001	6.693459e-005	-6.084284e+001
1.065700e+001	1.041300e+001	6.697429e-005	-6.088851e+001
1.076600e+001	1.052200e+001	6.683700e-005	-6.079253e+001
1.086000e+001	1.061600e+001	6.684446e-005	-6.107429e+001
1.095300e+001	1.070900e+001	6.681040e-005	-6.095718e+001
1.106200e+001	1.081800e+001	6.676434e-005	-6.088423e+001
1.115600e+001	1.091200e+001	6.679581e-005	-6.087870e+001
1.126500e+001	1.102100e+001	6.693941e-005	-6.093020e+001
1.137400e+001	1.113000e+001	6.685661e-005	-6.081272e+001
1.146800e+001	1.122400e+001	6.683305e-005	-6.080011e+001
1.157700e+001	1.133300e+001	6.692126e-005	-6.085326e+001
1.167100e+001	1.142700e+001	6.688944e-005	-6.097596e+001
1.176400e+001	1.152000e+001	6.689043e-005	-6.091808e+001
1.187400e+001	1.163000e+001	6.691954e-005	-6.101055e+001
1.196700e+001	1.172300e+001	6.684038e-005	-6.090316e+001
1.207600e+001	1.183200e+001	6.686525e-005	-6.094285e+001
1.218600e+001	1.194200e+001	6.694839e-005	-6.094016e+001
1.227900e+001	1.203500e+001	6.681646e-005	-6.096640e+001
1.238800e+001	1.214400e+001	6.680116e-005	-6.097741e+001
1.249800e+001	1.225400e+001	6.687622e-005	-6.091751e+001
1.259100e+001	1.234700e+001	6.687949e-005	-6.081515e+001
1.268500e+001	1.244100e+001	6.691834e-005	-6.093250e+001
1.279400e+001	1.255000e+001	6.673695e-005	-6.084980e+001
1.288800e+001	1.264400e+001	6.682205e-005	-6.095730e+001
1.298100e+001	1.273700e+001	6.679611e-005	-6.088285e+001
1.309100e+001	1.284700e+001	6.678152e-005	-6.092496e+001
1.318400e+001	1.294000e+001	6.681743e-005	-6.094967e+001
1.329300e+001	1.304900e+001	6.685720e-005	-6.088763e+001
1.338700e+001	1.314300e+001	6.670143e-005	-6.085473e+001
1.348100e+001	1.323700e+001	6.637486e-005	-6.096246e+001
1.357400e+001	1.333000e+001	6.609440e-005	-6.090547e+001
1.368300e+001	1.343900e+001	6.594654e-005	-6.085696e+001
1.379300e+001	1.354900e+001	6.601580e-005	-6.093237e+001
1.388600e+001	1.364200e+001	6.622625e-005	-6.085981e+001
1.399500e+001	1.375100e+001	6.625422e-005	-6.088593e+001
1.408900e+001	1.384500e+001	6.621329e-005	-6.097653e+001
1.419800e+001	1.395400e+001	6.629555e-005	-6.092746e+001
1.430700e+001	1.406300e+001	6.629660e-005	-6.087389e+001
1.441700e+001	1.417300e+001	6.634782e-005	-6.092129e+001
1.451000e+001	1.426600e+001	6.631732e-005	-6.092612e+001
1.461900e+001	1.437500e+001	6.626443e-005	-6.092612e+001
1.472900e+001	1.448500e+001	6.628928e-005	-6.094227e+001
1.482200e+001	1.457800e+001	6.621459e-005	-6.094418e+001
1.493100e+001	1.468700e+001	6.627069e-005	-6.093551e+001
1.502500e+001	1.478100e+001	6.626180e-005	-6.093330e+001
1.511900e+001	1.487500e+001	6.627371e-005	-6.089196e+001
1.521200e+001	1.496800e+001	6.623155e-005	-6.092096e+001
1.532100e+001	1.507700e+001	6.616546e-005	-6.083971e+001
1.541500e+001	1.517100e+001	6.617196e-005	-6.082437e+001
1.552400e+001	1.528000e+001	6.609493e-005	-6.083291e+001
1.561800e+001	1.537400e+001	6.627986e-005	-6.091454e+001
1.571100e+001	1.546700e+001	6.613426e-005	-6.082614e+001
1.582100e+001	1.557700e+001	6.619158e-005	-6.081841e+001
1.591400e+001	1.567000e+001	6.631722e-005	-6.082976e+001
1.600800e+001	1.576400e+001	6.624636e-005	-6.092379e+001
1.610100e+001	1.585700e+001	6.625108e-005	-6.089056e+001
1.619500e+001	1.595100e+001	6.608110e-005	-6.085569e+001
1.628900e+001	1.604500e+001	6.624484e-005	-6.081111e+001
1.638200e+001	1.613800e+001	6.622374e-005	-6.089191e+001
1.647600e+001	1.623200e+001	6.621039e-005	-6.095353e+001
1.658500e+001	1.634100e+001	6.625050e-005	-6.088076e+001
1.669400e+001	1.645000e+001	6.610626e-005	-6.083317e+001
1.680300e+001	1.655900e+001	6.626734e-005	-6.085264e+001
1.689700e+001	1.665300e+001	6.631262e-005	-6.090472e+001
1.699100e+001	1.674700e+001	6.615635e-005	-6.090652e+001
1.710000e+001	1.685600e+001	6.614966e-005	-6.085921e+001
1.720900e+001	1.696500e+001	6.611737e-005	-6.089863e+001
1.731800e+001	1.707400e+001	6.623292e-005	-6.081421e+001
1.741200e+001	1.716800e+001	6.610118e-005	-6.089853e+001
1.752100e+001	1.727700e+001	6.607792e-005	-6.082331e+001
1.763000e+001	1.738600e+001	6.608514e-005	-6.084187e+001
1.772400e+001	1.748000e+001	6.622772e-005	-6.084585e+001
1.783300e+001	1.758900e+001	6.610643e-005	-6.084156e+001
1.792700e+001	1.768300e+001	6.619505e-005	-6.082396e+001
1.802000e+001	1.777600e+001	6.613647e-005	-6.081222e+001
1.811400e+001	1.787000e+001	6.620847e-005	-6.088226e+001
1.820700e+001	1.796300e+001	6.608743e-005	-6.087442e+001
1.831700e+001	1.807300e+001	6.606201e-005	-6.087733e+001
1.842600e+001	1.818200e+001	6.610887e-005	-6.093270e+001
1.853500e+001	1.829100e+001	6.619226e-005	-6.090771e+001
1.864400e+001	1.840000e+001	6.620552e-005	-6.086103e+001
1.875300e+001	1.850900e+001	6.594281e-005	-6.073069e+001
1.884700e+001	1.860300e+001	6.596782e-005	-6.078791e+001
1.894100e+001	1.869700e+001	6.599144e-005	-6.087767e+001
1.905000e+001	1.880600e+001	6.604542e-005	-6.083711e+001
1.915900e+001	1.891500e+001	6.593807e-005	-6.099640e+001
1.925300e+001	1.900900e+001	6.583944e-005	-6.084478e+001
1.934600e+001	1.910200e+001	6.561300e-005	-6.087716e+001
1.944000e+001	1.919600e+001	6.549663e-005	-6.090342e+001
1.954900e+001	1.930500e+001	6.597499e-005	-6.083475e+001
1.965800e+001	1.941400e+001	6.652092e-005	-6.082051e+001
1.975200e+001	1.950800e+001	6.677146e-005	-6.091007e+001
1.986100e+001	1.961700e+001	6.675380e-005	-6.083232e+001
1.995500e+001	1.971100e+001	6.686805e-005	-6.082043e+001
2.006400e+001	1.982000e+001	6.687967e-005	-6.086206e+001
2.017300e+001	1.992900e+001	6.684752e-005	-6.080688e+001
2.028200e+001	2.003800e+001	6.685868e-005	-6.083969e+001
2.037600e+001	2.013200e+001	6.677830e-005	-6.086344e+001
2.048500e+001	2.024100e+001	6.685915e-005	-6.086856e+001
2.057900e+001	2.033500e+001	6.678999e-005	-6.085394e+001
2.068800e+001	2.044400e+001	6.689417e-005	-6.081236e+001
2.079700e+001	2.055300e+001	6.686866e-005	-6.090177e+001
2.089100e+001	2.064700e+001	6.679996e-005	-6.083962e+001
2.100000e+001	2.075600e+001	6.683460e-005	-6.076640e+001
2.109300e+001	2.084900e+001	6.684868e-005	-6.086798e+001
2.118700e+001	2.094300e+001	6.691318e-005	-6.087910e+001
2.129600e+001	2.105200e+001	6.689846e-005	-6.078635e+001
2.140500e+001	2.116100e+001	6.684709e-005	-6.095635e+001
2.149900e+001	2.125500e+001	6.686877e-005	-6.084439e+001
2.160800e+001	2.136400e+001	6.685878e-005	-6.081509e+001
2.171700e+001	2.147300e+001	6.682955e-005	-6.078807e+001
2.181100e+001	2.156700e+001	6.690773e-005	-6.086829e+001
2.192000e+001	2.167600e+001	6.685189e-005	-6.085608e+001
2.201400e+001	2.177000e+001	6.694312e-005	-6.087341e+001
2.212300e+001	2.187900e+001	6.689062e-005	-6.090143e+001
2.223200e+001	2.198800e+001	6.687710e-005	-6.091080e+001
2.234100e+001	2.209700e+001	6.692554e-005	-6.086296e+001
2.243500e+001	2.219100e+001	6.687543e-005	-6.081629e+001
2.254400e+001	2.230000e+001	6.694521e-005	-6.087759e+001
2.265300e+001	2.240900e+001	6.693719e-005	-6.099593e+001
2.276300e+001	2.251900e+001	6.683429e-005	-6.086721e+001
2.285600e+001	2.261200e+001	6.673147e-005	-6.085548e+001
2.296500e+001	2.272100e+001	6.691369e-005	-6.102063e+001
2.305900e+001	2.281500e+001	6.689765e-005	-6.089865e+001
2.315300e+001	2.290900e+001	6.677530e-005	-6.088434e+001
2.324600e+001	2.300200e+001	6.685329e-005	-6.103053e+001
2.334000e+001	2.309600e+001	6.680196e-005	-6.096330e+001
2.344900e+001	2.320500e+001	6.694722e-005	-6.091722e+001
2.354300e+001	2.329900e+001	6.687181e-005	-6.091225e+001
2.363600e+001	2.339200e+001	6.689548e-005	-6.099928e+001
2.373000e+001	2.348600e+001	6.686676e-005	-6.087328e+001
2.382300e+001	2.357900e+001	6.678169e-005	-6.084528e+001
2.393300e+001	2.368900e+001	6.684952e-005	-6.096333e+001
2.402600e+001	2.378200e+001	6.675869e-005	-6.096665e+001
2.412000e+001	2.387600e+001	6.675309e-005	-6.095310e+001
2.422900e+001	2.398500e+001	6.684919e-005	-6.095852e+001
2.433800e+001	2.409400e+001	6.676587e-005	-6.089682e+001
2.443200e+001	2.418800e+001	6.674854e-005	-6.094707e+001
2.454100e+001	2.429700e+001	6.681216e-005	-6.097529e+001
2.463500e+001	2.439100e+001	6.678726e-005	-6.102257e+001
2.474400e+001	2.450000e+001	6.671162e-005	-6.101395e+001
2.483700e+001	2.459300e+001	6.689725e-005	-6.099484e+001
2.493100e+001	2.468700e+001	6.673350e-005	-6.101401e+001
2.502500e+001	2.478100e+001	6.673904e-005	-6.103078e+001
2.513400e+001	2.489000e+001	6.688669e-005	-6.102863e+001
2.519900e+001	2.495500e+001	6.676895e-005	-6.102801e+001
2.530000e+001	2.505600e+001	6.673137e-005	-6.107986e+001
2.539100e+001	2.514700e+001	6.674693e-005	-6.105006e+001
2.548700e+001	2.524300e+001	6.672426e-005	-6.103980e+001
2.557900e+001	2.533500e+001	6.680265e-005	-6.108968e+001
2.567200e+001	2.542800e+001	6.674802e-005	-6.122522e+001
2.576700e+001	2.552300e+001	6.674472e-005	-6.120093e+001
2.585900e+001	2.561500e+001	6.661505e-005	-6.119846e+001
2.595300e+001	2.570900e+001	6.665027e-005	-6.121027e+001
2.604400e+001	2.580000e+001	6.664335e-005	-6.132261e+001
2.617200e+001	2.592800e+001	6.673633e-005	-6.115026e+001
2.628100e+001	2.603700e+001	6.661888e-005	-6.133095e+001
2.637400e+001	2.613000e+001	6.666500e-005	-6.132042e+001
2.646800e+001	2.622400e+001	6.667626e-005	-6.125579e+001
2.653300e+001	2.628900e+001	6.664670e-005	-6.131454e+001
2.662300e+001	2.637900e+001	6.667122e-005	-6.134002e+001
2.671600e+001	2.647200e+001	6.665966e-005	-6.140611e+001
2.680800e+001	2.656400e+001	6.657115e-005	-6.132470e+001
2.689900e+001	2.665500e+001	6.654466e-005	-6.132192e+001
2.699300e+001	2.674900e+001	6.664341e-005	-6.147540e+001
2.708400e+001	2.684000e+001	6.661937e-005	-6.143363e+001
2.717800e+001	2.693400e+001	6.652220e-005	-6.140907e+001
2.727000e+001	2.702600e+001	6.646018e-005	-6.148733e+001
2.736100e+001	2.711700e+001	6.646197e-005	-6.148064e+001
2.750500e+001	2.726100e+001	6.645136e-005	-6.148448e+001
2.761400e+001	2.737000e+001	6.646482e-005	-6.159515e+001
2.770700e+001	2.746300e+001	6.639278e-005	-6.167656e+001
2.780100e+001	2.755700e+001	6.644006e-005	-6.162703e+001
2.789500e+001	2.765100e+001	6.639757e-005	-6.158769e+001
2.800400e+001	2.776000e+001	6.642599e-005	-6.160116e+001
2.811300e+001	2.786900e+001	6.640615e-005	-6.166357e+001
2.820700e+001	2.796300e+001	6.636297e-005	-6.168117e+001
2.830000e+001	2.805600e+001	6.631182e-005	-6.169561e+001
2.839400e+001	2.815000e+001	6.622506e-005	-6.175279e+001
2.848700e+001	2.824300e+001	6.605779e-005	-6.173146e+001
2.859700e+001	2.835300e+001	6.627183e-005	-6.176013e+001
2.870600e+001	2.846200e+001	6.619216e-005	-6.181298e+001
2.881500e+001	2.857100e+001	6.618367e-005	-6.183289e+001
2.890900e+001	2.866500e+001	6.619557e-005	-6.193548e+001
2.900200e+001	2.875800e+001	6.603689e-005	-6.192891e+001
2.909600e+001	2.885200e+001	6.594913e-005	-6.197026e+001
2.918900e+001	2.894500e+001	6.597702e-005	-6.195748e+001
2.928300e+001	2.903900e+001	6.592070e-005	-6.200314e+001
2.939200e+001	2.914800e+001	6.599097e-005	-6.207804e+001
2.950100e+001	2.925700e+001	6.585929e-005	-6.216066e+001
2.961100e+001	2.936700e+001	6.587536e-005	-6.222158e+001
2.970400e+001	2.946000e+001	6.582656e-005	-6.214491e+001
2.981300e+001	2.956900e+001	6.579743e-005	-6.210678e+001
2.990700e+001	2.966300e+001	6.572416e-005	-6.218806e+001
3.001600e+001	2.977200e+001	6.556198e-005	-6.232000e+001
3.012500e+001	2.988100e+001	6.565977e-005	-6.221839e+001
3.021900e+001	2.997500e+001	6.559010e-005	-6.224067e+001
3.032800e+001	3.008400e+001	6.553291e-005	-6.226034e+001
3.042200e+001	3.017800e+001	6.542591e-005	-6.229842e+001
3.053100e+001	3.028700e+001	6.543798e-005	-6.240991e+001
3.064000e+001	3.039600e+001	6.538464e-005	-6.236148e+001
3.073400e+001	3.049000e+001	6.536442e-005	-6.238320e+001
3.082700e+001	3.058300e+001	6.528058e-005	-6.246200e+001
3.092100e+001	3.067700e+001	6.524438e-005	-6.240423e+001
3.103000e+001	3.078600e+001	6.518690e-005	-6.250017e+001
3.113900e+001	3.089500e+001	6.509334e-005	-6.258503e+001
3.124900e+001	3.100500e+001	6.510463e-005	-6.250438e+001
3.134200e+001	3.109800e+001	6.506969e-005	-6.256317e+001
3.145100e+001	3.120700e+001	6.488670e-005	-6.249327e+001
3.156100e+001	3.131700e+001	6.481341e-005	-6.252585e+001
3.167000e+001	3.142600e+001	6.477712e-005	-6.257246e+001
3.176300e+001	3.151900e+001	6.474654e-005	-6.258506e+001
3.187300e+001	3.162900e+001	6.476262e-005	-6.256113e+001
3.196600e+001	3.172200e+001	6.451464e-005	-6.266195e+001
3.206000e+001	3.181600e+001	6.448381e-005	-6.264853e+001
3.215300e+001	3.190900e+001	6.447445e-005	-6.264228e+001
3.224700e+001	3.200300e+001	6.435862e-005	-6.270302e+001
3.235600e+001	3.211200e+001	6.434219e-005	-6.267353e+001
3.245000e+001	3.220600e+001	6.424571e-005	-6.250217e+001
3.255900e+001	3.231500e+001	6.420314e-005	-6.263165e+001
3.266800e+001	3.242400e+001	6.402918e-005	-6.274640e+001
3.277700e+001	3.253300e+001	6.409978e-005	-6.262304e+001
3.288700e+001	3.264300e+001	6.392565e-005	-6.259863e+001
3.298000e+001	3.273600e+001	6.378294e-005	-6.253785e+001
3.307400e+001	3.283000e+001	6.373791e-005	-6.268329e+001
3.316700e+001	3.292300e+001	6.382573e-005	-6.258050e+001
3.326100e+001	3.301700e+001	6.358563e-005	-6.265707e+001
3.335500e+001	3.311100e+001	6.355308e-005	-6.262356e+001
3.344800e+001	3.320400e+001	6.350976e-005	-6.266056e+001
3.354200e+001	3.329800e+001	6.340577e-005	-6.255337e+001
3.363500e+001	3.339100e+001	6.331497e-005	-6.266450e+001
3.372900e+001	3.348500e+001	6.321825e-005	-6.251472e+001
3.382300e+001	3.357900e+001	6.331196e-005	-6.254745e+001
3.391600e+001	3.367200e+001	6.323343e-005	-6.256379e+001
3.401000e+001	3.376600e+001	6.308924e-005	-6.247383e+001
3.410300e+001	3.385900e+001	6.304946e-005	-6.247455e+001
3.421300e+001	3.396900e+001	6.298140e-005	-6.248527e+001
3.432200e+001	3.407800e+001	6.282284e-005	-6.248139e+001
3.441500e+001	3.417100e+001	6.287943e-005	-6.247820e+001
3.452500e+001	3.428100e+001	6.285871e-005	-6.232011e+001
3.463400e+001	3.439000e+001	6.277878e-005	-6.224438e+001
3.474300e+001	3.449900e+001	6.266120e-005	-6.239398e+001
3.483700e+001	3.459300e+001	6.262613e-005	-6.224850e+001
3.494600e+001	3.470200e+001	6.249334e-005	-6.227739e+001
3.505500e+001	3.481100e+001	6.244470e-005	-6.220430e+001
3.516400e+001	3.492000e+001	6.234516e-005	-6.208829e+001
3.523300e+001	3.498900e+001	6.233207e-005	-6.214221e+001
