TimeAll	TimeExperiment	R	Theta
1.009980e+002	7.451000e+000	6.423390e-005	-6.249896e+001
1.011070e+002	7.560000e+000	6.419374e-005	-6.255693e+001
1.012010e+002	7.654000e+000	6.411834e-005	-6.264572e+001
1.013100e+002	7.763000e+000	6.405851e-005	-6.262364e+001
1.014190e+002	7.872000e+000	6.404351e-005	-6.264010e+001
1.015130e+002	7.966000e+000	6.393767e-005	-6.261843e+001
1.016060e+002	8.059000e+000	6.391611e-005	-6.254410e+001
1.017150e+002	8.168000e+000	6.371892e-005	-6.262568e+001
1.018090e+002	8.262000e+000	6.380434e-005	-6.264795e+001
1.019180e+002	8.371000e+000	6.369432e-005	-6.260885e+001
1.020120e+002	8.465000e+000	6.360645e-005	-6.252589e+001
1.021050e+002	8.558000e+000	6.355552e-005	-6.257958e+001
1.021990e+002	8.652000e+000	6.350538e-005	-6.261853e+001
1.022930e+002	8.746000e+000	6.355594e-005	-6.258405e+001
1.024020e+002	8.855000e+000	6.348178e-005	-6.255396e+001
1.025110e+002	8.964000e+000	6.333259e-005	-6.255033e+001
1.026050e+002	9.058000e+000	6.328989e-005	-6.254823e+001
1.026980e+002	9.151000e+000	6.333484e-005	-6.249044e+001
1.028070e+002	9.260000e+000	6.315603e-005	-6.242455e+001
1.029010e+002	9.354000e+000	6.321077e-005	-6.247178e+001
1.029950e+002	9.448000e+000	6.309326e-005	-6.246772e+001
1.031040e+002	9.557000e+000	6.318106e-005	-6.240393e+001
1.031720e+002	9.625000e+000	6.305554e-005	-6.243224e+001
