TimeAll	TimeExperiment	R	Theta
2.250930e+002	6.168000e+000	6.622790e-005	-6.101290e+001
2.252030e+002	6.278000e+000	6.621338e-005	-6.112661e+001
2.252960e+002	6.371000e+000	6.626182e-005	-6.115382e+001
2.253900e+002	6.465000e+000	6.620681e-005	-6.105554e+001
2.254830e+002	6.558000e+000	6.635837e-005	-6.114572e+001
2.255770e+002	6.652000e+000	6.605426e-005	-6.119554e+001
2.256710e+002	6.746000e+000	6.619752e-005	-6.107641e+001
2.257640e+002	6.839000e+000	6.631063e-005	-6.111783e+001
2.258580e+002	6.933000e+000	6.620093e-005	-6.114033e+001
2.259670e+002	7.042000e+000	6.617977e-005	-6.110947e+001
2.260760e+002	7.151000e+000	6.608979e-005	-6.114832e+001
2.261700e+002	7.245000e+000	6.624126e-005	-6.127269e+001
2.262630e+002	7.338000e+000	6.612197e-005	-6.109272e+001
2.263730e+002	7.448000e+000	6.616682e-005	-6.116246e+001
2.264660e+002	7.541000e+000	6.614613e-005	-6.116805e+001
2.265600e+002	7.635000e+000	6.615849e-005	-6.118108e+001
2.266690e+002	7.744000e+000	6.616928e-005	-6.125019e+001
2.267780e+002	7.853000e+000	6.615245e-005	-6.122504e+001
2.268870e+002	7.962000e+000	6.609074e-005	-6.124594e+001
2.269810e+002	8.056000e+000	6.611048e-005	-6.118377e+001
2.270750e+002	8.150000e+000	6.604190e-005	-6.120468e+001
2.271680e+002	8.243000e+000	6.594830e-005	-6.120652e+001
2.272770e+002	8.352000e+000	6.620158e-005	-6.123135e+001
2.273870e+002	8.462000e+000	6.604772e-005	-6.118457e+001
2.274800e+002	8.555000e+000	6.608761e-005	-6.128621e+001
2.275890e+002	8.664000e+000	6.601663e-005	-6.124169e+001
2.276830e+002	8.758000e+000	6.599515e-005	-6.134121e+001
2.277770e+002	8.852000e+000	6.610477e-005	-6.128815e+001
2.278700e+002	8.945000e+000	6.605349e-005	-6.130342e+001
2.279640e+002	9.039000e+000	6.595953e-005	-6.133984e+001
2.280570e+002	9.132000e+000	6.607118e-005	-6.132605e+001
2.281670e+002	9.242000e+000	6.601942e-005	-6.130514e+001
2.282760e+002	9.351000e+000	6.592049e-005	-6.133091e+001
2.283850e+002	9.460000e+000	6.599654e-005	-6.130589e+001
2.284940e+002	9.569000e+000	6.601656e-005	-6.135407e+001
2.286030e+002	9.678000e+000	6.596671e-005	-6.131334e+001
2.287130e+002	9.788000e+000	6.599590e-005	-6.128009e+001
2.288060e+002	9.881000e+000	6.591681e-005	-6.131078e+001
2.289150e+002	9.990000e+000	6.601152e-005	-6.130248e+001
2.290090e+002	1.008400e+001	6.599048e-005	-6.131977e+001
2.291180e+002	1.019300e+001	6.587144e-005	-6.131693e+001
2.292120e+002	1.028700e+001	6.592009e-005	-6.143804e+001
2.293050e+002	1.038000e+001	6.594611e-005	-6.132426e+001
2.293990e+002	1.047400e+001	6.589964e-005	-6.136702e+001
2.295080e+002	1.058300e+001	6.596780e-005	-6.141290e+001
2.296170e+002	1.069200e+001	6.594392e-005	-6.140885e+001
2.297270e+002	1.080200e+001	6.595778e-005	-6.136563e+001
2.298360e+002	1.091100e+001	6.597355e-005	-6.134211e+001
2.299450e+002	1.102000e+001	6.585777e-005	-6.145601e+001
2.300540e+002	1.112900e+001	6.589101e-005	-6.149085e+001
2.301480e+002	1.122300e+001	6.601369e-005	-6.140279e+001
2.302410e+002	1.131600e+001	6.587360e-005	-6.138903e+001
2.303510e+002	1.142600e+001	6.587509e-005	-6.161364e+001
2.304600e+002	1.153500e+001	6.587894e-005	-6.146927e+001
2.305690e+002	1.164400e+001	6.587339e-005	-6.148273e+001
2.306780e+002	1.175300e+001	6.584793e-005	-6.147362e+001
2.307720e+002	1.184700e+001	6.581382e-005	-6.149941e+001
2.308650e+002	1.194000e+001	6.583276e-005	-6.150448e+001
2.309750e+002	1.205000e+001	6.578735e-005	-6.147202e+001
2.310680e+002	1.214300e+001	6.585810e-005	-6.150883e+001
2.311770e+002	1.225200e+001	6.572230e-005	-6.148536e+001
2.312710e+002	1.234600e+001	6.586099e-005	-6.144870e+001
2.313800e+002	1.245500e+001	6.577255e-005	-6.154676e+001
2.314890e+002	1.256400e+001	6.580735e-005	-6.155626e+001
2.315990e+002	1.267400e+001	6.580404e-005	-6.153445e+001
2.317080e+002	1.278300e+001	6.569159e-005	-6.159433e+001
2.318170e+002	1.289200e+001	6.575657e-005	-6.157434e+001
2.319260e+002	1.300100e+001	6.568529e-005	-6.159327e+001
2.320360e+002	1.311100e+001	6.578756e-005	-6.158175e+001
2.321450e+002	1.322000e+001	6.568293e-005	-6.158686e+001
2.322380e+002	1.331300e+001	6.582656e-005	-6.157613e+001
2.323480e+002	1.342300e+001	6.578286e-005	-6.158778e+001
2.324570e+002	1.353200e+001	6.564390e-005	-6.156712e+001
2.325660e+002	1.364100e+001	6.555428e-005	-6.158175e+001
2.326600e+002	1.373500e+001	6.562165e-005	-6.159763e+001
2.327530e+002	1.382800e+001	6.558288e-005	-6.159657e+001
2.328620e+002	1.393700e+001	6.567454e-005	-6.153823e+001
2.329720e+002	1.404700e+001	6.569611e-005	-6.159222e+001
2.330650e+002	1.414000e+001	6.563873e-005	-6.160789e+001
2.331740e+002	1.424900e+001	6.564658e-005	-6.160315e+001
2.332680e+002	1.434300e+001	6.558164e-005	-6.161702e+001
2.333770e+002	1.445200e+001	6.555297e-005	-6.153614e+001
2.334860e+002	1.456100e+001	6.558999e-005	-6.168569e+001
2.335800e+002	1.465500e+001	6.561648e-005	-6.168182e+001
2.336740e+002	1.474900e+001	6.554099e-005	-6.168444e+001
2.337670e+002	1.484200e+001	6.559053e-005	-6.158809e+001
2.338610e+002	1.493600e+001	6.554438e-005	-6.164572e+001
2.339540e+002	1.502900e+001	6.560984e-005	-6.168262e+001
2.340480e+002	1.512300e+001	6.550370e-005	-6.169449e+001
2.341420e+002	1.521700e+001	6.552743e-005	-6.170654e+001
2.342350e+002	1.531000e+001	6.556575e-005	-6.169108e+001
2.343440e+002	1.541900e+001	6.551715e-005	-6.173458e+001
2.344380e+002	1.551300e+001	6.548034e-005	-6.175143e+001
2.345320e+002	1.560700e+001	6.550138e-005	-6.176152e+001
2.346250e+002	1.570000e+001	6.544269e-005	-6.173445e+001
2.347340e+002	1.580900e+001	6.538486e-005	-6.177537e+001
2.348440e+002	1.591900e+001	6.536846e-005	-6.171297e+001
2.349370e+002	1.601200e+001	6.531379e-005	-6.167701e+001
2.350460e+002	1.612100e+001	6.538797e-005	-6.168934e+001
2.351400e+002	1.621500e+001	6.543451e-005	-6.173862e+001
2.352490e+002	1.632400e+001	6.539070e-005	-6.168416e+001
2.353580e+002	1.643300e+001	6.538500e-005	-6.177185e+001
2.354520e+002	1.652700e+001	6.529775e-005	-6.176830e+001
2.355460e+002	1.662100e+001	6.545903e-005	-6.177535e+001
2.356390e+002	1.671400e+001	6.537860e-005	-6.169461e+001
2.357330e+002	1.680800e+001	6.541029e-005	-6.184688e+001
2.358260e+002	1.690100e+001	6.536808e-005	-6.174219e+001
2.359360e+002	1.701100e+001	6.533297e-005	-6.180410e+001
2.360290e+002	1.710400e+001	6.527600e-005	-6.179251e+001
2.361230e+002	1.719800e+001	6.535029e-005	-6.182375e+001
2.362320e+002	1.730700e+001	6.538977e-005	-6.182639e+001
2.363410e+002	1.741600e+001	6.525058e-005	-6.170193e+001
2.364500e+002	1.752500e+001	6.531290e-005	-6.187677e+001
2.365600e+002	1.763500e+001	6.529646e-005	-6.169931e+001
2.366690e+002	1.774400e+001	6.528564e-005	-6.180093e+001
2.367780e+002	1.785300e+001	6.532173e-005	-6.177782e+001
2.368870e+002	1.796200e+001	6.521187e-005	-6.178512e+001
2.369810e+002	1.805600e+001	6.508384e-005	-6.184077e+001
2.370740e+002	1.814900e+001	6.519096e-005	-6.185383e+001
2.371680e+002	1.824300e+001	6.517249e-005	-6.179454e+001
2.372620e+002	1.833700e+001	6.523218e-005	-6.186404e+001
2.373710e+002	1.844600e+001	6.520141e-005	-6.194537e+001
2.374640e+002	1.853900e+001	6.517574e-005	-6.191861e+001
2.375740e+002	1.864900e+001	6.518789e-005	-6.181815e+001
2.376830e+002	1.875800e+001	6.519562e-005	-6.177383e+001
2.377760e+002	1.885100e+001	6.529590e-005	-6.187425e+001
2.378860e+002	1.896100e+001	6.512419e-005	-6.195388e+001
2.379950e+002	1.907000e+001	6.512494e-005	-6.190091e+001
2.380880e+002	1.916300e+001	6.503940e-005	-6.182146e+001
2.381820e+002	1.925700e+001	6.505206e-005	-6.181958e+001
2.382760e+002	1.935100e+001	6.503036e-005	-6.194817e+001
2.383690e+002	1.944400e+001	6.512978e-005	-6.181977e+001
2.384630e+002	1.953800e+001	6.510867e-005	-6.186835e+001
2.385720e+002	1.964700e+001	6.498457e-005	-6.194450e+001
2.386810e+002	1.975600e+001	6.518729e-005	-6.187053e+001
2.387900e+002	1.986500e+001	6.504402e-005	-6.188299e+001
2.388840e+002	1.995900e+001	6.508431e-005	-6.195135e+001
2.389780e+002	2.005300e+001	6.499910e-005	-6.187130e+001
2.390870e+002	2.016200e+001	6.494518e-005	-6.185967e+001
2.391960e+002	2.027100e+001	6.503500e-005	-6.191446e+001
2.392900e+002	2.036500e+001	6.506022e-005	-6.187473e+001
2.393990e+002	2.047400e+001	6.497464e-005	-6.191311e+001
2.395080e+002	2.058300e+001	6.496735e-005	-6.194305e+001
2.396170e+002	2.069200e+001	6.497934e-005	-6.190367e+001
2.397260e+002	2.080100e+001	6.500610e-005	-6.192936e+001
2.398360e+002	2.091100e+001	6.491088e-005	-6.198940e+001
2.399290e+002	2.100400e+001	6.495025e-005	-6.197842e+001
2.400230e+002	2.109800e+001	6.491473e-005	-6.192748e+001
2.401160e+002	2.119100e+001	6.482773e-005	-6.201049e+001
2.402260e+002	2.130100e+001	6.485840e-005	-6.195758e+001
2.403350e+002	2.141000e+001	6.484696e-005	-6.188757e+001
2.404280e+002	2.150300e+001	6.490623e-005	-6.195628e+001
2.405220e+002	2.159700e+001	6.488244e-005	-6.192830e+001
2.406160e+002	2.169100e+001	6.485735e-005	-6.196870e+001
2.407090e+002	2.178400e+001	6.479129e-005	-6.208044e+001
2.408030e+002	2.187800e+001	6.485790e-005	-6.204109e+001
2.409120e+002	2.198700e+001	6.488097e-005	-6.196148e+001
2.410060e+002	2.208100e+001	6.480036e-005	-6.199979e+001
2.411150e+002	2.219000e+001	6.476443e-005	-6.200281e+001
2.412080e+002	2.228300e+001	6.471977e-005	-6.201508e+001
2.413180e+002	2.239300e+001	6.483084e-005	-6.209449e+001
2.414270e+002	2.250200e+001	6.482522e-005	-6.197384e+001
2.415360e+002	2.261100e+001	6.467945e-005	-6.208081e+001
2.416450e+002	2.272000e+001	6.472941e-005	-6.206839e+001
2.417540e+002	2.282900e+001	6.470026e-005	-6.192088e+001
2.418640e+002	2.293900e+001	6.469796e-005	-6.200697e+001
2.419570e+002	2.303200e+001	6.465036e-005	-6.199445e+001
2.420510e+002	2.312600e+001	6.469111e-005	-6.200128e+001
2.421600e+002	2.323500e+001	6.468572e-005	-6.200637e+001
2.422690e+002	2.334400e+001	6.459616e-005	-6.204073e+001
2.423630e+002	2.343800e+001	6.461213e-005	-6.204135e+001
2.424720e+002	2.354700e+001	6.461295e-005	-6.202990e+001
2.425660e+002	2.364100e+001	6.468296e-005	-6.210964e+001
2.426750e+002	2.375000e+001	6.459652e-005	-6.196263e+001
2.427840e+002	2.385900e+001	6.457747e-005	-6.211906e+001
2.428930e+002	2.396800e+001	6.461331e-005	-6.195288e+001
2.429870e+002	2.406200e+001	6.455200e-005	-6.197245e+001
2.430800e+002	2.415500e+001	6.458358e-005	-6.207050e+001
2.431900e+002	2.426500e+001	6.449233e-005	-6.205280e+001
2.432990e+002	2.437400e+001	6.450870e-005	-6.205635e+001
2.434080e+002	2.448300e+001	6.455508e-005	-6.212930e+001
2.435170e+002	2.459200e+001	6.457020e-005	-6.196243e+001
2.436260e+002	2.470100e+001	6.448864e-005	-6.210334e+001
2.437360e+002	2.481100e+001	6.446899e-005	-6.205181e+001
2.438450e+002	2.492000e+001	6.457642e-005	-6.207971e+001
2.439380e+002	2.501300e+001	6.450679e-005	-6.201676e+001
2.440480e+002	2.512300e+001	6.447256e-005	-6.194793e+001
2.441410e+002	2.521600e+001	6.444888e-005	-6.201263e+001
2.442350e+002	2.531000e+001	6.439374e-005	-6.205312e+001
2.443280e+002	2.540300e+001	6.435678e-005	-6.203656e+001
2.444380e+002	2.551300e+001	6.437971e-005	-6.199854e+001
2.445470e+002	2.562200e+001	6.436501e-005	-6.206101e+001
2.446560e+002	2.573100e+001	6.451498e-005	-6.211829e+001
2.447650e+002	2.584000e+001	6.433844e-005	-6.215075e+001
2.448590e+002	2.593400e+001	6.439641e-005	-6.207756e+001
2.449680e+002	2.604300e+001	6.436164e-005	-6.215301e+001
2.450620e+002	2.613700e+001	6.432454e-005	-6.199607e+001
2.451550e+002	2.623000e+001	6.432865e-005	-6.196858e+001
2.452640e+002	2.633900e+001	6.432037e-005	-6.206829e+001
2.453740e+002	2.644900e+001	6.424361e-005	-6.208471e+001
2.454670e+002	2.654200e+001	6.424936e-005	-6.207492e+001
2.455610e+002	2.663600e+001	6.429561e-005	-6.206990e+001
2.456700e+002	2.674500e+001	6.426338e-005	-6.199846e+001
2.457640e+002	2.683900e+001	6.424649e-005	-6.210792e+001
2.458570e+002	2.693200e+001	6.423204e-005	-6.198465e+001
2.459510e+002	2.702600e+001	6.419679e-005	-6.203577e+001
2.460600e+002	2.713500e+001	6.425376e-005	-6.202277e+001
2.461540e+002	2.722900e+001	6.416047e-005	-6.207382e+001
2.462470e+002	2.732200e+001	6.420900e-005	-6.212044e+001
2.463410e+002	2.741600e+001	6.432181e-005	-6.208534e+001
2.464500e+002	2.752500e+001	6.422312e-005	-6.208530e+001
2.465440e+002	2.761900e+001	6.420356e-005	-6.197049e+001
2.466530e+002	2.772800e+001	6.420688e-005	-6.205037e+001
2.467620e+002	2.783700e+001	6.415605e-005	-6.208312e+001
2.468560e+002	2.793100e+001	6.406243e-005	-6.203289e+001
2.469650e+002	2.804000e+001	6.410008e-005	-6.204411e+001
2.470580e+002	2.813300e+001	6.415068e-005	-6.206712e+001
2.471680e+002	2.824300e+001	6.404153e-005	-6.203756e+001
2.472770e+002	2.835200e+001	6.412283e-005	-6.204870e+001
2.473700e+002	2.844500e+001	6.408291e-005	-6.209460e+001
2.474640e+002	2.853900e+001	6.403884e-005	-6.211658e+001
2.475580e+002	2.863300e+001	6.401115e-005	-6.202199e+001
2.476670e+002	2.874200e+001	6.394141e-005	-6.200758e+001
2.477760e+002	2.885100e+001	6.408420e-005	-6.206275e+001
2.478700e+002	2.894500e+001	6.400554e-005	-6.206970e+001
2.479790e+002	2.905400e+001	6.403590e-005	-6.202618e+001
2.480730e+002	2.914800e+001	6.397836e-005	-6.200758e+001
2.481660e+002	2.924100e+001	6.388068e-005	-6.210875e+001
2.482750e+002	2.935000e+001	6.402562e-005	-6.205191e+001
2.483690e+002	2.944400e+001	6.398212e-005	-6.204884e+001
2.484630e+002	2.953800e+001	6.395296e-005	-6.197606e+001
2.485560e+002	2.963100e+001	6.387442e-005	-6.196938e+001
2.486650e+002	2.974000e+001	6.390861e-005	-6.206242e+001
2.487750e+002	2.985000e+001	6.390473e-005	-6.212202e+001
2.488840e+002	2.995900e+001	6.382345e-005	-6.216201e+001
2.489770e+002	3.005200e+001	6.387180e-005	-6.204090e+001
2.490870e+002	3.016200e+001	6.382526e-005	-6.203932e+001
2.491960e+002	3.027100e+001	6.381288e-005	-6.211027e+001
2.492890e+002	3.036400e+001	6.377861e-005	-6.201316e+001
2.493990e+002	3.047400e+001	6.378484e-005	-6.207582e+001
2.495080e+002	3.058300e+001	6.388715e-005	-6.209660e+001
2.496170e+002	3.069200e+001	6.388385e-005	-6.204910e+001
2.497260e+002	3.080100e+001	6.378221e-005	-6.201740e+001
2.498200e+002	3.089500e+001	6.372196e-005	-6.204171e+001
2.499130e+002	3.098800e+001	6.382055e-005	-6.208825e+001
2.500230e+002	3.109800e+001	6.379429e-005	-6.206707e+001
2.501160e+002	3.119100e+001	6.370835e-005	-6.215751e+001
2.502250e+002	3.130000e+001	6.374153e-005	-6.199425e+001
2.503350e+002	3.141000e+001	6.377775e-005	-6.206932e+001
2.504440e+002	3.151900e+001	6.377028e-005	-6.207435e+001
2.505530e+002	3.162800e+001	6.366862e-005	-6.207847e+001
2.506620e+002	3.173700e+001	6.366747e-005	-6.196915e+001
2.507710e+002	3.184600e+001	6.375925e-005	-6.202752e+001
2.508650e+002	3.194000e+001	6.365876e-005	-6.213858e+001
2.509590e+002	3.203400e+001	6.366403e-005	-6.197968e+001
2.510520e+002	3.212700e+001	6.360988e-005	-6.199078e+001
2.511610e+002	3.223600e+001	6.366216e-005	-6.200631e+001
2.512710e+002	3.234600e+001	6.353397e-005	-6.209091e+001
2.513800e+002	3.245500e+001	6.355546e-005	-6.194873e+001
2.514890e+002	3.256400e+001	6.366061e-005	-6.206787e+001
2.515980e+002	3.267300e+001	6.354378e-005	-6.207138e+001
2.517070e+002	3.278200e+001	6.359788e-005	-6.195836e+001
2.518010e+002	3.287600e+001	6.355094e-005	-6.205037e+001
2.518950e+002	3.297000e+001	6.359460e-005	-6.205364e+001
2.519880e+002	3.306300e+001	6.354444e-005	-6.196690e+001
2.520820e+002	3.315700e+001	6.351274e-005	-6.211959e+001
2.521750e+002	3.325000e+001	6.355401e-005	-6.197334e+001
2.522690e+002	3.334400e+001	6.346047e-005	-6.197047e+001
2.523630e+002	3.343800e+001	6.354203e-005	-6.193779e+001
2.524720e+002	3.354700e+001	6.348071e-005	-6.200867e+001
2.525650e+002	3.364000e+001	6.347193e-005	-6.191124e+001
2.526590e+002	3.373400e+001	6.343873e-005	-6.200121e+001
2.527530e+002	3.382800e+001	6.352341e-005	-6.198942e+001
2.528620e+002	3.393700e+001	6.358080e-005	-6.200148e+001
2.529550e+002	3.403000e+001	6.350968e-005	-6.196781e+001
2.530490e+002	3.412400e+001	6.349570e-005	-6.199411e+001
2.531430e+002	3.421800e+001	6.350005e-005	-6.205908e+001
2.532360e+002	3.431100e+001	6.333651e-005	-6.194235e+001
2.533450e+002	3.442000e+001	6.340002e-005	-6.193964e+001
2.534550e+002	3.453000e+001	6.350900e-005	-6.196107e+001
2.535480e+002	3.462300e+001	6.346719e-005	-6.189901e+001
2.536570e+002	3.473200e+001	6.334636e-005	-6.191193e+001
2.537230e+002	3.479800e+001	6.337152e-005	-6.197771e+001
