TimeAll	TimeExperiment	R	Theta
8.993400e+001	6.354000e+000	6.465994e-005	-6.263025e+001
9.002700e+001	6.447000e+000	6.462991e-005	-6.256524e+001
9.013700e+001	6.557000e+000	6.455171e-005	-6.260147e+001
9.024600e+001	6.666000e+000	6.458442e-005	-6.255880e+001
9.035500e+001	6.775000e+000	6.444644e-005	-6.262320e+001
9.046400e+001	6.884000e+000	6.435548e-005	-6.258615e+001
9.055800e+001	6.978000e+000	6.431041e-005	-6.270201e+001
9.065100e+001	7.071000e+000	6.425749e-005	-6.260556e+001
9.076100e+001	7.181000e+000	6.419377e-005	-6.256075e+001
9.085400e+001	7.274000e+000	6.416142e-005	-6.261392e+001
9.096300e+001	7.383000e+000	6.413310e-005	-6.267716e+001
9.105700e+001	7.477000e+000	6.401697e-005	-6.259546e+001
9.116600e+001	7.586000e+000	6.391454e-005	-6.255593e+001
9.126000e+001	7.680000e+000	6.379577e-005	-6.257378e+001
9.135300e+001	7.773000e+000	6.371512e-005	-6.268562e+001
9.144700e+001	7.867000e+000	6.359530e-005	-6.257588e+001
9.155600e+001	7.976000e+000	6.366229e-005	-6.255524e+001
9.166500e+001	8.085000e+000	6.344891e-005	-6.265553e+001
9.177500e+001	8.195000e+000	6.343065e-005	-6.256566e+001
9.188400e+001	8.304000e+000	6.333222e-005	-6.264207e+001
9.197700e+001	8.397000e+000	6.331808e-005	-6.263348e+001
9.208700e+001	8.507000e+000	6.328041e-005	-6.243874e+001
9.219600e+001	8.616000e+000	6.324373e-005	-6.248392e+001
9.230500e+001	8.725000e+000	6.319006e-005	-6.248804e+001
9.239900e+001	8.819000e+000	6.304856e-005	-6.254517e+001
9.250800e+001	8.928000e+000	6.313099e-005	-6.254456e+001
9.260100e+001	9.021000e+000	6.296690e-005	-6.251139e+001
9.271100e+001	9.131000e+000	6.289706e-005	-6.245890e+001
9.282000e+001	9.240000e+000	6.291112e-005	-6.235109e+001
9.291300e+001	9.333000e+000	6.284503e-005	-6.243278e+001
9.300700e+001	9.427000e+000	6.277257e-005	-6.230027e+001
9.310100e+001	9.521000e+000	6.269590e-005	-6.232561e+001
9.321000e+001	9.630000e+000	6.261409e-005	-6.220389e+001
9.327700e+001	9.697000e+000	6.253461e-005	-6.229817e+001
